candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Leake,Conway,287
Donald J. Trump,President,,R,Leake,Conway,121
Don Blankenship,President,,AC,Leake,Conway,0
Brian Carroll,President,,AS,Leake,Conway,0
Phil Collins,President,,IND,Leake,Conway,0
Howie Hawkins,President,,G,Leake,Conway,0
Jo Jorgensen,President,,L,Leake,Conway,1
Brock Pierce,President,,IND,Leake,Conway,0
Kanye West,President,,IND,Leake,Conway,3
Mike Espy,U.S. Senate,,D,Leake,Conway,290
Cindy Hyde-Smith,U.S. Senate,,R,Leake,Conway,116
Jimmy L Edwards,U.S. Senate,,L,Leake,Conway,4
Brian Flowers,U.S. House,2,R,Leake,Conway,116
Bennie G Thompson,U.S. House,2,D,Leake,Conway,289
Joseph R. Biden,President,,D,Leake,East Carthage,180
Donald J. Trump,President,,R,Leake,East Carthage,474
Don Blankenship,President,,AC,Leake,East Carthage,4
Brian Carroll,President,,AS,Leake,East Carthage,0
Phil Collins,President,,IND,Leake,East Carthage,1
Howie Hawkins,President,,G,Leake,East Carthage,1
Jo Jorgensen,President,,L,Leake,East Carthage,1
Brock Pierce,President,,IND,Leake,East Carthage,0
Kanye West,President,,IND,Leake,East Carthage,0
Mike Espy,U.S. Senate,,D,Leake,East Carthage,192
Cindy Hyde-Smith,U.S. Senate,,R,Leake,East Carthage,463
Jimmy L Edwards,U.S. Senate,,L,Leake,East Carthage,6
Brian Flowers,U.S. House,2,R,Leake,East Carthage,455
Bennie G Thompson,U.S. House,2,D,Leake,East Carthage,191
Joseph R. Biden,President,,D,Leake,Edinburg,20
Donald J. Trump,President,,R,Leake,Edinburg,404
Don Blankenship,President,,AC,Leake,Edinburg,0
Brian Carroll,President,,AS,Leake,Edinburg,0
Phil Collins,President,,IND,Leake,Edinburg,0
Howie Hawkins,President,,G,Leake,Edinburg,0
Jo Jorgensen,President,,L,Leake,Edinburg,0
Brock Pierce,President,,IND,Leake,Edinburg,0
Kanye West,President,,IND,Leake,Edinburg,1
Mike Espy,U.S. Senate,,D,Leake,Edinburg,26
Cindy Hyde-Smith,U.S. Senate,,R,Leake,Edinburg,397
Jimmy L Edwards,U.S. Senate,,L,Leake,Edinburg,2
Brian Flowers,U.S. House,2,R,Leake,Edinburg,388
Bennie G Thompson,U.S. House,2,D,Leake,Edinburg,27
Joseph R. Biden,President,,D,Leake,Freeny,100
Donald J. Trump,President,,R,Leake,Freeny,442
Don Blankenship,President,,AC,Leake,Freeny,1
Brian Carroll,President,,AS,Leake,Freeny,0
Phil Collins,President,,IND,Leake,Freeny,1
Howie Hawkins,President,,G,Leake,Freeny,0
Jo Jorgensen,President,,L,Leake,Freeny,5
Brock Pierce,President,,IND,Leake,Freeny,0
Kanye West,President,,IND,Leake,Freeny,1
Mike Espy,U.S. Senate,,D,Leake,Freeny,114
Cindy Hyde-Smith,U.S. Senate,,R,Leake,Freeny,429
Jimmy L Edwards,U.S. Senate,,L,Leake,Freeny,5
Brian Flowers,U.S. House,2,R,Leake,Freeny,430
Bennie G Thompson,U.S. House,2,D,Leake,Freeny,111
Joseph R. Biden,President,,D,Leake,Good Hope,114
Donald J. Trump,President,,R,Leake,Good Hope,433
Don Blankenship,President,,AC,Leake,Good Hope,1
Brian Carroll,President,,AS,Leake,Good Hope,1
Phil Collins,President,,IND,Leake,Good Hope,0
Howie Hawkins,President,,G,Leake,Good Hope,1
Jo Jorgensen,President,,L,Leake,Good Hope,1
Brock Pierce,President,,IND,Leake,Good Hope,0
Kanye West,President,,IND,Leake,Good Hope,1
Mike Espy,U.S. Senate,,D,Leake,Good Hope,132
Cindy Hyde-Smith,U.S. Senate,,R,Leake,Good Hope,418
Jimmy L Edwards,U.S. Senate,,L,Leake,Good Hope,6
Brian Flowers,U.S. House,2,R,Leake,Good Hope,414
Bennie G Thompson,U.S. House,2,D,Leake,Good Hope,129
Joseph R. Biden,President,,D,Leake,Harmony,198
Donald J. Trump,President,,R,Leake,Harmony,125
Don Blankenship,President,,AC,Leake,Harmony,0
Brian Carroll,President,,AS,Leake,Harmony,0
Phil Collins,President,,IND,Leake,Harmony,0
Howie Hawkins,President,,G,Leake,Harmony,0
Jo Jorgensen,President,,L,Leake,Harmony,1
Brock Pierce,President,,IND,Leake,Harmony,0
Kanye West,President,,IND,Leake,Harmony,1
Mike Espy,U.S. Senate,,D,Leake,Harmony,208
Cindy Hyde-Smith,U.S. Senate,,R,Leake,Harmony,118
Jimmy L Edwards,U.S. Senate,,L,Leake,Harmony,1
Brian Flowers,U.S. House,2,R,Leake,Harmony,117
Bennie G Thompson,U.S. House,2,D,Leake,Harmony,198
Joseph R. Biden,President,,D,Leake,Lena,200
Donald J. Trump,President,,R,Leake,Lena,185
Don Blankenship,President,,AC,Leake,Lena,0
Brian Carroll,President,,AS,Leake,Lena,1
Phil Collins,President,,IND,Leake,Lena,1
Howie Hawkins,President,,G,Leake,Lena,0
Jo Jorgensen,President,,L,Leake,Lena,1
Brock Pierce,President,,IND,Leake,Lena,0
Kanye West,President,,IND,Leake,Lena,3
Mike Espy,U.S. Senate,,D,Leake,Lena,213
Cindy Hyde-Smith,U.S. Senate,,R,Leake,Lena,180
Jimmy L Edwards,U.S. Senate,,L,Leake,Lena,2
Brian Flowers,U.S. House,2,R,Leake,Lena,179
Bennie G Thompson,U.S. House,2,D,Leake,Lena,208
Joseph R. Biden,President,,D,Leake,Madden,82
Donald J. Trump,President,,R,Leake,Madden,368
Don Blankenship,President,,AC,Leake,Madden,0
Brian Carroll,President,,AS,Leake,Madden,0
Phil Collins,President,,IND,Leake,Madden,0
Howie Hawkins,President,,G,Leake,Madden,0
Jo Jorgensen,President,,L,Leake,Madden,0
Brock Pierce,President,,IND,Leake,Madden,0
Kanye West,President,,IND,Leake,Madden,1
Mike Espy,U.S. Senate,,D,Leake,Madden,91
Cindy Hyde-Smith,U.S. Senate,,R,Leake,Madden,354
Jimmy L Edwards,U.S. Senate,,L,Leake,Madden,5
Brian Flowers,U.S. House,2,R,Leake,Madden,352
Bennie G Thompson,U.S. House,2,D,Leake,Madden,88
Joseph R. Biden,President,,D,Leake,North Carthage,334
Donald J. Trump,President,,R,Leake,North Carthage,385
Don Blankenship,President,,AC,Leake,North Carthage,1
Brian Carroll,President,,AS,Leake,North Carthage,0
Phil Collins,President,,IND,Leake,North Carthage,0
Howie Hawkins,President,,G,Leake,North Carthage,0
Jo Jorgensen,President,,L,Leake,North Carthage,0
Brock Pierce,President,,IND,Leake,North Carthage,0
Kanye West,President,,IND,Leake,North Carthage,5
Mike Espy,U.S. Senate,,D,Leake,North Carthage,349
Cindy Hyde-Smith,U.S. Senate,,R,Leake,North Carthage,359
Jimmy L Edwards,U.S. Senate,,L,Leake,North Carthage,15
Brian Flowers,U.S. House,2,R,Leake,North Carthage,384
Bennie G Thompson,U.S. House,2,D,Leake,North Carthage,329
Joseph R. Biden,President,,D,Leake,Ofahoma,269
Donald J. Trump,President,,R,Leake,Ofahoma,57
Don Blankenship,President,,AC,Leake,Ofahoma,0
Brian Carroll,President,,AS,Leake,Ofahoma,0
Phil Collins,President,,IND,Leake,Ofahoma,0
Howie Hawkins,President,,G,Leake,Ofahoma,0
Jo Jorgensen,President,,L,Leake,Ofahoma,2
Brock Pierce,President,,IND,Leake,Ofahoma,0
Kanye West,President,,IND,Leake,Ofahoma,2
Mike Espy,U.S. Senate,,D,Leake,Ofahoma,279
Cindy Hyde-Smith,U.S. Senate,,R,Leake,Ofahoma,48
Jimmy L Edwards,U.S. Senate,,L,Leake,Ofahoma,2
Brian Flowers,U.S. House,2,R,Leake,Ofahoma,50
Bennie G Thompson,U.S. House,2,D,Leake,Ofahoma,278
Joseph R. Biden,President,,D,Leake,Renfroe,66
Donald J. Trump,President,,R,Leake,Renfroe,296
Don Blankenship,President,,AC,Leake,Renfroe,0
