candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Attala,Berea,11
Donald J. Trump,President,,R,Attala,Berea,122
Don Blankenship,President,,AC,Attala,Berea,0
Brian Carroll,President,,AS,Attala,Berea,0
Phil Collins,President,,IND,Attala,Berea,0
Howie Hawkins,President,,G,Attala,Berea,0
Jo Jorgensen,President,,L,Attala,Berea,1
Brock Pierce,President,,IND,Attala,Berea,0
Kanye West,President,,IND,Attala,Berea,0
Mike Espy,U.S. Senate,,D,Attala,Berea,14
Cindy Hyde-Smith,U.S. Senate,,R,Attala,Berea,118
Jimmy L Edwards,U.S. Senate,,L,Attala,Berea,2
Brian Flowers,U.S. House,2,R,Attala,Berea,114
Bennie G. Thompson,U.S. House,2,D,Attala,Berea,16
Joseph R. Biden,President,,D,Attala,Carmack,8
Donald J. Trump,President,,R,Attala,Carmack,199
Don Blankenship,President,,AC,Attala,Carmack,0
Brian Carroll,President,,AS,Attala,Carmack,0
Phil Collins,President,,IND,Attala,Carmack,0
Howie Hawkins,President,,G,Attala,Carmack,0
Jo Jorgensen,President,,L,Attala,Carmack,0
Brock Pierce,President,,IND,Attala,Carmack,0
Kanye West,President,,IND,Attala,Carmack,0
Mike Espy,U.S. Senate,,D,Attala,Carmack,13
Cindy Hyde-Smith,U.S. Senate,,R,Attala,Carmack,191
Jimmy L Edwards,U.S. Senate,,L,Attala,Carmack,1
Brian Flowers,U.S. House,2,R,Attala,Carmack,183
Bennie G. Thompson,U.S. House,2,D,Attala,Carmack,16
Joseph R. Biden,President,,D,Attala,East,188
Donald J. Trump,President,,R,Attala,East,585
Don Blankenship,President,,AC,Attala,East,0
Brian Carroll,President,,AS,Attala,East,2
Phil Collins,President,,IND,Attala,East,0
Howie Hawkins,President,,G,Attala,East,0
Jo Jorgensen,President,,L,Attala,East,6
Brock Pierce,President,,IND,Attala,East,0
Kanye West,President,,IND,Attala,East,1
Mike Espy,U.S. Senate,,D,Attala,East,213
Cindy Hyde-Smith,U.S. Senate,,R,Attala,East,553
Jimmy L Edwards,U.S. Senate,,L,Attala,East,11
Brian Flowers,U.S. House,2,R,Attala,East,558
Bennie G. Thompson,U.S. House,2,D,Attala,East,214
Joseph R. Biden,President,,D,Attala,Ethel,100
Donald J. Trump,President,,R,Attala,Ethel,215
Don Blankenship,President,,AC,Attala,Ethel,0
Brian Carroll,President,,AS,Attala,Ethel,0
Phil Collins,President,,IND,Attala,Ethel,2
Howie Hawkins,President,,G,Attala,Ethel,1
Jo Jorgensen,President,,L,Attala,Ethel,1
Brock Pierce,President,,IND,Attala,Ethel,0
Kanye West,President,,IND,Attala,Ethel,2
Mike Espy,U.S. Senate,,D,Attala,Ethel,125
