candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,DEM,Washington,Arcola Technology Center,261
Donald J. Trump,President,,REP,Washington,Arcola Technology Center,180
Don Blankenship,President,,AC,Washington,Arcola Technology Center,0
Brian Carroll,President,,AS,Washington,Arcola Technology Center,0
Phil Collins,President,,IND,Washington,Arcola Technology Center,0
Howie Hawkins,President,,GRN,Washington,Arcola Technology Center,2
Jo Jorgensen,President,,LIB,Washington,Arcola Technology Center,1
Brock Pierce,President,,IND,Washington,Arcola Technology Center,1
Kanye West,President,,IND,Washington,Arcola Technology Center,1
Mike Espy,US Senate,,DEM,Washington,Arcola Technology Center,274
Cindy Hyde-Smith,US Senate,,REP,Washington,Arcola Technology Center,170
Jimmy L Edwards,US Senate,,LIB,Washington,Arcola Technology Center,0
Brian Flowers,U.S. House,2,REP,Washington,Arcola Technology Center,160
Bennie G Thompson,U.S. House,2,DEM,Washington,Arcola Technology Center,269
Joseph R. Biden,President,,D,Washington,Buster Brown Community Center,1432
Donald J. Trump,President,,R,Washington,Buster Brown Community Center,297
Don Blankenship,President,,AC,Washington,Buster Brown Community Center,1
Brian Carroll,President,,AS,Washington,Buster Brown Community Center,5
Phil Collins,President,,IND,Washington,Buster Brown Community Center,1
Howie Hawkins,President,,G,Washington,Buster Brown Community Center,2
Jo Jorgensen,President,,L,Washington,Buster Brown Community Center,8
Brock Pierce,President,,IND,Washington,Buster Brown Community Center,2
Kanye West,President,,IND,Washington,Buster Brown Community Center,14
Mike Espy,US Senate,,D,Washington,Buster Brown Community Center,1475
Cindy Hyde-Smith,US Senate,,R,Washington,Buster Brown Community Center,290
Jimmy L Edwards,US Senate,,L,Washington,Buster Brown Community Center,10
Brian Flowers,U.S. House,2,R,Washington,Buster Brown Community Center,280
Bennie G Thompson,U.S. House,2,D,Washington,Buster Brown Community Center,1484
Joseph R. Biden,President,,D,Washington,Covenant Presbyterian Church,264
Donald J. Trump,President,,R,Washington,Covenant Presbyterian Church,764
Don Blankenship,President,,AC,Washington,Covenant Presbyterian Church,0
Brian Carroll,President,,AS,Washington,Covenant Presbyterian Church,0
Phil Collins,President,,IND,Washington,Covenant Presbyterian Church,0
Howie Hawkins,President,,G,Washington,Covenant Presbyterian Church,0
Jo Jorgensen,President,,L,Washington,Covenant Presbyterian Church,5
Brock Pierce,President,,IND,Washington,Covenant Presbyterian Church,0
Kanye West,President,,IND,Washington,Covenant Presbyterian Church,2
Mike Espy,US Senate,,D,Washington,Covenant Presbyterian Church,384
Cindy Hyde-Smith,US Senate,,R,Washington,Covenant Presbyterian Church,741
Jimmy L Edwards,US Senate,,L,Washington,Covenant Presbyterian Church,11
Brian Flowers,U.S. House,2,R,Washington,Covenant Presbyterian Church,728
Bennie G Thompson,U.S. House,2,D,Washington,Covenant Presbyterian Church,387
Joseph R. Biden,President,,D,Washington,Darlove,24
Donald J. Trump,President,,R,Washington,Darlove,43
Don Blankenship,President,,AC,Washington,Darlove,0
Brian Carroll,President,,AS,Washington,Darlove,0
Phil Collins,President,,IND,Washington,Darlove,0
Howie Hawkins,President,,G,Washington,Darlove,0
Jo Jorgensen,President,,L,Washington,Darlove,0
Brock Pierce,President,,IND,Washington,Darlove,0
Kanye West,President,,IND,Washington,Darlove,0
Mike Espy,US Senate,,D,Washington,Darlove,27
Cindy Hyde-Smith,US Senate,,R,Washington,Darlove,40
Jimmy L Edwards,US Senate,,L,Washington,Darlove,0
Brian Flowers,U.S. House,2,R,Washington,Darlove,39
Bennie G Thompson,U.S. House,2,D,Washington,Darlove,24
Joseph R. Biden,President,,D,Washington,Elks Lodge,1791
Donald J. Trump,President,,R,Washington,Elks Lodge,110
Don Blankenship,President,,AC,Washington,Elks Lodge,1
Brian Carroll,President,,AS,Washington,Elks Lodge,1
Phil Collins,President,,IND,Washington,Elks Lodge,4
Howie Hawkins,President,,G,Washington,Elks Lodge,1
Jo Jorgensen,President,,L,Washington,Elks Lodge,5
Brock Pierce,President,,IND,Washington,Elks Lodge,2
Kanye West,President,,IND,Washington,Elks Lodge,6
Mike Espy,US Senate,,D,Washington,Elks Lodge,1852
Cindy Hyde-Smith,US Senate,,R,Washington,Elks Lodge,66
Jimmy L Edwards,US Senate,,L,Washington,Elks Lodge,10
Brian Flowers,U.S. House,2,R,Washington,Elks Lodge,72
Bennie G Thompson,U.S. House,2,D,Washington,Elks Lodge,1835
Joseph R. Biden,President,,D,Washington,Extension Building,448
Donald J. Trump,President,,R,Washington,Extension Building,25
Don Blankenship,President,,AC,Washington,Extension Building,1
Brian Carroll,President,,AS,Washington,Extension Building,0
Phil Collins,President,,IND,Washington,Extension Building,2
Howie Hawkins,President,,G,Washington,Extension Building,2
Jo Jorgensen,President,,L,Washington,Extension Building,2
Brock Pierce,President,,IND,Washington,Extension Building,1
Kanye West,President,,IND,Washington,Extension Building,3
Mike Espy,US Senate,,D,Washington,Extension Building,478
Cindy Hyde-Smith,US Senate,,R,Washington,Extension Building,17
Jimmy L Edwards,US Senate,,L,Washington,Extension Building,0
Brian Flowers,U.S. House,2,R,Washington,Extension Building,19
Bennie G Thompson,U.S. House,2,D,Washington,Extension Building,464
Joseph R. Biden,President,,D,Washington,Glen Allan Library,182
Donald J. Trump,President,,R,Washington,Glen Allan Library,255
Don Blankenship,President,,AC,Washington,Glen Allan Library,2
Brian Carroll,President,,AS,Washington,Glen Allan Library,1
Phil Collins,President,,IND,Washington,Glen Allan Library,1
Howie Hawkins,President,,G,Washington,Glen Allan Library,0
Jo Jorgensen,President,,L,Washington,Glen Allan Library,1
Brock Pierce,President,,IND,Washington,Glen Allan Library,0
Kanye West,President,,IND,Washington,Glen Allan Library,3
Mike Espy,US Senate,,D,Washington,Glen Allan Library,194
Cindy Hyde-Smith,US Senate,,R,Washington,Glen Allan Library,249
Jimmy L Edwards,US Senate,,L,Washington,Glen Allan Library,2
Brian Flowers,U.S. House,2,R,Washington,Glen Allan Library,245
Bennie G Thompson,U.S. House,2,D,Washington,Glen Allan Library,188
Joseph R. Biden,President,,D,Washington,Hollandale City Hall,824
Donald J. Trump,President,,R,Washington,Hollandale City Hall,209
Don Blankenship,President,,AC,Washington,Hollandale City Hall,0
Brian Carroll,President,,AS,Washington,Hollandale City Hall,2
Phil Collins,President,,IND,Washington,Hollandale City Hall,1
