county,office,district,party,candidate,votes
Adams,U.S. House,2,DEM,Bennie G. Thompson,3085
Adams,U.S. House,2,DEM,Evan Littleton Turnage,271
Adams,U.S. House,2,DEM,Pertis Herman Williams III,36
Adams,U.S. Senate,,DEM,Albert R. Littell,228
Adams,U.S. Senate,,DEM,Priscilla W. Till,475
Adams,U.S. Senate,,DEM,Scott Colom,2492
Alcorn,U.S. House,1,DEM,Cliff Johnson,210
Alcorn,U.S. House,1,DEM,Kelvin Buck,188
Alcorn,U.S. Senate,,DEM,Albert R. Littell,33
Alcorn,U.S. Senate,,DEM,Priscilla W. Till,61
Alcorn,U.S. Senate,,DEM,Scott Colom,304
Amite,U.S. House,2,DEM,Bennie G. Thompson,1008
Amite,U.S. House,2,DEM,Evan Littleton Turnage,146
Amite,U.S. House,2,DEM,Pertis Herman Williams III,30
Amite,U.S. Senate,,DEM,Albert R. Littell,105
Amite,U.S. Senate,,DEM,Priscilla W. Till,270
Amite,U.S. Senate,,DEM,Scott Colom,773
Attala,U.S. House,2,DEM,Bennie G. Thompson,1138
Attala,U.S. House,2,DEM,Evan Littleton Turnage,175
Attala,U.S. House,2,DEM,Pertis Herman Williams III,25
Attala,U.S. Senate,,DEM,Albert R. Littell,105
Attala,U.S. Senate,,DEM,Priscilla W. Till,211
Attala,U.S. Senate,,DEM,Scott Colom,953
Benton,U.S. House,1,DEM,Cliff Johnson,130
Benton,U.S. House,1,DEM,Kelvin Buck,173
Benton,U.S. Senate,,DEM,Albert R. Littell,49
Benton,U.S. Senate,,DEM,Priscilla W. Till,52
Benton,U.S. Senate,,DEM,Scott Colom,193
Bolivar,U.S. House,2,DEM,Bennie G. Thompson,2954
Bolivar,U.S. House,2,DEM,Evan Littleton Turnage,453
Bolivar,U.S. House,2,DEM,Pertis Herman Williams III,42
Bolivar,U.S. Senate,,DEM,Albert R. Littell,317
Bolivar,U.S. Senate,,DEM,Priscilla W. Till,505
Bolivar,U.S. Senate,,DEM,Scott Colom,2422
Calhoun,U.S. House,1,DEM,Cliff Johnson,301
Calhoun,U.S. House,1,DEM,Kelvin Buck,145
Calhoun,U.S. Senate,,DEM,Albert R. Littell,16
Calhoun,U.S. Senate,,DEM,Priscilla W. Till,52
Calhoun,U.S. Senate,,DEM,Scott Colom,395
Carroll,U.S. House,2,DEM,Bennie G. Thompson,644
Carroll,U.S. House,2,DEM,Evan Littleton Turnage,146
Carroll,U.S. House,2,DEM,Pertis Herman Williams III,19
Carroll,U.S. Senate,,DEM,Albert R. Littell,92
Carroll,U.S. Senate,,DEM,Priscilla W. Till,128
Carroll,U.S. Senate,,DEM,Scott Colom,533
Chickasaw,U.S. House,1,DEM,Cliff Johnson,862
Chickasaw,U.S. House,1,DEM,Kelvin Buck,500
Chickasaw,U.S. Senate,,DEM,Albert R. Littell,55
Chickasaw,U.S. Senate,,DEM,Priscilla W. Till,54
Chickasaw,U.S. Senate,,DEM,Scott Colom,1275
Choctaw,U.S. House,1,DEM,Cliff Johnson,261
Choctaw,U.S. House,1,DEM,Kelvin Buck,141
Choctaw,U.S. Senate,,DEM,Albert R. Littell,19
Choctaw,U.S. Senate,,DEM,Priscilla W. Till,40
Choctaw,U.S. Senate,,DEM,Scott Colom,352
Claiborne,U.S. House,2,DEM,Bennie G. Thompson,1250
Claiborne,U.S. House,2,DEM,Evan Littleton Turnage,132
Claiborne,U.S. House,2,DEM,Pertis Herman Williams III,13
Claiborne,U.S. Senate,,DEM,Albert R. Littell,185
Claiborne,U.S. Senate,,DEM,Priscilla W. Till,255
Claiborne,U.S. Senate,,DEM,Scott Colom,871
Clarke,U.S. House,3,DEM,Michael A. Chiaradio,653
Clarke,U.S. Senate,,DEM,Albert R. Littell,133
Clarke,U.S. Senate,,DEM,Priscilla W. Till,202
Clarke,U.S. Senate,,DEM,Scott Colom,393
Clay,U.S. House,1,DEM,Cliff Johnson,1759
Clay,U.S. House,1,DEM,Kelvin Buck,734
Clay,U.S. Senate,,DEM,Albert R. Littell,38
Clay,U.S. Senate,,DEM,Priscilla W. Till,56
Clay,U.S. Senate,,DEM,Scott Colom,2510
Coahoma,U.S. House,2,DEM,Bennie G. Thompson,1632
Coahoma,U.S. House,2,DEM,Evan Littleton Turnage,146
Coahoma,U.S. House,2,DEM,Pertis Herman Williams III,25
Coahoma,U.S. Senate,,DEM,Albert R. Littell,205
Coahoma,U.S. Senate,,DEM,Priscilla W. Till,351
Coahoma,U.S. Senate,,DEM,Scott Colom,1061
Copiah,U.S. House,2,DEM,Bennie G. Thompson,2092
Copiah,U.S. House,2,DEM,Evan Littleton Turnage,324
Copiah,U.S. House,2,DEM,Pertis Herman Williams III,36
Copiah,U.S. Senate,,DEM,Albert R. Littell,328
Copiah,U.S. Senate,,DEM,Priscilla W. Till,432
Copiah,U.S. Senate,,DEM,Scott Colom,1616
Covington,U.S. House,3,DEM,Michael A. Chiaradio,640
Covington,U.S. Senate,,DEM,Albert R. Littell,89
Covington,U.S. Senate,,DEM,Priscilla W. Till,246
Covington,U.S. Senate,,DEM,Scott Colom,440
DeSoto,U.S. House,1,DEM,Cliff Johnson,4413
DeSoto,U.S. House,1,DEM,Kelvin Buck,1928
DeSoto,U.S. Senate,,DEM,Albert R. Littell,744
DeSoto,U.S. Senate,,DEM,Priscilla W. Till,1868
DeSoto,U.S. Senate,,DEM,Scott Colom,3691
Forrest,U.S. House,4,DEM,D. Ryan Grover,463
Forrest,U.S. House,4,DEM,Jeffrey Hulum III,1260
Forrest,U.S. House,4,DEM,Paul James Blackman,1038
Forrest,U.S. Senate,,DEM,Albert R. Littell,220
Forrest,U.S. Senate,,DEM,Priscilla W. Till,644
