page,candidate,office,district,party,county,precinct,votes,winner
2,John McCain,President,,Republican,Winston,Fairground,1315,
2,Barack Obama,President,,Democrat,Winston,Fairground,519,
2,Chuck Baldwin,President,,Constitution,Winston,Fairground,0,
2,Bob Barr,President,,Libertarian,Winston,Fairground,3,
2,Cynthia A. McKinney,President,,Green,Winston,Fairground,4,
2,Ralph Nader,President,,Independent,Winston,Fairground,5,
2,Ted C. Weill,President,,Reform,Winston,Fairground,0,
2,Thad Cochran,U.S. Senate,,Republican,Winston,Fairground,1361,
2,Erik R. Fleming,U.S. Senate,,Democrat,Winston,Fairground,459,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Winston,Fairground,589,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Winston,Fairground,1223,
2,Travis W. Childers,U.S. House,1,Democrat,Winston,Fairground,26,
2,Greg Davis,U.S. House,1,Republican,Winston,Fairground,30,
2,Wally Pang,U.S. House,1,Independent,Winston,Fairground,0,
2,John M. Wages Jr.,U.S. House,1,Green,Winston,Fairground,0,
3,Joel L. Gill,U.S. House,3,Democrat,Winston,Fairground,525,
3,Gregg Harper,U.S. House,3,Republican,Winston,Fairground,1237,
2,John McCain,President,,Republican,Winston,Nanin Waiya,822,
2,Barack Obama,President,,Democrat,Winston,Nanin Waiya,245,
2,Chuck Baldwin,President,,Constitution,Winston,Nanin Waiya,1,
2,Bob Barr,President,,Libertarian,Winston,Nanin Waiya,3,
2,Cynthia A. McKinney,President,,Green,Winston,Nanin Waiya,3,
2,Ralph Nader,President,,Independent,Winston,Nanin Waiya,2,
2,Ted C. Weill,President,,Reform,Winston,Nanin Waiya,0,
2,Thad Cochran,U.S. Senate,,Republican,Winston,Nanin Waiya,831,
2,Erik R. Fleming,U.S. Senate,,Democrat,Winston,Nanin Waiya,224,
2,Ronnie Musgrove,U.S. Senate,Unexpired Term,,Winston,Nanin Waiya,306,
2,Roger Wicker,U.S. Senate,Unexpired Term,,Winston,Nanin Waiya,742,
