page,candidate,office,district,party,county,precinct,votes,winner
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Bell Schoolhouse,155,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,Bell Schoolhouse,86,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Bell Schoolhouse,2,
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Central Starkville,398,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,Central Starkville,152,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Central Starkville,8,
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,East Starkville,45,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,East Starkville,65,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,East Starkville,1,
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Gillespie,331,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,Gillespie,334,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Gillespie,2,
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Maben ,77,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,Maben ,73,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Maben ,3,
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,North Starkville District 2,370,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,North Starkville District 2,123,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,North Starkville District 2,2,
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,North Starkville District 3,303,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,North Starkville District 3,595,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,North Starkville District 3,13,
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Northeast Starkville,61,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,Northeast Starkville,136,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Northeast Starkville,0,
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,North Longview,107,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,North Longview,311,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,North Longview,0,
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Oktoc,227,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,Oktoc,148,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Oktoc,0,
2,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Osborn ,341,
2,Gregg Harper ,US House,3,Republican,Oktibbeha ,Osborn ,179,
2,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Osborn ,7,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,South Adaton ,70,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,South Adaton ,150,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,South Adaton ,2,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,South Longview ,41,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,South Longview ,86,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,South Longview ,1,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Sessums,289,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,Sessums,155,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Sessums,8,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,South Starkville,482,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,South Starkville,1353,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,South Starkville,7,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,West Starkville,549,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,West Starkville,879,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,West Starkville,7,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Sturgis/North Bradley ,124,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,Sturgis/North Bradley ,334,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Sturgis/North Bradley ,5,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Self Creek/Double Springs,45,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,Self Creek/Double Springs,235,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Self Creek/Double Springs,1,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Hickory Grove/Southeast ,381,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,Hickory Grove/Southeast ,334,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Hickory Grove/Southeast ,10,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Center Grove / North Adaton ,178,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,Center Grove / North Adaton ,170,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Center Grove / North Adaton ,4,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,Craig Springs /South Bradley,7,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,Craig Springs /South Bradley,125,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,Craig Springs /South Bradley,0,
3,Joel L.Gill,US House,3,Democrat ,Oktibbeha ,TOTAL ,4581,
3,Gregg Harper ,US House,3,Republican,Oktibbeha ,TOTAL ,6023,
3,Tracella Lou O'Hara Hill,US House,3,Reform,Oktibbeha ,TOTAL ,83,
