page,candidate,office,district,party,county,precinct,votes,winner
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Lamar Park,7,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,Lamar Park,489,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Lamar Park,1,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,Lamar Park,377,
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Okahola,9,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,Okahola,253,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Okahola,0,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,Okahola,86,
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Richburg,6,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,Richburg,669,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Richburg,4,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,Richburg,330,
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Northeast Lamar,15,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,Northeast Lamar,372,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Northeast Lamar,6,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,Northeast Lamar,274,
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Lumberton,8,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,Lumberton,338,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Lumberton,5,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,Lumberton,447,
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,South Purvis,9,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,South Purvis,801,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,South Purvis,10,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,South Purvis,304,
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Yawn,1,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,Yawn,91,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Yawn,0,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,Yawn,91,
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Wesley Manor,6,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,Wesley Manor,248,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Wesley Manor,3,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,Wesley Manor,347,
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Pine Grove,2,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,Pine Grove,246,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Pine Grove,1,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,Pine Grove,76,
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Baxterville,6,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,Baxterville,160,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Baxterville,2,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,Baxterville,77,
2,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Greenville,8,
2,Steven Palazzo,U.S. House,4,Republican,Lamar,Greenville,361,
2,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Greenville,1,
2,Gene Taylor,U.S. House,4,Democrat,Lamar,Greenville,112,
3,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Purvis,11,
3,Steven Palazzo,U.S. House,4,Republican,Lamar,Purvis,781,
3,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Purvis,7,
3,Gene Taylor,U.S. House,4,Democrat,Lamar,Purvis,462,
3,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Arnold Line,15,
3,Steven Palazzo,U.S. House,4,Republican,Lamar,Arnold Line,473,
3,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Arnold Line,1,
3,Gene Taylor,U.S. House,4,Democrat,Lamar,Arnold Line,256,
3,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Midway,12,
3,Steven Palazzo,U.S. House,4,Republican,Lamar,Midway,598,
3,Anna Jewel Revies,U.S. House,4,Reform,Lamar,Midway,3,
3,Gene Taylor,U.S. House,4,Democrat,Lamar,Midway,214,
3,Kenneth 'Tim' Hampton,U.S. House,4,Libertarian ,Lamar,Oak Grove,17,
