page,candidate,office,district,party,county,precinct,votes,winner
2,Bill Marcy,U.S. House,2,Republican,Madison,New Life,X,
2,Bennie G. Thompson,U.S. House,2,Democrat,Madison,New Life,X,
2,Ashley Norwood,U.S. House,2,Reform,Madison,New Life,X,
2,Joel L. Gill,U.S. House,3,Democrat,Madison,New Life,56,
2,Gregg Harper,U.S. House,3,Republican,Madison,New Life,698,
2,Tracella Lou O'Hara Hill,U.S. House,3,Reform,Madison,New Life,5,
2,Bill Marcy,U.S. House,2,Republican,Madison,Ridgeland Recreation Center,X,
2,Bennie G. Thompson,U.S. House,2,Democrat,Madison,Ridgeland Recreation Center,X,
2,Ashley Norwood,U.S. House,2,Reform,Madison,Ridgeland Recreation Center,X,
2,Joel L. Gill,U.S. House,3,Democrat,Madison,Ridgeland Recreation Center,406,
2,Gregg Harper,U.S. House,3,Republican,Madison,Ridgeland Recreation Center,671,
2,Tracella Lou O'Hara Hill,U.S. House,3,Reform,Madison,Ridgeland Recreation Center,5,
2,Bill Marcy,U.S. House,2,Republican,Madison,Victory Baptist,X,
2,Bennie G. Thompson,U.S. House,2,Democrat,Madison,Victory Baptist,X,
2,Ashley Norwood,U.S. House,2,Reform,Madison,Victory Baptist,X,
2,Joel L. Gill,U.S. House,3,Democrat,Madison,Victory Baptist,60,
2,Gregg Harper,U.S. House,3,Republican,Madison,Victory Baptist,686,
2,Tracella Lou O'Hara Hill,U.S. House,3,Reform,Madison,Victory Baptist,4,
2,Bill Marcy,U.S. House,2,Republican,Madison,Ridgeland Precinct 3,X,
2,Bennie G. Thompson,U.S. House,2,Democrat,Madison,Ridgeland Precinct 3,X,
2,Ashley Norwood,U.S. House,2,Reform,Madison,Ridgeland Precinct 3,X,
2,Joel L. Gill,U.S. House,3,Democrat,Madison,Ridgeland Precinct 3,X,
2,Gregg Harper,U.S. House,3,Republican,Madison,Ridgeland Precinct 3,X,
2,Tracella Lou O'Hara Hill,U.S. House,3,Reform,Madison,Ridgeland Precinct 3,X,
2,Bill Marcy,U.S. House,2,Republican,Madison,Ridgeland Precinct 4,X,
2,Bennie G. Thompson,U.S. House,2,Democrat,Madison,Ridgeland Precinct 4,X,
2,Ashley Norwood,U.S. House,2,Reform,Madison,Ridgeland Precinct 4,X,
2,Joel L. Gill,U.S. House,3,Democrat,Madison,Ridgeland Precinct 4,172,
2,Gregg Harper,U.S. House,3,Republican,Madison,Ridgeland Precinct 4,170,
2,Tracella Lou O'Hara Hill,U.S. House,3,Reform,Madison,Ridgeland Precinct 4,0,
2,Bill Marcy,U.S. House,2,Republican,Madison,FBC Madison Campus,X,
2,Bennie G. Thompson,U.S. House,2,Democrat,Madison,FBC Madison Campus,X,
2,Ashley Norwood,U.S. House,2,Reform,Madison,FBC Madison Campus,X,
2,Joel L. Gill,U.S. House,3,Democrat,Madison,FBC Madison Campus,162,
2,Gregg Harper,U.S. House,3,Republican,Madison,FBC Madison Campus,907,
2,Tracella Lou O'Hara Hill,U.S. House,3,Reform,Madison,FBC Madison Campus,3,
2,Bill Marcy,U.S. House,2,Republican,Madison,Sunnybrook,X,
2,Bennie G. Thompson,U.S. House,2,Democrat,Madison,Sunnybrook,X,
2,Ashley Norwood,U.S. House,2,Reform,Madison,Sunnybrook,X,
2,Joel L. Gill,U.S. House,3,Democrat,Madison,Sunnybrook,51,
