page,candidate,office,district,party,county,precinct,votes,winner
2,Jeb Bush,President,,Republican,Madison,Bear Creek,4,
2,Ben Carson,President,,Republican,Madison,Bear Creek,4,
2,Chris Christie,President,,Republican,Madison,Bear Creek,0,
2,Ted Cruz,President,,Republican,Madison,Bear Creek,45,
2,Carly Florina,President,,Republican,Madison,Bear Creek,0,
2,Lindsey Graham,President,,Republican,Madison,Bear Creek,0,
2,Mike Huckabee,President,,Republican,Madison,Bear Creek,0,
2,John R. Kasich,President,,Republican,Madison,Bear Creek,14,
2,George Pataki,President,,Republican,Madison,Bear Creek,0,
2,Rand Paul,President,,Republican,Madison,Bear Creek,1,
2,Marco Rubio,President,,Republican,Madison,Bear Creek,8,
2,Rick Santorum,President,,Republican,Madison,Bear Creek,0,
2,Donald J. Trump,President,,Republican,Madison,Bear Creek,78,
2,Hillary Clinton,President,,Democrat,Madison,Bear Creek,177,
2,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Madison,Bear Creek,0,
2,Martin O'Mailey,President,,Democrat,Madison,Bear Creek,0,
2,Bernie Sanders,President,,Democrat,Madison,Bear Creek,37,
2,Willie Wilson,President,,Democrat,Madison,Bear Creek,2,
2,John Bouie II,U.S. House,2,Republican,Madison,Bear Creek,X,
2,Bennie G. Thompson,U.S. House,2,Democrat,Madison,Bear Creek,X,
2,Jimmy Giles,U.S. House,3,Republican,Madison,Bear Creek,13,
2,Greg Harper,U.S. House,3,Republican,Madison,Bear Creek,136,
2,Dennis C.Quinn,U.S. House,3,Democrat,Madison,Bear Creek,120,
2,Nathan Stewart,U.S. House,3,Democrat,Madison,Bear Creek,59,
2,Jeb Bush,President,,Republican,Madison,Bible Church,0,
2,Ben Carson,President,,Republican,Madison,Bible Church,0,
2,Chris Christie,President,,Republican,Madison,Bible Church,0,
2,Ted Cruz,President,,Republican,Madison,Bible Church,0,
2,Carly Florina,President,,Republican,Madison,Bible Church,0,
2,Lindsey Graham,President,,Republican,Madison,Bible Church,0,
2,Mike Huckabee,President,,Republican,Madison,Bible Church,0,
2,John R. Kasich,President,,Republican,Madison,Bible Church,0,
2,George Pataki,President,,Republican,Madison,Bible Church,0,
2,Rand Paul,President,,Republican,Madison,Bible Church,0,
2,Marco Rubio,President,,Republican,Madison,Bible Church,0,
2,Rick Santorum,President,,Republican,Madison,Bible Church,0,
2,Donald J. Trump,President,,Republican,Madison,Bible Church,1,
2,Hillary Clinton,President,,Democrat,Madison,Bible Church,202,
2,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Madison,Bible Church,0,
2,Martin O'Mailey,President,,Democrat,Madison,Bible Church,1,
2,Bernie Sanders,President,,Democrat,Madison,Bible Church,14,
2,Willie Wilson,President,,Democrat,Madison,Bible Church,1,
2,John Bouie II,U.S. House,2,Republican,Madison,Bible Church,1,
2,Bennie G. Thompson,U.S. House,2,Democrat,Madison,Bible Church,195,
2,Jimmy Giles,U.S. House,3,Republican,Madison,Bible Church,X,
2,Greg Harper,U.S. House,3,Republican,Madison,Bible Church,X,
2,Dennis C.Quinn,U.S. House,3,Democrat,Madison,Bible Church,X,
2,Nathan Stewart,U.S. House,3,Democrat,Madison,Bible Church,X,
2,Jeb Bush,President,,Republican,Madison,Camden,0,
2,Ben Carson,President,,Republican,Madison,Camden,1,
2,Chris Christie,President,,Republican,Madison,Camden,0,
2,Ted Cruz,President,,Republican,Madison,Camden,10,
