page,candidate,office,district,party,county,precinct,votes,winner
2,Jeb Bush,President,,Republican,Coahoma,Bobo,0,
2,Ben Carson,President,,Republican,Coahoma,Bobo,0,
2,Chris Christle,President,,Republican,Coahoma,Bobo,0,
2,Ted Cruz,President,,Republican,Coahoma,Bobo,4,
2,Carly Florina,President,,Republican,Coahoma,Bobo,0,
2,Lindsey Graham,President,,Republican,Coahoma,Bobo,0,
2,Mike Huckabee,President,,Republican,Coahoma,Bobo,0,
2,John R. Kasich,President,,Republican,Coahoma,Bobo,1,
2,George Pataki,President,,Republican,Coahoma,Bobo,0,
2,Rand Paul,President,,Republican,Coahoma,Bobo,0,
2,Marco Rubio,President,,Republican,Coahoma,Bobo,1,
2,Rick Santorum,President,,Republican,Coahoma,Bobo,0,
2,Donald J. Trump,President,,Republican,Coahoma,Bobo,11,
2,"John Bouie, II",U.S. House,2,Republican,Coahoma,Bobo,15,
2,Jeb Bush,President,,Republican,Coahoma,Cagle Crossing,0,
2,Ben Carson,President,,Republican,Coahoma,Cagle Crossing,0,
2,Chris Christle,President,,Republican,Coahoma,Cagle Crossing,0,
2,Ted Cruz,President,,Republican,Coahoma,Cagle Crossing,3,
2,Carly Florina,President,,Republican,Coahoma,Cagle Crossing,0,
2,Lindsey Graham,President,,Republican,Coahoma,Cagle Crossing,0,
2,Mike Huckabee,President,,Republican,Coahoma,Cagle Crossing,0,
2,John R. Kasich,President,,Republican,Coahoma,Cagle Crossing,2,
2,George Pataki,President,,Republican,Coahoma,Cagle Crossing,0,
2,Rand Paul,President,,Republican,Coahoma,Cagle Crossing,0,
2,Marco Rubio,President,,Republican,Coahoma,Cagle Crossing,0,
2,Rick Santorum,President,,Republican,Coahoma,Cagle Crossing,0,
2,Donald J. Trump,President,,Republican,Coahoma,Cagle Crossing,15,
2,"John Bouie, II",U.S. House,2,Republican,Coahoma,Cagle Crossing,15,
2,Jeb Bush,President,,Republican,Coahoma,Clarksdale Courthouse,0,
2,Ben Carson,President,,Republican,Coahoma,Clarksdale Courthouse,3,
2,Chris Christle,President,,Republican,Coahoma,Clarksdale Courthouse,0,
2,Ted Cruz,President,,Republican,Coahoma,Clarksdale Courthouse,22,
2,Carly Florina,President,,Republican,Coahoma,Clarksdale Courthouse,1,
2,Lindsey Graham,President,,Republican,Coahoma,Clarksdale Courthouse,0,
2,Mike Huckabee,President,,Republican,Coahoma,Clarksdale Courthouse,0,
2,John R. Kasich,President,,Republican,Coahoma,Clarksdale Courthouse,8,
2,George Pataki,President,,Republican,Coahoma,Clarksdale Courthouse,0,
2,Rand Paul,President,,Republican,Coahoma,Clarksdale Courthouse,1,
2,Marco Rubio,President,,Republican,Coahoma,Clarksdale Courthouse,2,
2,Rick Santorum,President,,Republican,Coahoma,Clarksdale Courthouse,0,
2,Donald J. Trump,President,,Republican,Coahoma,Clarksdale Courthouse,67,
2,"John Bouie, II",U.S. House,2,Republican,Coahoma,Clarksdale Courthouse,66,
2,Jeb Bush,President,,Republican,Coahoma,Clarksdale # 2,0,
2,Ben Carson,President,,Republican,Coahoma,Clarksdale # 2,3,
