candidate,office,district,party,county,precinct,votes,winner,page
Darrell Castle,President,,Constitution,Neshoba,Dixon,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Dixon,0,,2
Jim Hedges,President,,Prohibition,Neshoba,Dixon,3,,2
Gary Johnson,President,,Libertarian,Neshoba,Dixon,2,,2
Jill Stein,President,,Green,Neshoba,Dixon,0,,2
Gregg Harper,U.S. House,3,Republican,Neshoba,Dixon,283,,2
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Dixon,134,,2
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Dixon,10,,2
Lajena Sheets,U.S. House,3,Reform,Neshoba,Dixon,4,,2
Hillary Clinton,President,,Democrat,Neshoba,East Neshoba,183,,2
Donald J. Trump,President,,Republican,Neshoba,East Neshoba,100,,2
Darrell Castle,President,,Constitution,Neshoba,East Neshoba,0,,2
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,East Neshoba,1,,2
Jim Hedges,President,,Prohibition,Neshoba,East Neshoba,1,,2
Gary Johnson,President,,Libertarian,Neshoba,East Neshoba,3,,2
Jill Stein,President,,Green,Neshoba,East Neshoba,0,,2
Gregg Harper,U.S. House,3,Republican,Neshoba,East Neshoba,116,,2
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,East Neshoba,149,,2
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,East Neshoba,10,,2
Lajena Sheets,U.S. House,3,Reform,Neshoba,East Neshoba,2,,2
Hillary Clinton,President,,Democrat,Neshoba,Fairview,30,,2
Donald J. Trump,President,,Republican,Neshoba,Fairview,158,,2
Darrell Castle,President,,Constitution,Neshoba,Fairview,0,,2
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Fairview,0,,2
Jim Hedges,President,,Prohibition,Neshoba,Fairview,0,,2
Gary Johnson,President,,Libertarian,Neshoba,Fairview,0,,2
Jill Stein,President,,Green,Neshoba,Fairview,1,,2
Gregg Harper,U.S. House,3,Republican,Neshoba,Fairview,151,,2
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Fairview,30,,2
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Fairview,8,,2
Lajena Sheets,U.S. House,3,Reform,Neshoba,Fairview,1,,2
Hillary Clinton,President,,Democrat,Neshoba,Forestdale,41,,2
Donald J. Trump,President,,Republican,Neshoba,Forestdale,232,,2
Darrell Castle,President,,Constitution,Neshoba,Forestdale,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Forestdale,1,,2
Jim Hedges,President,,Prohibition,Neshoba,Forestdale,1,,2
Gary Johnson,President,,Libertarian,Neshoba,Forestdale,2,,2
Jill Stein,President,,Green,Neshoba,Forestdale,0,,2
Gregg Harper,U.S. House,3,Republican,Neshoba,Forestdale,232,,2
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Forestdale,36,,2
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Forestdale,4,,2
Lajena Sheets,U.S. House,3,Reform,Neshoba,Forestdale,2,,2
Hillary Clinton,President,,Democrat,Neshoba,Fork,10,,2
Donald J. Trump,President,,Republican,Neshoba,Fork,214,,2
Darrell Castle,President,,Constitution,Neshoba,Fork,0,,2
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Fork,0,,2
Jim Hedges,President,,Prohibition,Neshoba,Fork,2,,2
Gary Johnson,President,,Libertarian,Neshoba,Fork,4,,2
Jill Stein,President,,Green,Neshoba,Fork,0,,2
Gregg Harper,U.S. House,3,Republican,Neshoba,Fork,216,,2
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Fork,9,,2
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Fork,5,,2
Lajena Sheets,U.S. House,3,Reform,Neshoba,Fork,0,,2
Hillary Clinton,President,,Democrat,Neshoba,Fusky,3,,3
Donald J. Trump,President,,Republican,Neshoba,Fusky,324,,3
Darrell Castle,President,,Constitution,Neshoba,Fusky,1,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Fusky,0,,3
Jim Hedges,President,,Prohibition,Neshoba,Fusky,0,,3
Gary Johnson,President,,Libertarian,Neshoba,Fusky,3,,3
Jill Stein,President,,Green,Neshoba,Fusky,0,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,Fusky,317,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Fusky,3,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Fusky,8,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,Fusky,0,,3
Hillary Clinton,President,,Democrat,Neshoba,Hays,40,,3
Donald J. Trump,President,,Republican,Neshoba,Hays,246,,3
Darrell Castle,President,,Constitution,Neshoba,Hays,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Hays,0,,3
Jim Hedges,President,,Prohibition,Neshoba,Hays,0,,3
Gary Johnson,President,,Libertarian,Neshoba,Hays,0,,3
Jill Stein,President,,Green,Neshoba,Hays,0,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,Hays,236,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Hays,38,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Hays,5,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,Hays,0,,3
Hillary Clinton,President,,Democrat,Neshoba,Herbert,15,,3
Donald J. Trump,President,,Republican,Neshoba,Herbert,270,,3
Darrell Castle,President,,Constitution,Neshoba,Herbert,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Herbert,0,,3
Jim Hedges,President,,Prohibition,Neshoba,Herbert,0,,3
Gary Johnson,President,,Libertarian,Neshoba,Herbert,1,,3
Jill Stein,President,,Green,Neshoba,Herbert,1,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,Herbert,278,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Herbert,9,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Herbert,2,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,Herbert,0,,3
Hillary Clinton,President,,Democrat,Neshoba,Hope,45,,3
Donald J. Trump,President,,Republican,Neshoba,Hope,165,,3
Darrell Castle,President,,Constitution,Neshoba,Hope,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Hope,0,,3
Jim Hedges,President,,Prohibition,Neshoba,Hope,0,,3
Gary Johnson,President,,Libertarian,Neshoba,Hope,1,,3
Jill Stein,President,,Green,Neshoba,Hope,1,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,Hope,173,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Hope,31,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Hope,3,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,Hope,1,,3
Hillary Clinton,President,,Democrat,Neshoba,House,32,,3
Donald J. Trump,President,,Republican,Neshoba,House,404,,3
Darrell Castle,President,,Constitution,Neshoba,House,1,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,House,0,,3
Jim Hedges,President,,Prohibition,Neshoba,House,0,,3
Gary Johnson,President,,Libertarian,Neshoba,House,4,,3
Jill Stein,President,,Green,Neshoba,House,0,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,House,398,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,House,24,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,House,16,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,House,2,,3
Hillary Clinton,President,,Democrat,Neshoba,Mcdonald,29,,3
Donald J. Trump,President,,Republican,Neshoba,Mcdonald,503,,3
Darrell Castle,President,,Constitution,Neshoba,Mcdonald,1,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Mcdonald,0,,3
Jim Hedges,President,,Prohibition,Neshoba,Mcdonald,2,,3
Gary Johnson,President,,Libertarian,Neshoba,Mcdonald,2,,3
Jill Stein,President,,Green,Neshoba,Mcdonald,0,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,Mcdonald,482,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Mcdonald,26,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Mcdonald,15,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,Mcdonald,0,,3
Hillary Clinton,President,,Democrat,Neshoba,Neshoba,46,,3
Donald J. Trump,President,,Republican,Neshoba,Neshoba,284,,3
Darrell Castle,President,,Constitution,Neshoba,Neshoba,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Neshoba,0,,3
Jim Hedges,President,,Prohibition,Neshoba,Neshoba,0,,3
Gary Johnson,President,,Libertarian,Neshoba,Neshoba,1,,3
Jill Stein,President,,Green,Neshoba,Neshoba,0,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,Neshoba,275,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Neshoba,37,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Neshoba,13,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,Neshoba,0,,3
Hillary Clinton,President,,Democrat,Neshoba,North Bend,21,,3
Donald J. Trump,President,,Republican,Neshoba,North Bend,402,,3
Darrell Castle,President,,Constitution,Neshoba,North Bend,4,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,North Bend,1,,3
Jim Hedges,President,,Prohibition,Neshoba,North Bend,0,,3
Gary Johnson,President,,Libertarian,Neshoba,North Bend,1,,3
Jill Stein,President,,Green,Neshoba,North Bend,1,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,North Bend,392,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,North Bend,20,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,North Bend,10,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,North Bend,0,,3
Hillary Clinton,President,,Democrat,Neshoba,Northeast Philadelphia,200,,3
Donald J. Trump,President,,Republican,Neshoba,Northeast Philadelphia,1116,,3
Darrell Castle,President,,Constitution,Neshoba,Northeast Philadelphia,3,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Northeast Philadelphia,2,,3
Jim Hedges,President,,Prohibition,Neshoba,Northeast Philadelphia,0,,3
Gary Johnson,President,,Libertarian,Neshoba,Northeast Philadelphia,16,,3
Jill Stein,President,,Green,Neshoba,Northeast Philadelphia,1,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,Northeast Philadelphia,1124,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Northeast Philadelphia,154,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Northeast Philadelphia,31,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,Northeast Philadelphia,7,,3
Hillary Clinton,President,,Democrat,Neshoba,Northwest Philadelphia,1013,,3
Donald J. Trump,President,,Republican,Neshoba,Northwest Philadelphia,169,,3
Darrell Castle,President,,Constitution,Neshoba,Northwest Philadelphia,4,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Northwest Philadelphia,1,,3
Jim Hedges,President,,Prohibition,Neshoba,Northwest Philadelphia,4,,3
Gary Johnson,President,,Libertarian,Neshoba,Northwest Philadelphia,6,,3
Jill Stein,President,,Green,Neshoba,Northwest Philadelphia,4,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,Northwest Philadelphia,312,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Northwest Philadelphia,823,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Northwest Philadelphia,20,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,Northwest Philadelphia,10,,3
Hillary Clinton,President,,Democrat,Neshoba,Pearl River,178,,3
Donald J. Trump,President,,Republican,Neshoba,Pearl River,51,,3
Darrell Castle,President,,Constitution,Neshoba,Pearl River,2,,3
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Pearl River,1,,3
Jim Hedges,President,,Prohibition,Neshoba,Pearl River,0,,3
Gary Johnson,President,,Libertarian,Neshoba,Pearl River,7,,3
Jill Stein,President,,Green,Neshoba,Pearl River,2,,3
Gregg Harper,U.S. House,3,Republican,Neshoba,Pearl River,123,,3
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Pearl River,102,,3
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Pearl River,16,,3
Lajena Sheets,U.S. House,3,Reform,Neshoba,Pearl River,5,,3
Hillary Clinton,President,,Democrat,Neshoba,South Philadelphia,19,,4
Donald J. Trump,President,,Republican,Neshoba,South Philadelphia,100,,4
Darrell Castle,President,,Constitution,Neshoba,South Philadelphia,1,,4
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,South Philadelphia,0,,4
Jim Hedges,President,,Prohibition,Neshoba,South Philadelphia,0,,4
Gary Johnson,President,,Libertarian,Neshoba,South Philadelphia,1,,4
Jill Stein,President,,Green,Neshoba,South Philadelphia,0,,4
Gregg Harper,U.S. House,3,Republican,Neshoba,South Philadelphia,106,,4
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,South Philadelphia,15,,4
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,South Philadelphia,2,,4
Lajena Sheets,U.S. House,3,Reform,Neshoba,South Philadelphia,0,,4
Hillary Clinton,President,,Democrat,Neshoba,Southeast Philadelphia,185,,4
Donald J. Trump,President,,Republican,Neshoba,Southeast Philadelphia,806,,4
Darrell Castle,President,,Constitution,Neshoba,Southeast Philadelphia,2,,4
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Southeast Philadelphia,0,,4
Jim Hedges,President,,Prohibition,Neshoba,Southeast Philadelphia,0,,4
Gary Johnson,President,,Libertarian,Neshoba,Southeast Philadelphia,6,,4
Jill Stein,President,,Green,Neshoba,Southeast Philadelphia,2,,4
Gregg Harper,U.S. House,3,Republican,Neshoba,Southeast Philadelphia,813,,4
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Southeast Philadelphia,133,,4
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Southeast Philadelphia,25,,4
Lajena Sheets,U.S. House,3,Reform,Neshoba,Southeast Philadelphia,7,,4
Hillary Clinton,President,,Democrat,Neshoba,Tucker - District One,43,,4
Donald J. Trump,President,,Republican,Neshoba,Tucker - District One,12,,4
Darrell Castle,President,,Constitution,Neshoba,Tucker - District One,1,,4
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Tucker - District One,0,,4
Jim Hedges,President,,Prohibition,Neshoba,Tucker - District One,0,,4
Gary Johnson,President,,Libertarian,Neshoba,Tucker - District One,1,,4
Jill Stein,President,,Green,Neshoba,Tucker - District One,3,,4
Gregg Harper,U.S. House,3,Republican,Neshoba,Tucker - District One,35,,4
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Tucker - District One,21,,4
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Tucker - District One,2,,4
Lajena Sheets,U.S. House,3,Reform,Neshoba,Tucker - District One,2,,4
Hillary Clinton,President,,Democrat,Neshoba,Tucker - District Three,25,,4
Donald J. Trump,President,,Republican,Neshoba,Tucker - District Three,425,,4
Darrell Castle,President,,Constitution,Neshoba,Tucker - District Three,1,,4
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Tucker - District Three,0,,4
Jim Hedges,President,,Prohibition,Neshoba,Tucker - District Three,0,,4
Gary Johnson,President,,Libertarian,Neshoba,Tucker - District Three,3,,4
Jill Stein,President,,Green,Neshoba,Tucker - District Three,0,,4
Gregg Harper,U.S. House,3,Republican,Neshoba,Tucker - District Three,417,,4
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Tucker - District Three,18,,4
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Tucker - District Three,18,,4
Lajena Sheets,U.S. House,3,Reform,Neshoba,Tucker - District Three,1,,4
Hillary Clinton,President,,Democrat,Neshoba,Zephyrhill,57,,4
Donald J. Trump,President,,Republican,Neshoba,Zephyrhill,189,,4
Darrell Castle,President,,Constitution,Neshoba,Zephyrhill,2,,4
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,Zephyrhill,1,,4
Jim Hedges,President,,Prohibition,Neshoba,Zephyrhill,1,,4
Gary Johnson,President,,Libertarian,Neshoba,Zephyrhill,6,,4
Jill Stein,President,,Green,Neshoba,Zephyrhill,0,,4
Gregg Harper,U.S. House,3,Republican,Neshoba,Zephyrhill,202,,4
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Zephyrhill,43,,4
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,Zephyrhill,7,,4
Lajena Sheets,U.S. House,3,Reform,Neshoba,Zephyrhill,3,,4
Hillary Clinton,President,,Democrat,Neshoba,,2715,,4
Donald J. Trump,President,,Republican,Neshoba,,7679,TRUE,4
Darrell Castle,President,,Constitution,Neshoba,,31,,4
Rocky' Roque De La Fuente,President,,American Delta,Neshoba,,10,,4
Jim Hedges,President,,Prohibition,Neshoba,,15,,4
Gary Johnson,President,,Libertarian,Neshoba,,83,,4
Jill Stein,President,,Green,Neshoba,,20,,4
Gregg Harper,U.S. House,3,Republican,Neshoba,,7901,TRUE,4
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,,2149,,4
Roger I. Gerrard,U.S. House,3,Veterans,Neshoba,,275,,4
Lajena Sheets,U.S. House,3,Reform,Neshoba,,53,,4
