candidate,office,district,party,county,precinct,votes
Jeb Bush,President,,Republican,Hinds,Clinton 5,1
Ben Carson,President,,Republican,Hinds,Clinton 5,7
Chris Christie,President,,Republican,Hinds,Clinton 5,2
Ted Cruz,President,,Republican,Hinds,Clinton 5,133
Carly Florina,President,,Republican,Hinds,Clinton 5,0
Lindsey Graham,President,,Republican,Hinds,Clinton 5,0
Mike Huckabee,President,,Republican,Hinds,Clinton 5,1
John R. Kaisch,President,,Republican,Hinds,Clinton 5,56
George Pataki,President,,Republican,Hinds,Clinton 5,0
Rand Paul,President,,Republican,Hinds,Clinton 5,1
Marco Rubio,President,,Republican,Hinds,Clinton 5,39
Rick Santorum,President,,Republican,Hinds,Clinton 5,0
Donald J. Trump,President,,Republican,Hinds,Clinton 5,146
Hillary Clinton,President,,Democrat,Hinds,Clinton 5,84
"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Clinton 5,0
Martin O'Mailey,President,,Democrat,Hinds,Clinton 5,1
Bernie Sanders,President,,Democrat,Hinds,Clinton 5,26
Willie Wilson,President,,Democrat,Hinds,Clinton 5,0
Jimmy Giles,U.S. House,3,Republican,Hinds,Clinton 5,
Greg Harper,U.S. House,3,Republican,Hinds,Clinton 5,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Clinton 5,103
Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Clinton 5,
Nathan Stewart,U.S. House,3,Democrat,Hinds,Clinton 5,
Jeb Bush,President,,Republican,Hinds,Clinton 6,3
Ben Carson,President,,Republican,Hinds,Clinton 6,1
Chris Christie,President,,Republican,Hinds,Clinton 6,0
Ted Cruz,President,,Republican,Hinds,Clinton 6,160
Carly Florina,President,,Republican,Hinds,Clinton 6,0
Lindsey Graham,President,,Republican,Hinds,Clinton 6,0
Mike Huckabee,President,,Republican,Hinds,Clinton 6,0
John R. Kaisch,President,,Republican,Hinds,Clinton 6,38
George Pataki,President,,Republican,Hinds,Clinton 6,0
Rand Paul,President,,Republican,Hinds,Clinton 6,2
Marco Rubio,President,,Republican,Hinds,Clinton 6,28
Rick Santorum,President,,Republican,Hinds,Clinton 6,1
Donald J. Trump,President,,Republican,Hinds,Clinton 6,131
Hillary Clinton,President,,Democrat,Hinds,Clinton 6,250
"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Clinton 6,0
Martin O'Mailey,President,,Democrat,Hinds,Clinton 6,0
Bernie Sanders,President,,Democrat,Hinds,Clinton 6,70
Willie Wilson,President,,Democrat,Hinds,Clinton 6,3
Jimmy Giles,U.S. House,3,Republican,Hinds,Clinton 6,
Greg Harper,U.S. House,3,Republican,Hinds,Clinton 6,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Clinton 6,310
Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Clinton 6,
Nathan Stewart,U.S. House,3,Democrat,Hinds,Clinton 6,
