candidate,office,district,party,county,precinct,votes
Hillary Clinton,President,,Democrat,DeSoto,Alphaba-cockrum,79
Donald J. Trump,President,,Republican,DeSoto,Alphaba-cockrum,720
Darrell Castle,President,,Constitution,DeSoto,Alphaba-cockrum,1
Rocky' Roque De La Fuente,President,,American Delta,DeSoto,Alphaba-cockrum,0
Jim Hedges,President,,Prohibition,DeSoto,Alphaba-cockrum,0
Gary Johnson,President,,Libertarian,DeSoto,Alphaba-cockrum,9
Jill Stein,President,,Green,DeSoto,Alphaba-cockrum,3
Trent Kelly,U.S.House,1,Republican,DeSoto,Alphaba-cockrum,711
Jacob Owens,U.S.House,1,Democrat,DeSoto,Alphaba-cockrum,62
Cathy L. Toole,U.S.House,1,Reform,DeSoto,Alphaba-cockrum,12
Chase Wilson,U.S.House,1,Libertarian,DeSoto,Alphaba-cockrum,14
Hillary Clinton,President,,Democrat,DeSoto,Beaker's Chapel,95
Donald J. Trump,President,,Republican,DeSoto,Beaker's Chapel,498
Darrell Castle,President,,Constitution,DeSoto,Beaker's Chapel,3
Rocky' Roque De La Fuente,President,,American Delta,DeSoto,Beaker's Chapel,0
Jim Hedges,President,,Prohibition,DeSoto,Beaker's Chapel,0
Gary Johnson,President,,Libertarian,DeSoto,Beaker's Chapel,7
Jill Stein,President,,Green,DeSoto,Beaker's Chapel,1
Trent Kelly,U.S.House,1,Republican,DeSoto,Beaker's Chapel,486
Jacob Owens,U.S.House,1,Democrat,DeSoto,Beaker's Chapel,85
Cathy L. Toole,U.S.House,1,Reform,DeSoto,Beaker's Chapel,5
Chase Wilson,U.S.House,1,Libertarian,DeSoto,Beaker's Chapel,18
Hillary Clinton,President,,Democrat,DeSoto,Bridgestown,295
Donald J. Trump,President,,Republican,DeSoto,Bridgestown,1523
Darrell Castle,President,,Constitution,DeSoto,Bridgestown,4
Rocky' Roque De La Fuente,President,,American Delta,DeSoto,Bridgestown,1
Jim Hedges,President,,Prohibition,DeSoto,Bridgestown,0
Gary Johnson,President,,Libertarian,DeSoto,Bridgestown,32
Jill Stein,President,,Green,DeSoto,Bridgestown,4
Trent Kelly,U.S.House,1,Republican,DeSoto,Bridgestown,1478
Jacob Owens,U.S.House,1,Democrat,DeSoto,Bridgestown,253
Cathy L. Toole,U.S.House,1,Reform,DeSoto,Bridgestown,22
Chase Wilson,U.S.House,1,Libertarian,DeSoto,Bridgestown,46
Hillary Clinton,President,,Democrat,DeSoto,Colonial Hills,167
Donald J. Trump,President,,Republican,DeSoto,Colonial Hills,550
Darrell Castle,President,,Constitution,DeSoto,Colonial Hills,0
Rocky' Roque De La Fuente,President,,American Delta,DeSoto,Colonial Hills,0
Jim Hedges,President,,Prohibition,DeSoto,Colonial Hills,0
Gary Johnson,President,,Libertarian,DeSoto,Colonial Hills,16
Jill Stein,President,,Green,DeSoto,Colonial Hills,8
Trent Kelly,U.S.House,1,Republican,DeSoto,Colonial Hills,507
Jacob Owens,U.S.House,1,Democrat,DeSoto,Colonial Hills,139
Cathy L. Toole,U.S.House,1,Reform,DeSoto,Colonial Hills,23
Chase Wilson,U.S.House,1,Libertarian,DeSoto,Colonial Hills,30
Hillary Clinton,President,,Democrat,DeSoto,Cumberland,720
Donald J. Trump,President,,Republican,DeSoto,Cumberland,699
Darrell Castle,President,,Constitution,DeSoto,Cumberland,5
Rocky' Roque De La Fuente,President,,American Delta,DeSoto,Cumberland,1
Jim Hedges,President,,Prohibition,DeSoto,Cumberland,0
Gary Johnson,President,,Libertarian,DeSoto,Cumberland,22
Jill Stein,President,,Green,DeSoto,Cumberland,12
Trent Kelly,U.S.House,1,Republican,DeSoto,Cumberland,705
Jacob Owens,U.S.House,1,Democrat,DeSoto,Cumberland,649
Cathy L. Toole,U.S.House,1,Reform,DeSoto,Cumberland,25
Chase Wilson,U.S.House,1,Libertarian,DeSoto,Cumberland,44
Hillary Clinton,President,,Democrat,DeSoto,Desoto Central,572
Donald J. Trump,President,,Republican,DeSoto,Desoto Central,1576
Darrell Castle,President,,Constitution,DeSoto,Desoto Central,15
Rocky' Roque De La Fuente,President,,American Delta,DeSoto,Desoto Central,1
Jim Hedges,President,,Prohibition,DeSoto,Desoto Central,0
Gary Johnson,President,,Libertarian,DeSoto,Desoto Central,54
Jill Stein,President,,Green,DeSoto,Desoto Central,14
Trent Kelly,U.S.House,1,Republican,DeSoto,Desoto Central,1604
Jacob Owens,U.S.House,1,Democrat,DeSoto,Desoto Central,498
