candidate,office,district,party,county,precinct,votes
Jeb Bush,President,,Republican,Yazoo,3-1 West,0
Ben Carson,President,,Republican,Yazoo,3-1 West,0
Chris Christie,President,,Republican,Yazoo,3-1 West,0
Ted Cruz,President,,Republican,Yazoo,3-1 West,0
Carly Florina,President,,Republican,Yazoo,3-1 West,0
Lindsey Graham,President,,Republican,Yazoo,3-1 West,0
Mike Huckabee,President,,Republican,Yazoo,3-1 West,0
John R. Kasich,President,,Republican,Yazoo,3-1 West,0
George Pataki,President,,Republican,Yazoo,3-1 West,0
Rand Paul,President,,Republican,Yazoo,3-1 West,0
Marco Rubio,President,,Republican,Yazoo,3-1 West,0
Rick Santorum,President,,Republican,Yazoo,3-1 West,0
Donald J. Trump,President,,Republican,Yazoo,3-1 West,0
Hillary Clinton,President,,Democrat,Yazoo,3-1 West,124
"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,3-1 West,0
Martin O'Mailey,President,,Democrat,Yazoo,3-1 West,0
Bernie Sanders,President,,Democrat,Yazoo,3-1 West,9
Willie Wilson,President,,Democrat,Yazoo,3-1 West,0
John Bouie II,U.S. House,2,Republican,Yazoo,3-1 West,0
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,3-1 West,130
Jeb Bush,President,,Republican,Yazoo,3-2 West,1
Ben Carson,President,,Republican,Yazoo,3-2 West,0
Chris Christie,President,,Republican,Yazoo,3-2 West,0
Ted Cruz,President,,Republican,Yazoo,3-2 West,15
Carly Florina,President,,Republican,Yazoo,3-2 West,0
Lindsey Graham,President,,Republican,Yazoo,3-2 West,0
Mike Huckabee,President,,Republican,Yazoo,3-2 West,0
John R. Kasich,President,,Republican,Yazoo,3-2 West,9
George Pataki,President,,Republican,Yazoo,3-2 West,0
Rand Paul,President,,Republican,Yazoo,3-2 West,0
Marco Rubio,President,,Republican,Yazoo,3-2 West,4
Rick Santorum,President,,Republican,Yazoo,3-2 West,0
Donald J. Trump,President,,Republican,Yazoo,3-2 West,29
Hillary Clinton,President,,Democrat,Yazoo,3-2 West,184
"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,3-2 West,0
Martin O'Mailey,President,,Democrat,Yazoo,3-2 West,0
Bernie Sanders,President,,Democrat,Yazoo,3-2 West,22
Willie Wilson,President,,Democrat,Yazoo,3-2 West,2
John Bouie II,U.S. House,2,Republican,Yazoo,3-2 West,43
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,3-2 West,192
Jeb Bush,President,,Republican,Yazoo,3-4 South,0
Ben Carson,President,,Republican,Yazoo,3-4 South,1
Chris Christie,President,,Republican,Yazoo,3-4 South,1
Ted Cruz,President,,Republican,Yazoo,3-4 South,28
Carly Florina,President,,Republican,Yazoo,3-4 South,0
Lindsey Graham,President,,Republican,Yazoo,3-4 South,0
Mike Huckabee,President,,Republican,Yazoo,3-4 South,0
John R. Kasich,President,,Republican,Yazoo,3-4 South,4
George Pataki,President,,Republican,Yazoo,3-4 South,0
Rand Paul,President,,Republican,Yazoo,3-4 South,1
Marco Rubio,President,,Republican,Yazoo,3-4 South,7
Rick Santorum,President,,Republican,Yazoo,3-4 South,0
Donald J. Trump,President,,Republican,Yazoo,3-4 South,61
Hillary Clinton,President,,Democrat,Yazoo,3-4 South,91
"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,3-4 South,0
Martin O'Mailey,President,,Democrat,Yazoo,3-4 South,0
Bernie Sanders,President,,Democrat,Yazoo,3-4 South,7
Willie Wilson,President,,Democrat,Yazoo,3-4 South,0
John Bouie II,U.S. House,2,Republican,Yazoo,3-4 South,74
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,3-4 South,93
Jeb Bush,President,,Republican,Yazoo,Benton,1
Ben Carson,President,,Republican,Yazoo,Benton,5
Chris Christie,President,,Republican,Yazoo,Benton,0
Ted Cruz,President,,Republican,Yazoo,Benton,84
Carly Florina,President,,Republican,Yazoo,Benton,0
Lindsey Graham,President,,Republican,Yazoo,Benton,0
Mike Huckabee,President,,Republican,Yazoo,Benton,1
John R. Kasich,President,,Republican,Yazoo,Benton,17
George Pataki,President,,Republican,Yazoo,Benton,0
Rand Paul,President,,Republican,Yazoo,Benton,0
