candidate,office,district,party,county,precinct,votes,winner,page
Jill Stein,President,,Green,Jefferson,CHURCH HILL,0,,2
John Bouie ii,U.S.House,2,Republican,Jefferson,CHURCH HILL,82,,2
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,CHURCH HILL,69,,2
Johnny McLeod,U.S.House,2,Reform,Jefferson,CHURCH HILL,0,,2
Troy Ray,U.S.House,2,Independent,Jefferson,CHURCH HILL,1,,2
Hillary Clinton,President,,Democrat,Jefferson,CITY HALL,494,,2
Donald J. Trump,President,,Republican,Jefferson,CITY HALL,9,,2
Darrell Castle,President,,Constitution,Jefferson,CITY HALL,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Jefferson,CITY HALL,0,,2
Jim Hedges,President,,Prohibition,Jefferson,CITY HALL,0,,2
Gary Johnson,President,,Libertarian,Jefferson,CITY HALL,0,,2
Jill Stein,President,,Green,Jefferson,CITY HALL,0,,2
John Bouie ii,U.S.House,2,Republican,Jefferson,CITY HALL,6,,2
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,CITY HALL,484,,2
Johnny McLeod,U.S.House,2,Reform,Jefferson,CITY HALL,1,,2
Troy Ray,U.S.House,2,Independent,Jefferson,CITY HALL,8,,2
Hillary Clinton,President,,Democrat,Jefferson,HARRISON,196,,2
Donald J. Trump,President,,Republican,Jefferson,HARRISON,14,,2
Darrell Castle,President,,Constitution,Jefferson,HARRISON,0,,2
Rocky' Roque De La Fuente,President,,American Delta,Jefferson,HARRISON,0,,2
Jim Hedges,President,,Prohibition,Jefferson,HARRISON,1,,2
Gary Johnson,President,,Libertarian,Jefferson,HARRISON,0,,2
Jill Stein,President,,Green,Jefferson,HARRISON,1,,2
John Bouie ii,U.S.House,2,Republican,Jefferson,HARRISON,11,,2
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,HARRISON,196,,2
Johnny McLeod,U.S.House,2,Reform,Jefferson,HARRISON,1,,2
Troy Ray,U.S.House,2,Independent,Jefferson,HARRISON,5,,2
Hillary Clinton,President,,Democrat,Jefferson,LORMAN,175,,2
Donald J. Trump,President,,Republican,Jefferson,LORMAN,41,,2
Darrell Castle,President,,Constitution,Jefferson,LORMAN,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Jefferson,LORMAN,0,,2
Jim Hedges,President,,Prohibition,Jefferson,LORMAN,0,,2
Gary Johnson,President,,Libertarian,Jefferson,LORMAN,1,,2
Jill Stein,President,,Green,Jefferson,LORMAN,2,,2
John Bouie ii,U.S.House,2,Republican,Jefferson,LORMAN,31,,2
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,LORMAN,176,,2
Johnny McLeod,U.S.House,2,Reform,Jefferson,LORMAN,5,,2
Troy Ray,U.S.House,2,Independent,Jefferson,LORMAN,6,,2
Hillary Clinton,President,,Democrat,Jefferson,MT.ISRAEL BAPTIST CENTER,395,,2
Donald J. Trump,President,,Republican,Jefferson,MT.ISRAEL BAPTIST CENTER,44,,2
Darrell Castle,President,,Constitution,Jefferson,MT.ISRAEL BAPTIST CENTER,0,,2
Rocky' Roque De La Fuente,President,,American Delta,Jefferson,MT.ISRAEL BAPTIST CENTER,1,,2
Jim Hedges,President,,Prohibition,Jefferson,MT.ISRAEL BAPTIST CENTER,0,,2
Gary Johnson,President,,Libertarian,Jefferson,MT.ISRAEL BAPTIST CENTER,1,,2
Jill Stein,President,,Green,Jefferson,MT.ISRAEL BAPTIST CENTER,1,,2
John Bouie ii,U.S.House,2,Republican,Jefferson,MT.ISRAEL BAPTIST CENTER,30,,2
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,MT.ISRAEL BAPTIST CENTER,393,,2
Johnny McLeod,U.S.House,2,Reform,Jefferson,MT.ISRAEL BAPTIST CENTER,5,,2
Troy Ray,U.S.House,2,Independent,Jefferson,MT.ISRAEL BAPTIST CENTER,5,,2
Hillary Clinton,President,,Democrat,Jefferson,MULTIPURPOSE CENTER,283,,2
Donald J. Trump,President,,Republican,Jefferson,MULTIPURPOSE CENTER,4,,2
Darrell Castle,President,,Constitution,Jefferson,MULTIPURPOSE CENTER,0,,2
Rocky' Roque De La Fuente,President,,American Delta,Jefferson,MULTIPURPOSE CENTER,0,,2
Jim Hedges,President,,Prohibition,Jefferson,MULTIPURPOSE CENTER,0,,2
Gary Johnson,President,,Libertarian,Jefferson,MULTIPURPOSE CENTER,0,,2
Jill Stein,President,,Green,Jefferson,MULTIPURPOSE CENTER,0,,2
John Bouie ii,U.S.House,2,Republican,Jefferson,MULTIPURPOSE CENTER,5,,2
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,MULTIPURPOSE CENTER,268,,2
Johnny McLeod,U.S.House,2,Reform,Jefferson,MULTIPURPOSE CENTER,3,,2
Troy Ray,U.S.House,2,Independent,Jefferson,MULTIPURPOSE CENTER,4,,2
Hillary Clinton,President,,Democrat,Jefferson,OLD HOLLYWOOD CHURCH,366,,2
Donald J. Trump,President,,Republican,Jefferson,OLD HOLLYWOOD CHURCH,52,,2
Darrell Castle,President,,Constitution,Jefferson,OLD HOLLYWOOD CHURCH,0,,2
Rocky' Roque De La Fuente,President,,American Delta,Jefferson,OLD HOLLYWOOD CHURCH,0,,2
Jim Hedges,President,,Prohibition,Jefferson,OLD HOLLYWOOD CHURCH,2,,2
Gary Johnson,President,,Libertarian,Jefferson,OLD HOLLYWOOD CHURCH,1,,2
Jill Stein,President,,Green,Jefferson,OLD HOLLYWOOD CHURCH,0,,2
John Bouie ii,U.S.House,2,Republican,Jefferson,OLD HOLLYWOOD CHURCH,49,,2
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,OLD HOLLYWOOD CHURCH,364,,2
Johnny McLeod,U.S.House,2,Reform,Jefferson,OLD HOLLYWOOD CHURCH,8,,2
Troy Ray,U.S.House,2,Independent,Jefferson,OLD HOLLYWOOD CHURCH,3,,2
Hillary Clinton,President,,Democrat,Jefferson,RED LICK,265,,2
Donald J. Trump,President,,Republican,Jefferson,RED LICK,48,,2
Darrell Castle,President,,Constitution,Jefferson,RED LICK,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Jefferson,RED LICK,0,,2
Jim Hedges,President,,Prohibition,Jefferson,RED LICK,1,,2
Gary Johnson,President,,Libertarian,Jefferson,RED LICK,0,,2
Jill Stein,President,,Green,Jefferson,RED LICK,0,,2
John Bouie ii,U.S.House,2,Republican,Jefferson,RED LICK,33,,2
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,RED LICK,274,,2
Johnny McLeod,U.S.House,2,Reform,Jefferson,RED LICK,2,,2
Troy Ray,U.S.House,2,Independent,Jefferson,RED LICK,2,,2
Hillary Clinton,President,,Democrat,Jefferson,STAMPLEY,230,,2
Donald J. Trump,President,,Republican,Jefferson,STAMPLEY,5,,2
Darrell Castle,President,,Constitution,Jefferson,STAMPLEY,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Jefferson,STAMPLEY,0,,2
Jim Hedges,President,,Prohibition,Jefferson,STAMPLEY,0,,2
Gary Johnson,President,,Libertarian,Jefferson,STAMPLEY,0,,2
Jill Stein,President,,Green,Jefferson,STAMPLEY,2,,2
John Bouie ii,U.S.House,2,Republican,Jefferson,STAMPLEY,2,,2
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,STAMPLEY,234,,2
Johnny McLeod,U.S.House,2,Reform,Jefferson,STAMPLEY,1,,2
Troy Ray,U.S.House,2,Independent,Jefferson,STAMPLEY,2,,2
Hillary Clinton,President,,Democrat,Jefferson,UNION CHURCH,175,,3
Donald J. Trump,President,,Republican,Jefferson,UNION CHURCH,145,,3
Darrell Castle,President,,Constitution,Jefferson,UNION CHURCH,1,,3
Rocky' Roque De La Fuente,President,,American Delta,Jefferson,UNION CHURCH,0,,3
Jim Hedges,President,,Prohibition,Jefferson,UNION CHURCH,0,,3
Gary Johnson,President,,Libertarian,Jefferson,UNION CHURCH,4,,3
Jill Stein,President,,Green,Jefferson,UNION CHURCH,0,,3
John Bouie ii,U.S.House,2,Republican,Jefferson,UNION CHURCH,113,,3
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,UNION CHURCH,198,,3
Johnny McLeod,U.S.House,2,Reform,Jefferson,UNION CHURCH,2,,3
Troy Ray,U.S.House,2,Independent,Jefferson,UNION CHURCH,5,,3
Hillary Clinton,President,,Democrat,Jefferson,,3337,TRUE,3
Donald J. Trump,President,,Republican,Jefferson,,490,,3
Darrell Castle,President,,Constitution,Jefferson,,7,,3
Rocky' Roque De La Fuente,President,,American Delta,Jefferson,,1,,3
Jim Hedges,President,,Prohibition,Jefferson,,5,,3
Gary Johnson,President,,Libertarian,Jefferson,,13,,3
Jill Stein,President,,Green,Jefferson,,7,,3
John Bouie ii,U.S.House,2,Republican,Jefferson,,396,,3
Bennie G. Thompson,U.S.House,2,Democrat,Jefferson,,3346,TRUE,3
Johnny McLeod,U.S.House,2,Reform,Jefferson,,33,,3
Troy Ray,U.S.House,2,Independent,Jefferson,,48,,3
