county,precinct,office,district,party,candidate,votes
Winston,American Legion,U.S. House,1,DEM,Randy Mack Wadkins,90
Winston,American Legion,U.S. House,1,REP,Trent Kelly,27
Winston,American Legion,U.S. Senate,,DEM,David Baria,12
Winston,American Legion,U.S. Senate,,DEM,Howard Sherman,36
Winston,American Legion,U.S. Senate,,DEM,Jensen Bohren,4
Winston,American Legion,U.S. Senate,,DEM,Jerone Garland,11
Winston,American Legion,U.S. Senate,,DEM,Omeria Scott,58
Winston,American Legion,U.S. Senate,,DEM,Victor G. Maurice Jr.,9
Winston,American Legion,U.S. Senate,,REP,Richard Warren Boyanton,4
Winston,American Legion,U.S. Senate,,REP,Roger F. Wicker,23
Winston,County Agent,U.S. House,1,DEM,Randy Mack Wadkins,83
Winston,County Agent,U.S. House,1,REP,Trent Kelly,20
Winston,County Agent,U.S. Senate,,DEM,David Baria,12
Winston,County Agent,U.S. Senate,,DEM,Howard Sherman,30
Winston,County Agent,U.S. Senate,,DEM,Jensen Bohren,3
Winston,County Agent,U.S. Senate,,DEM,Jerone Garland,21
Winston,County Agent,U.S. Senate,,DEM,Omeria Scott,35
Winston,County Agent,U.S. Senate,,DEM,Victor G. Maurice Jr.,7
Winston,County Agent,U.S. Senate,,REP,Richard Warren Boyanton,2
Winston,County Agent,U.S. Senate,,REP,Roger F. Wicker,19
Winston,East Winston,U.S. House,1,DEM,Randy Mack Wadkins,20
Winston,East Winston,U.S. House,1,REP,Trent Kelly,94
Winston,East Winston,U.S. Senate,,DEM,David Baria,5
Winston,East Winston,U.S. Senate,,DEM,Howard Sherman,6
Winston,East Winston,U.S. Senate,,DEM,Jensen Bohren,0
Winston,East Winston,U.S. Senate,,DEM,Jerone Garland,2
Winston,East Winston,U.S. Senate,,DEM,Omeria Scott,9
Winston,East Winston,U.S. Senate,,DEM,Victor G. Maurice Jr.,0
Winston,East Winston,U.S. Senate,,REP,Richard Warren Boyanton,12
Winston,East Winston,U.S. Senate,,REP,Roger F. Wicker,84
Winston,Fairground,U.S. House,1,DEM,Randy Mack Wadkins,85
Winston,Fairground,U.S. House,1,REP,Trent Kelly,227
Winston,Fairground,U.S. Senate,,DEM,David Baria,13
Winston,Fairground,U.S. Senate,,DEM,Howard Sherman,32
Winston,Fairground,U.S. Senate,,DEM,Jensen Bohren,2
Winston,Fairground,U.S. Senate,,DEM,Jerone Garland,8
Winston,Fairground,U.S. Senate,,DEM,Omeria Scott,40
Winston,Fairground,U.S. Senate,,DEM,Victor G. Maurice Jr.,3
Winston,Fairground,U.S. Senate,,REP,Richard Warren Boyanton,16
Winston,Fairground,U.S. Senate,,REP,Roger F. Wicker,219
Winston,Lovorn Tractor,U.S. House,1,DEM,Randy Mack Wadkins,28
Winston,Lovorn Tractor,U.S. House,1,REP,Trent Kelly,52
Winston,Lovorn Tractor,U.S. Senate,,DEM,David Baria,6
Winston,Lovorn Tractor,U.S. Senate,,DEM,Howard Sherman,7
Winston,Lovorn Tractor,U.S. Senate,,DEM,Jensen Bohren,0
Winston,Lovorn Tractor,U.S. Senate,,DEM,Jerone Garland,8
Winston,Lovorn Tractor,U.S. Senate,,DEM,Omeria Scott,16
Winston,Lovorn Tractor,U.S. Senate,,DEM,Victor G. Maurice Jr.,2
Winston,Lovorn Tractor,U.S. Senate,,REP,Richard Warren Boyanton,7
Winston,Lovorn Tractor,U.S. Senate,,REP,Roger F. Wicker,46
Winston,Mars Hill,U.S. House,1,DEM,Randy Mack Wadkins,24
Winston,Mars Hill,U.S. House,1,REP,Trent Kelly,57
Winston,Mars Hill,U.S. Senate,,DEM,David Baria,6
Winston,Mars Hill,U.S. Senate,,DEM,Howard Sherman,9
Winston,Mars Hill,U.S. Senate,,DEM,Jensen Bohren,0
Winston,Mars Hill,U.S. Senate,,DEM,Jerone Garland,3
Winston,Mars Hill,U.S. Senate,,DEM,Omeria Scott,17
Winston,Mars Hill,U.S. Senate,,DEM,Victor G. Maurice Jr.,2
Winston,Mars Hill,U.S. Senate,,REP,Richard Warren Boyanton,6
Winston,Mars Hill,U.S. Senate,,REP,Roger F. Wicker,51
Winston,Mill Creek,U.S. House,1,DEM,Randy Mack Wadkins,102
Winston,Mill Creek,U.S. House,1,REP,Trent Kelly,96
Winston,Mill Creek,U.S. Senate,,DEM,David Baria,13
Winston,Mill Creek,U.S. Senate,,DEM,Howard Sherman,24
Winston,Mill Creek,U.S. Senate,,DEM,Jensen Bohren,2
Winston,Mill Creek,U.S. Senate,,DEM,Jerone Garland,2
Winston,Mill Creek,U.S. Senate,,DEM,Omeria Scott,78
Winston,Mill Creek,U.S. Senate,,DEM,Victor G. Maurice Jr.,2
Winston,Mill Creek,U.S. Senate,,REP,Richard Warren Boyanton,12
Winston,Mill Creek,U.S. Senate,,REP,Roger F. Wicker,90
Winston,Nanih Waiya,U.S. House,1,DEM,Randy Mack Wadkins,33
Winston,Nanih Waiya,U.S. House,1,REP,Trent Kelly,152
Winston,Nanih Waiya,U.S. Senate,,DEM,David Baria,7
Winston,Nanih Waiya,U.S. Senate,,DEM,Howard Sherman,16
Winston,Nanih Waiya,U.S. Senate,,DEM,Jensen Bohren,4
