county,precinct,office,district,party,candidate,votes
Wilkinson,Centreville 1st 1020,U.S. House,3,DEM,Michael Ted Evans,255
Wilkinson,Centreville 1st 1020,U.S. House,3,REF,Matthew Holland,4
Wilkinson,Centreville 1st 1020,U.S. House,3,REP,Michael Guest,76
Wilkinson,Centreville 1st 1020,U.S. Senate,Unexpired Term,,Chris McDaniel,31
Wilkinson,Centreville 1st 1020,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,53
Wilkinson,Centreville 1st 1020,U.S. Senate,Unexpired Term,,Mike Espy,209
Wilkinson,Centreville 1st 1020,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,24
Wilkinson,Centreville 1st 1020,U.S. Senate,,DEM,David Baria,242
Wilkinson,Centreville 1st 1020,U.S. Senate,,LIB,Danny Bedwell,3
Wilkinson,Centreville 1st 1020,U.S. Senate,,REF,Shawn O'Hara,6
Wilkinson,Centreville 1st 1020,U.S. Senate,,REP,Roger F. Wicker,75
Wilkinson,Centreville 3rd 3010,U.S. House,3,DEM,Michael Ted Evans,309
Wilkinson,Centreville 3rd 3010,U.S. House,3,REF,Matthew Holland,6
Wilkinson,Centreville 3rd 3010,U.S. House,3,REP,Michael Guest,222
Wilkinson,Centreville 3rd 3010,U.S. Senate,Unexpired Term,,Chris McDaniel,108
Wilkinson,Centreville 3rd 3010,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,114
Wilkinson,Centreville 3rd 3010,U.S. Senate,Unexpired Term,,Mike Espy,271
Wilkinson,Centreville 3rd 3010,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,30
Wilkinson,Centreville 3rd 3010,U.S. Senate,,DEM,David Baria,302
Wilkinson,Centreville 3rd 3010,U.S. Senate,,LIB,Danny Bedwell,8
Wilkinson,Centreville 3rd 3010,U.S. Senate,,REF,Shawn O'Hara,6
Wilkinson,Centreville 3rd 3010,U.S. Senate,,REP,Roger F. Wicker,214
Wilkinson,Cold Springs 4020,U.S. House,3,DEM,Michael Ted Evans,65
Wilkinson,Cold Springs 4020,U.S. House,3,REF,Matthew Holland,2
Wilkinson,Cold Springs 4020,U.S. House,3,REP,Michael Guest,65
Wilkinson,Cold Springs 4020,U.S. Senate,Unexpired Term,,Chris McDaniel,25
Wilkinson,Cold Springs 4020,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,42
Wilkinson,Cold Springs 4020,U.S. Senate,Unexpired Term,,Mike Espy,62
Wilkinson,Cold Springs 4020,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,4
Wilkinson,Cold Springs 4020,U.S. Senate,,DEM,David Baria,63
Wilkinson,Cold Springs 4020,U.S. Senate,,LIB,Danny Bedwell,5
Wilkinson,Cold Springs 4020,U.S. Senate,,REF,Shawn O'Hara,1
Wilkinson,Cold Springs 4020,U.S. Senate,,REP,Roger F. Wicker,61
Wilkinson,Fort Adams 2020,U.S. House,3,DEM,Michael Ted Evans,175
Wilkinson,Fort Adams 2020,U.S. House,3,REF,Matthew Holland,3
Wilkinson,Fort Adams 2020,U.S. House,3,REP,Michael Guest,40
Wilkinson,Fort Adams 2020,U.S. Senate,Unexpired Term,,Chris McDaniel,13
Wilkinson,Fort Adams 2020,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,36
Wilkinson,Fort Adams 2020,U.S. Senate,Unexpired Term,,Mike Espy,159
Wilkinson,Fort Adams 2020,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,5
Wilkinson,Fort Adams 2020,U.S. Senate,,DEM,David Baria,176
Wilkinson,Fort Adams 2020,U.S. Senate,,LIB,Danny Bedwell,2
Wilkinson,Fort Adams 2020,U.S. Senate,,REF,Shawn O'Hara,1
Wilkinson,Fort Adams 2020,U.S. Senate,,REP,Roger F. Wicker,37
Wilkinson,Longmire 5020,U.S. House,3,DEM,Michael Ted Evans,121
Wilkinson,Longmire 5020,U.S. House,3,REF,Matthew Holland,2
Wilkinson,Longmire 5020,U.S. House,3,REP,Michael Guest,156
Wilkinson,Longmire 5020,U.S. Senate,Unexpired Term,,Chris McDaniel,61
Wilkinson,Longmire 5020,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,92
Wilkinson,Longmire 5020,U.S. Senate,Unexpired Term,,Mike Espy,113
Wilkinson,Longmire 5020,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,7
Wilkinson,Longmire 5020,U.S. Senate,,DEM,David Baria,116
Wilkinson,Longmire 5020,U.S. Senate,,LIB,Danny Bedwell,5
Wilkinson,Longmire 5020,U.S. Senate,,REF,Shawn O'Hara,3
Wilkinson,Longmire 5020,U.S. Senate,,REP,Roger F. Wicker,153
Wilkinson,Total,U.S. House,3,DEM,Michael Ted Evans,1859
Wilkinson,Total,U.S. House,3,REF,Matthew Holland,27
Wilkinson,Total,U.S. House,3,REP,Michael Guest,962
Wilkinson,Total,U.S. Senate,Unexpired Term,,Chris McDaniel,406
Wilkinson,Total,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,600
Wilkinson,Total,U.S. Senate,Unexpired Term,,Mike Espy,1597
Wilkinson,Total,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,140
Wilkinson,Total,U.S. Senate,,DEM,David Baria,1823
Wilkinson,Total,U.S. Senate,,LIB,Danny Bedwell,34
Wilkinson,Total,U.S. Senate,,REF,Shawn O'Hara,24
Wilkinson,Total,U.S. Senate,,REP,Roger F. Wicker,950
Wilkinson,Woodville 1010,U.S. House,3,DEM,Michael Ted Evans,145
Wilkinson,Woodville 1010,U.S. House,3,REF,Matthew Holland,2
Wilkinson,Woodville 1010,U.S. House,3,REP,Michael Guest,108
Wilkinson,Woodville 1010,U.S. Senate,Unexpired Term,,Chris McDaniel,39
Wilkinson,Woodville 1010,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,70
Wilkinson,Woodville 1010,U.S. Senate,Unexpired Term,,Mike Espy,125
Wilkinson,Woodville 1010,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,9
Wilkinson,Woodville 1010,U.S. Senate,,DEM,David Baria,139
Wilkinson,Woodville 1010,U.S. Senate,,LIB,Danny Bedwell,3
Wilkinson,Woodville 1010,U.S. Senate,,REF,Shawn O'Hara,1
Wilkinson,Woodville 1010,U.S. Senate,,REP,Roger F. Wicker,110
Wilkinson,Woodville 2nd 2010,U.S. House,3,DEM,Michael Ted Evans,232
Wilkinson,Woodville 2nd 2010,U.S. House,3,REF,Matthew Holland,2
Wilkinson,Woodville 2nd 2010,U.S. House,3,REP,Michael Guest,69
Wilkinson,Woodville 2nd 2010,U.S. Senate,Unexpired Term,,Chris McDaniel,35
Wilkinson,Woodville 2nd 2010,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,40
Wilkinson,Woodville 2nd 2010,U.S. Senate,Unexpired Term,,Mike Espy,203
Wilkinson,Woodville 2nd 2010,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,18
Wilkinson,Woodville 2nd 2010,U.S. Senate,,DEM,David Baria,229
Wilkinson,Woodville 2nd 2010,U.S. Senate,,LIB,Danny Bedwell,0
Wilkinson,Woodville 2nd 2010,U.S. Senate,,REF,Shawn O'Hara,1
Wilkinson,Woodville 2nd 2010,U.S. Senate,,REP,Roger F. Wicker,72
Wilkinson,Woodville 4th 4010,U.S. House,3,DEM,Michael Ted Evans,377
Wilkinson,Woodville 4th 4010,U.S. House,3,REF,Matthew Holland,5
Wilkinson,Woodville 4th 4010,U.S. House,3,REP,Michael Guest,78
Wilkinson,Woodville 4th 4010,U.S. Senate,Unexpired Term,,Chris McDaniel,33
Wilkinson,Woodville 4th 4010,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,61
Wilkinson,Woodville 4th 4010,U.S. Senate,Unexpired Term,,Mike Espy,307
Wilkinson,Woodville 4th 4010,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,32
Wilkinson,Woodville 4th 4010,U.S. Senate,,DEM,David Baria,378
Wilkinson,Woodville 4th 4010,U.S. Senate,,LIB,Danny Bedwell,3
Wilkinson,Woodville 4th 4010,U.S. Senate,,REF,Shawn O'Hara,3
Wilkinson,Woodville 4th 4010,U.S. Senate,,REP,Roger F. Wicker,78
Wilkinson,Woodville 5th 5010,U.S. House,3,DEM,Michael Ted Evans,180
Wilkinson,Woodville 5th 5010,U.S. House,3,REF,Matthew Holland,1
Wilkinson,Woodville 5th 5010,U.S. House,3,REP,Michael Guest,148
Wilkinson,Woodville 5th 5010,U.S. Senate,Unexpired Term,,Chris McDaniel,61
Wilkinson,Woodville 5th 5010,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,92
Wilkinson,Woodville 5th 5010,U.S. Senate,Unexpired Term,,Mike Espy,148
Wilkinson,Woodville 5th 5010,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,11
Wilkinson,Woodville 5th 5010,U.S. Senate,,DEM,David Baria,178
Wilkinson,Woodville 5th 5010,U.S. Senate,,LIB,Danny Bedwell,5
Wilkinson,Woodville 5th 5010,U.S. Senate,,REF,Shawn O'Hara,2
Wilkinson,Woodville 5th 5010,U.S. Senate,,REP,Roger F. Wicker,150
