county,precinct,office,district,party,candidate,votes
Washington,Arcola Tehcnology Center,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,97
Washington,Arcola Tehcnology Center,U.S. Senate,Unexpired Term,,Mike Espy,199
Washington,Buster Brown Community Center,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,236
Washington,Buster Brown Community Center,U.S. Senate,Unexpired Term,,Mike Espy,1137
Washington,Covenant Presbyterian Church,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,593
Washington,Covenant Presbyterian Church,U.S. Senate,Unexpired Term,,Mike Espy,285
Washington,Darlove,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,33
Washington,Darlove,U.S. Senate,Unexpired Term,,Mike Espy,28
Washington,Elks Lodge,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,28
Washington,Elks Lodge,U.S. Senate,Unexpired Term,,Mike Espy,1035
Washington,Extension Building,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,8
Washington,Extension Building,U.S. Senate,Unexpired Term,,Mike Espy,354
Washington,Glen Allan Library,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,186
Washington,Glen Allan Library,U.S. Senate,Unexpired Term,,Mike Espy,135
Washington,Hollandale City Hall,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,155
Washington,Hollandale City Hall,U.S. Senate,Unexpired Term,,Mike Espy,676
Washington,Jake's Chapel MB Church,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,3
Washington,Jake's Chapel MB Church,U.S. Senate,Unexpired Term,,Mike Espy,723
Washington,Lake Vista Masonic Lodge,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,159
Washington,Lake Vista Masonic Lodge,U.S. Senate,Unexpired Term,,Mike Espy,595
Washington,Leland Health Department,State House,31,,Barbara Rose Brooks,584
Washington,Leland Health Department,State House,31,,Otis L. Anthony,397
Washington,Leland Health Department,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,318
Washington,Leland Health Department,U.S. Senate,Unexpired Term,,Mike Espy,700
Washington,Leland Rotary Club,State House,31,,Barbara Rose Brooks,430
Washington,Leland Rotary Club,State House,31,,Otis L. Anthony,370
Washington,Leland Rotary Club,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,319
Washington,Leland Rotary Club,U.S. Senate,Unexpired Term,,Mike Espy,511
Washington,Metcalfe Bethel Baptist Church,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,3
Washington,Metcalfe Bethel Baptist Church,U.S. Senate,Unexpired Term,,Mike Espy,325
Washington,Mount Bethel Baptist Church,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,3
Washington,Mount Bethel Baptist Church,U.S. Senate,Unexpired Term,,Mike Espy,420
Washington,St. James Episcopal Church,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,412
Washington,St. James Episcopal Church,U.S. Senate,Unexpired Term,,Mike Espy,998
Washington,Swiftwater Baptist Church,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,351
Washington,Swiftwater Baptist Church,U.S. Senate,Unexpired Term,,Mike Espy,61
Washington,Tampa Drive,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,70
Washington,Tampa Drive,U.S. Senate,Unexpired Term,,Mike Espy,241
Washington,Total,State House,31,,Barbara Rose Brooks,1014
Washington,Total,State House,31,,Otis L. Anthony,767
Washington,Total,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,3583
Washington,Total,U.S. Senate,Unexpired Term,,Mike Espy,9629
Washington,Ward's Recreation Center,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,491
Washington,Ward's Recreation Center,U.S. Senate,Unexpired Term,,Mike Espy,684
Washington,Washington County Convention Center,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,118
Washington,Washington County Convention Center,U.S. Senate,Unexpired Term,,Mike Espy,522
