county,precinct,office,district,party,candidate,votes
Sunflower,11-Inverness,U.S. House,2,DEM,Bennie G. Thompson,315
Sunflower,11-Inverness,U.S. House,2,IND,Troy Ray,169
Sunflower,11-Inverness,U.S. House,2,REF,Irving Harris,40
Sunflower,11-Inverness,U.S. Senate,Unexpired Term,,Chris McDaniel,27
Sunflower,11-Inverness,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,282
Sunflower,11-Inverness,U.S. Senate,Unexpired Term,,Mike Espy,239
Sunflower,11-Inverness,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,4
Sunflower,11-Inverness,U.S. Senate,,DEM,David Baria,202
Sunflower,11-Inverness,U.S. Senate,,LIB,Danny Bedwell,7
Sunflower,11-Inverness,U.S. Senate,,REF,Shawn O'Hara,6
Sunflower,11-Inverness,U.S. Senate,,REP,Roger F. Wicker,325
Sunflower,12-Moorhead,U.S. House,2,DEM,Bennie G. Thompson,574
Sunflower,12-Moorhead,U.S. House,2,IND,Troy Ray,55
Sunflower,12-Moorhead,U.S. House,2,REF,Irving Harris,18
Sunflower,12-Moorhead,U.S. Senate,Unexpired Term,,Chris McDaniel,16
Sunflower,12-Moorhead,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,91
Sunflower,12-Moorhead,U.S. Senate,Unexpired Term,,Mike Espy,523
Sunflower,12-Moorhead,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,10
Sunflower,12-Moorhead,U.S. Senate,,DEM,David Baria,483
Sunflower,12-Moorhead,U.S. Senate,,LIB,Danny Bedwell,4
Sunflower,12-Moorhead,U.S. Senate,,REF,Shawn O'Hara,4
Sunflower,12-Moorhead,U.S. Senate,,REP,Roger F. Wicker,122
Sunflower,13-Indianola #1 Southeast,U.S. House,2,DEM,Bennie G. Thompson,359
Sunflower,13-Indianola #1 Southeast,U.S. House,2,IND,Troy Ray,4
Sunflower,13-Indianola #1 Southeast,U.S. House,2,REF,Irving Harris,3
Sunflower,13-Indianola #1 Southeast,U.S. Senate,Unexpired Term,,Chris McDaniel,6
Sunflower,13-Indianola #1 Southeast,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,10
Sunflower,13-Indianola #1 Southeast,U.S. Senate,Unexpired Term,,Mike Espy,345
Sunflower,13-Indianola #1 Southeast,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,6
Sunflower,13-Indianola #1 Southeast,U.S. Senate,,DEM,David Baria,319
Sunflower,13-Indianola #1 Southeast,U.S. Senate,,LIB,Danny Bedwell,6
Sunflower,13-Indianola #1 Southeast,U.S. Senate,,REF,Shawn O'Hara,4
Sunflower,13-Indianola #1 Southeast,U.S. Senate,,REP,Roger F. Wicker,17
Sunflower,21 - Indianola #2 West,U.S. House,2,DEM,Bennie G. Thompson,395
Sunflower,21 - Indianola #2 West,U.S. House,2,IND,Troy Ray,75
Sunflower,21 - Indianola #2 West,U.S. House,2,REF,Irving Harris,28
Sunflower,21 - Indianola #2 West,U.S. Senate,Unexpired Term,,Chris McDaniel,28
Sunflower,21 - Indianola #2 West,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,152
Sunflower,21 - Indianola #2 West,U.S. Senate,Unexpired Term,,Mike Espy,333
Sunflower,21 - Indianola #2 West,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,4
Sunflower,21 - Indianola #2 West,U.S. Senate,,DEM,David Baria,294
Sunflower,21 - Indianola #2 West,U.S. Senate,,LIB,Danny Bedwell,5
Sunflower,21 - Indianola #2 West,U.S. Senate,,REF,Shawn O'Hara,7
Sunflower,21 - Indianola #2 West,U.S. Senate,,REP,Roger F. Wicker,187
Sunflower,22 - Indianola #2 East,U.S. House,2,DEM,Bennie G. Thompson,1201
Sunflower,22 - Indianola #2 East,U.S. House,2,IND,Troy Ray,11
Sunflower,22 - Indianola #2 East,U.S. House,2,REF,Irving Harris,4
Sunflower,22 - Indianola #2 East,U.S. Senate,Unexpired Term,,Chris McDaniel,15
Sunflower,22 - Indianola #2 East,U.S. Senate,Unexpired Term,,Cindy Hyde-Smith,21
Sunflower,22 - Indianola #2 East,U.S. Senate,Unexpired Term,,Mike Espy,1153
Sunflower,22 - Indianola #2 East,U.S. Senate,Unexpired Term,,Tobey Bernard Bartee,15
Sunflower,22 - Indianola #2 East,U.S. Senate,,DEM,David Baria,1017
Sunflower,22 - Indianola #2 East,U.S. Senate,,LIB,Danny Bedwell,12
Sunflower,22 - Indianola #2 East,U.S. Senate,,REF,Shawn O'Hara,21
