page,candidate,office,district,party,county,precinct,votes,winner
2,David Baria,U.S. Senate,,Democrat,Tallahatchie,Blue Cane,143,
2,Roger F. Wicker,U.S. Senate,,Republican,Tallahatchie,Blue Cane,58,
2,Danny Bedwell,U.S. Senate,,Libertarian,Tallahatchie,Blue Cane,0,
2,Shawn O'Hara,U.S. Senate,,Reform,Tallahatchie,Blue Cane,3,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Tallahatchie,Blue Cane,3,
2,Mike Espy,U.S. Senate,Unexpired Term,,Tallahatchie,Blue Cane,163,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Tallahatchie,Blue Cane,33,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Tallahatchie,Blue Cane,14,
2,Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Blue Cane,181,
2,Irving Harris,U.S. House,2,Reform,Tallahatchie,Blue Cane,6,
2,Troy Ray,U.S. House,2,Independent,Tallahatchie,Blue Cane,26,
2,David Baria,U.S. Senate,,Democrat,Tallahatchie,Brazil,16,
2,Roger F. Wicker,U.S. Senate,,Republican,Tallahatchie,Brazil,18,
2,Danny Bedwell,U.S. Senate,,Libertarian,Tallahatchie,Brazil,0,
2,Shawn O'Hara,U.S. Senate,,Reform,Tallahatchie,Brazil,0,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Tallahatchie,Brazil,0,
2,Mike Espy,U.S. Senate,Unexpired Term,,Tallahatchie,Brazil,24,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Tallahatchie,Brazil,6,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Tallahatchie,Brazil,3,
2,Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Brazil,24,
2,Irving Harris,U.S. House,2,Reform,Tallahatchie,Brazil,1,
2,Troy Ray,U.S. House,2,Independent,Tallahatchie,Brazil,9,
2,David Baria,U.S. Senate,,Democrat,Tallahatchie,Cascilla,44,
2,Roger F. Wicker,U.S. Senate,,Republican,Tallahatchie,Cascilla,157,
2,Danny Bedwell,U.S. Senate,,Libertarian,Tallahatchie,Cascilla,2,
2,Shawn O'Hara,U.S. Senate,,Reform,Tallahatchie,Cascilla,1,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Tallahatchie,Cascilla,3,
2,Mike Espy,U.S. Senate,Unexpired Term,,Tallahatchie,Cascilla,60,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Tallahatchie,Cascilla,99,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Tallahatchie,Cascilla,44,
2,Bennie G. Thompson,U.S. House,2,Democrat,Tallahatchie,Cascilla,81,
2,Irving Harris,U.S. House,2,Reform,Tallahatchie,Cascilla,28,
2,Troy Ray,U.S. House,2,Independent,Tallahatchie,Cascilla,64,
2,David Baria,U.S. Senate,,Democrat,Tallahatchie,Charleston Beat #1,170,
2,Roger F. Wicker,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #1,162,
2,Danny Bedwell,U.S. Senate,,Libertarian,Tallahatchie,Charleston Beat #1,3,
