candidate,office,district,party,county,precinct,votes
David Baria,U.S. Senate,,DEM,Clay,Cairo,119
Roger F. Wicker,U.S. Senate,,REP,Clay,Cairo,144
Danny Bedwell,U.S. Senate,,LIB,Clay,Cairo,2
Shawn O'Hara,U.S. Senate,,Reform ,Clay,Cairo,1
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,Cairo,4
Mike Espy,U.S. Senate,Unexpired Term,,Clay,Cairo,118
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,Cairo,115
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,Cairo,25
Trent Kelly,U.S. House,1,REP,Clay,Cairo,150
Randy Mack Wadkins,U.S. House,1,DEM,Clay,Cairo,116
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,Cairo,1
David Baria,U.S. Senate,,DEM,Clay,Caradine,375
Roger F. Wicker,U.S. Senate,,REP,Clay,Caradine,82
Danny Bedwell,U.S. Senate,,LIB,Clay,Caradine,2
Shawn O'Hara,U.S. Senate,,Reform ,Clay,Caradine,5
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,Caradine,8
Mike Espy,U.S. Senate,Unexpired Term,,Clay,Caradine,389
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,Caradine,65
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,Caradine,17
Trent Kelly,U.S. House,1,REP,Clay,Caradine,93
Randy Mack Wadkins,U.S. House,1,DEM,Clay,Caradine,385
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,Caradine,2
David Baria,U.S. Senate,,DEM,Clay,Cedar Bluff,11
Roger F. Wicker,U.S. Senate,,REP,Clay,Cedar Bluff,118
Danny Bedwell,U.S. Senate,,LIB,Clay,Cedar Bluff,1
Shawn O'Hara,U.S. Senate,,Reform ,Clay,Cedar Bluff,1
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,Cedar Bluff,0
Mike Espy,U.S. Senate,Unexpired Term,,Clay,Cedar Bluff,17
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,Cedar Bluff,89
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,Cedar Bluff,22
Trent Kelly,U.S. House,1,REP,Clay,Cedar Bluff,119
Randy Mack Wadkins,U.S. House,1,DEM,Clay,Cedar Bluff,12
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,Cedar Bluff,0
David Baria,U.S. Senate,,DEM,Clay,Central-West Point,324
Roger F. Wicker,U.S. Senate,,REP,Clay,Central-West Point,289
Danny Bedwell,U.S. Senate,,LIB,Clay,Central-West Point,9
Shawn O'Hara,U.S. Senate,,Reform ,Clay,Central-West Point,5
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,Central-West Point,15
Mike Espy,U.S. Senate,Unexpired Term,,Clay,Central-West Point,330
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,Central-West Point,214
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,Central-West Point,65
Trent Kelly,U.S. House,1,REP,Clay,Central-West Point,307
Randy Mack Wadkins,U.S. House,1,DEM,Clay,Central-West Point,325
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,Central-West Point,4
David Baria,U.S. Senate,,DEM,Clay,East-West Point,387
Roger F. Wicker,U.S. Senate,,REP,Clay,East-West Point,741
Danny Bedwell,U.S. Senate,,LIB,Clay,East-West Point,7
Shawn O'Hara,U.S. Senate,,Reform ,Clay,East-West Point,6
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,East-West Point,18
Mike Espy,U.S. Senate,Unexpired Term,,Clay,East-West Point,396
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,East-West Point,616
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,East-West Point,117
Trent Kelly,U.S. House,1,REP,Clay,East-West Point,765
Randy Mack Wadkins,U.S. House,1,DEM,Clay,East-West Point,379
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,East-West Point,8
David Baria,U.S. Senate,,DEM,Clay,North-West Point,541
Roger F. Wicker,U.S. Senate,,REP,Clay,North-West Point,466
Danny Bedwell,U.S. Senate,,LIB,Clay,North-West Point,4
Shawn O'Hara,U.S. Senate,,Reform ,Clay,North-West Point,4
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,North-West Point,15
Mike Espy,U.S. Senate,Unexpired Term,,Clay,North-West Point,563
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,North-West Point,368
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,North-West Point,85
Trent Kelly,U.S. House,1,REP,Clay,North-West Point,468
Randy Mack Wadkins,U.S. House,1,DEM,Clay,North-West Point,556
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,North-West Point,9
David Baria,U.S. Senate,,DEM,Clay,Pheba ,178
Roger F. Wicker,U.S. Senate,,REP,Clay,Pheba ,190
Danny Bedwell,U.S. Senate,,LIB,Clay,Pheba ,1
Shawn O'Hara,U.S. Senate,,Reform ,Clay,Pheba ,3
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,Pheba ,7
Mike Espy,U.S. Senate,Unexpired Term,,Clay,Pheba ,191
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,Pheba ,143
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,Pheba ,51
Trent Kelly,U.S. House,1,REP,Clay,Pheba ,198
Randy Mack Wadkins,U.S. House,1,DEM,Clay,Pheba ,184
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,Pheba ,2
David Baria,U.S. Senate,,DEM,Clay,Pine Bluff,179
Roger F. Wicker,U.S. Senate,,REP,Clay,Pine Bluff,67
Danny Bedwell,U.S. Senate,,LIB,Clay,Pine Bluff,3
Shawn O'Hara,U.S. Senate,,Reform ,Clay,Pine Bluff,3
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,Pine Bluff,12
Mike Espy,U.S. Senate,Unexpired Term,,Clay,Pine Bluff,191
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,Pine Bluff,40
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,Pine Bluff,16
Trent Kelly,U.S. House,1,REP,Clay,Pine Bluff,54
Randy Mack Wadkins,U.S. House,1,DEM,Clay,Pine Bluff,197
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,Pine Bluff,4
David Baria,U.S. Senate,,DEM,Clay,Siloam ,226
Roger F. Wicker,U.S. Senate,,REP,Clay,Siloam ,389
Danny Bedwell,U.S. Senate,,LIB,Clay,Siloam ,5
Shawn O'Hara,U.S. Senate,,Reform ,Clay,Siloam ,3
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,Siloam ,6
Mike Espy,U.S. Senate,Unexpired Term,,Clay,Siloam ,228
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,Siloam ,307
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,Siloam ,85
Trent Kelly,U.S. House,1,REP,Clay,Siloam ,403
Randy Mack Wadkins,U.S. House,1,DEM,Clay,Siloam ,225
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,Siloam ,1
David Baria,U.S. Senate,,DEM,Clay,South-West Point,513
Roger F. Wicker,U.S. Senate,,REP,Clay,South-West Point,239
Danny Bedwell,U.S. Senate,,LIB,Clay,South-West Point,7
Shawn O'Hara,U.S. Senate,,Reform ,Clay,South-West Point,4
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,South-West Point,18
Mike Espy,U.S. Senate,Unexpired Term,,Clay,South-West Point,527
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,South-West Point,183
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,South-West Point,42
Trent Kelly,U.S. House,1,REP,Clay,South-West Point,246
Randy Mack Wadkins,U.S. House,1,DEM,Clay,South-West Point,526
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,South-West Point,5
David Baria,U.S. Senate,,DEM,Clay,Tibbee,140
Roger F. Wicker,U.S. Senate,,REP,Clay,Tibbee,98
Danny Bedwell,U.S. Senate,,LIB,Clay,Tibbee,3
Shawn O'Hara,U.S. Senate,,Reform ,Clay,Tibbee,3
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,Tibbee,7
Mike Espy,U.S. Senate,Unexpired Term,,Clay,Tibbee,145
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,Tibbee,71
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,Tibbee,22
Trent Kelly,U.S. House,1,REP,Clay,Tibbee,102
Randy Mack Wadkins,U.S. House,1,DEM,Clay,Tibbee,139
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,Tibbee,3
David Baria,U.S. Senate,,DEM,Clay,Union Star,212
Roger F. Wicker,U.S. Senate,,REP,Clay,Union Star,191
Danny Bedwell,U.S. Senate,,LIB,Clay,Union Star,5
Shawn O'Hara,U.S. Senate,,Reform ,Clay,Union Star,1
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,Union Star,8
Mike Espy,U.S. Senate,Unexpired Term,,Clay,Union Star,209
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,Union Star,147
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,Union Star,43
Trent Kelly,U.S. House,1,REP,Clay,Union Star,193
Randy Mack Wadkins,U.S. House,1,DEM,Clay,Union Star,212
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,Union Star,1
David Baria,U.S. Senate,,DEM,Clay,Vinton,209
Roger F. Wicker,U.S. Senate,,REP,Clay,Vinton,171
Danny Bedwell,U.S. Senate,,LIB,Clay,Vinton,2
Shawn O'Hara,U.S. Senate,,Reform ,Clay,Vinton,4
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,Vinton,12
Mike Espy,U.S. Senate,Unexpired Term,,Clay,Vinton,212
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,Vinton,133
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,Vinton,34
Trent Kelly,U.S. House,1,REP,Clay,Vinton,176
Randy Mack Wadkins,U.S. House,1,DEM,Clay,Vinton,207
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,Vinton,4
David Baria,U.S. Senate,,DEM,Clay,West-West Point,677
Roger F. Wicker,U.S. Senate,,REP,Clay,West-West Point,226
Danny Bedwell,U.S. Senate,,LIB,Clay,West-West Point,6
Shawn O'Hara,U.S. Senate,,Reform ,Clay,West-West Point,8
Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Clay,West-West Point,18
Mike Espy,U.S. Senate,Unexpired Term,,Clay,West-West Point,707
Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Clay,West-West Point,161
Chris McDaniel ,U.S. Senate,Unexpired Term,,Clay,West-West Point,50
Trent Kelly,U.S. House,1,REP,Clay,West-West Point,234
Randy Mack Wadkins,U.S. House,1,DEM,Clay,West-West Point,686
Tracella Lou O'Hara Hill,U.S. House,1,Reform ,Clay,West-West Point,9
