page,candidate,office,district,party,county,precinct,votes,winner,
2,Tate Reeves,Lieutenant Governor,,R,Franklin,Meadville,272,,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,Meadville,23,,
2,Tate Reeves,Lieutenant Governor,,R,Franklin,Bude,311,,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,Bude,127,,
2,Tate Reeves,Lieutenant Governor,,R,Franklin,Pine Grove,89,,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,Pine Grove,1,,
2,Tate Reeves,Lieutenant Governor,,R,Franklin,Wesley Chapel,51,,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,Wesley Chapel,21,,
2,Tate Reeves,Lieutenant Governor,,R,Franklin,Eddiceton,276,,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,Eddiceton,20,,
2,Tate Reeves,Lieutenant Governor,,R,Franklin,Lucien,131,,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,Lucien,8,,
2,Tate Reeves,Lieutenant Governor,,R,Franklin,Mccall,229,,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,Mccall,15,,
3,Tate Reeves,Lieutenant Governor,,R,Franklin,Bad Bayou,282,,
3,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,Bad Bayou,11,,
3,Tate Reeves,Lieutenant Governor,,R,Franklin,Cains,192,,
3,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,Cains,22,,
3,Tate Reeves,Lieutenant Governor,,R,Franklin,Whittington,195,,
3,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,Whittington,10,,
3,Tate Reeves,Lieutenant Governor,,R,Franklin,TOTAL ,2543,,
3,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Franklin,TOTAL ,487,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Knoxville,76,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Roxie,233,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Antioch,208,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Hamburg,105,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Meadville,251,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Bude,356,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Pine Grove,77,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Wesley Chapel,61,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Eddiceton,276,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Lucien,129,,
2,Delbert Hosemann ,Secretary of State ,,R,Franklin,Mccall,224,,
3,Delbert Hosemann ,Secretary of State ,,R,Franklin,Bad Bayou,281,,
3,Delbert Hosemann ,Secretary of State ,,R,Franklin,Cains,201,,
3,Delbert Hosemann ,Secretary of State ,,R,Franklin,Whittington,197,,
3,Delbert Hosemann ,Secretary of State ,,R,Franklin,TOTAL ,2675,,
2,Jim Hood,Attorney General ,,D,Franklin,Knoxville,74,,
2,Steve Simpson,Attorney General ,,R,Franklin,Knoxville,48,,
2,Jim Hood,Attorney General ,,D,Franklin,Roxie,245,,
2,Steve Simpson,Attorney General ,,R,Franklin,Roxie,78,,
2,Jim Hood,Attorney General ,,D,Franklin,Antioch,191,,
2,Steve Simpson,Attorney General ,,R,Franklin,Antioch,83,,
2,Jim Hood,Attorney General ,,D,Franklin,Hamburg,139,,
2,Steve Simpson,Attorney General ,,R,Franklin,Hamburg,28,,
2,Jim Hood,Attorney General ,,D,Franklin,Meadville,170,,
2,Steve Simpson,Attorney General ,,R,Franklin,Meadville,135,,
2,Jim Hood,Attorney General ,,D,Franklin,Bude,398,,
2,Steve Simpson,Attorney General ,,R,Franklin,Bude,96,,
2,Jim Hood,Attorney General ,,D,Franklin,Pine Grove,49,,
2,Steve Simpson,Attorney General ,,R,Franklin,Pine Grove,44,,
2,Jim Hood,Attorney General ,,D,Franklin,Wesley Chapel,67,,
2,Steve Simpson,Attorney General ,,R,Franklin,Wesley Chapel,18,,
2,Jim Hood,Attorney General ,,D,Franklin,Eddiceton,156,,
2,Steve Simpson,Attorney General ,,R,Franklin,Eddiceton,148,,
2,Jim Hood,Attorney General ,,D,Franklin,Lucien,83,,
2,Steve Simpson,Attorney General ,,R,Franklin,Lucien,58,,
2,Jim Hood,Attorney General ,,D,Franklin,Mccall,141,,
2,Steve Simpson,Attorney General ,,R,Franklin,Mccall,115,,
3,Jim Hood,Attorney General ,,D,Franklin,Bad Bayou,147,,
3,Steve Simpson,Attorney General ,,R,Franklin,Bad Bayou,149,,
3,Jim Hood,Attorney General ,,D,Franklin,Cains,103,,
3,Steve Simpson,Attorney General ,,R,Franklin,Cains,117,,
3,Jim Hood,Attorney General ,,D,Franklin,Whittington,92,,
3,Steve Simpson,Attorney General ,,R,Franklin,Whittington,122,,
3,Jim Hood,Attorney General ,,D,Franklin,TOTAL ,2055,,
3,Steve Simpson,Attorney General ,,R,Franklin,TOTAL ,1239,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Knoxville,73,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Knoxville,23,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Roxie,179,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Roxie,77,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Antioch,173,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Antioch,68,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Hamburg,77,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Hamburg,59,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Meadville,246,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Meadville,39,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Bude,283,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Bude,144,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Pine Grove,87,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Pine Grove,2,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Wesley Chapel,45,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Wesley Chapel,25,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Eddiceton,268,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Eddiceton,26,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Lucien,128,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Lucien,10,,
2,Stacey E. Pickering ,State Auditor ,,R,Franklin,Mccall,218,,
2,Ashley Norwood,State Auditor ,,Reform ,Franklin,Mccall,22,,
3,Stacey E. Pickering ,State Auditor ,,R,Franklin,Bad Bayou,278,,
3,Ashley Norwood,State Auditor ,,Reform ,Franklin,Bad Bayou,13,,
3,Stacey E. Pickering ,State Auditor ,,R,Franklin,Cains,193,,
3,Ashley Norwood,State Auditor ,,Reform ,Franklin,Cains,18,,
3,Stacey E. Pickering ,State Auditor ,,R,Franklin,Whittington,187,,
3,Ashley Norwood,State Auditor ,,Reform ,Franklin,Whittington,23,,
3,Stacey E. Pickering ,State Auditor ,,R,Franklin,TOTAL ,2435,,
3,Ashley Norwood,State Auditor ,,Reform ,Franklin,TOTAL ,549,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Knoxville,62,,
2,Connie Moran,State Treasurer,,D,Franklin,Knoxville,61,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Knoxville,0,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Roxie,143,,
2,Connie Moran,State Treasurer,,D,Franklin,Roxie,175,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Roxie,6,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Antioch,148,,
2,Connie Moran,State Treasurer,,D,Franklin,Antioch,115,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Antioch,3,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Hamburg,49,,
2,Connie Moran,State Treasurer,,D,Franklin,Hamburg,107,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Hamburg,5,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Meadville,220,,
2,Connie Moran,State Treasurer,,D,Franklin,Meadville,62,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Meadville,10,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Bude,223,,
2,Connie Moran,State Treasurer,,D,Franklin,Bude,242,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Bude,18,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Pine Grove,69,,
2,Connie Moran,State Treasurer,,D,Franklin,Pine Grove,17,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Pine Grove,4,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Wesley Chapel,39,,
2,Connie Moran,State Treasurer,,D,Franklin,Wesley Chapel,41,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Wesley Chapel,1,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Eddiceton,244,,
2,Connie Moran,State Treasurer,,D,Franklin,Eddiceton,46,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Eddiceton,8,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Lucien,116,,
2,Connie Moran,State Treasurer,,D,Franklin,Lucien,22,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Lucien,3,,
2,Lynn Fitch,State Treasurer,,R,Franklin,Mccall,200,,
2,Connie Moran,State Treasurer,,D,Franklin,Mccall,44,,
2,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Mccall,7,,
3,Lynn Fitch,State Treasurer,,R,Franklin,Bad Bayou,263,,
3,Connie Moran,State Treasurer,,D,Franklin,Bad Bayou,27,,
3,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Bad Bayou,4,,
3,Lynn Fitch,State Treasurer,,R,Franklin,Cains,183,,
3,Connie Moran,State Treasurer,,D,Franklin,Cains,32,,
3,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Cains,5,,
3,Lynn Fitch,State Treasurer,,R,Franklin,Whittington,172,,
3,Connie Moran,State Treasurer,,D,Franklin,Whittington,34,,
3,Shawn O'Hara,State Treasurer,,Reform ,Franklin,Whittington,7,,
3,Lynn Fitch,State Treasurer,,R,Franklin,TOTAL ,2131,,
3,Connie Moran,State Treasurer,,D,Franklin,TOTAL ,1025,,
3,Shawn O'Hara,State Treasurer,,Reform ,Franklin,TOTAL ,81,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Knoxville,55,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Knoxville,66,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Knoxville,2,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Roxie,185,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Roxie,132,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Roxie,5,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Antioch,120,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Antioch,150,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Antioch,4,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Hamburg,120,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Hamburg,42,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Hamburg,2,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Meadville,69,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Meadville,225,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Meadville,6,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Bude,260,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Bude,218,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Bude,6,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Pine Grove,14,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Pine Grove,76,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Pine Grove,1,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Wesley Chapel,50,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Wesley Chapel,30,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Wesley Chapel,0,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Eddiceton,57,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Eddiceton,240,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Eddiceton,6,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Lucien,23,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Lucien,119,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Lucien,1,,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Mccall,49,,
2,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Mccall,207,,
4,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Mccall,1,,
3,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Bad Bayou,39,,
3,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Bad Bayou,255,,
5,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Bad Bayou,3,,
3,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Cains,45,,
3,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Cains,169,,
5,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Cains,5,,
3,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,Whittington,35,,
3,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,Whittington,173,,
5,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,Whittington,6,,
3,Joel Gill,Commissioner of Agriculture & Commerce,,D,Franklin,TOTAL ,1121,,
3,Cindy Hyde-Smith,Commissioner of Agriculture & Commerce,,R,Franklin,TOTAL ,2102,,
5,Cathy L. Toole,Commissioner of Agriculture & Commerce,,Reform ,Franklin,TOTAL ,48,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Knoxville,65,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Knoxville,53,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Knoxville,1,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Roxie,142,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Roxie,161,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Roxie,12,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Antioch,148,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Antioch,105,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Antioch,12,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Hamburg,51,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Hamburg,108,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Hamburg,5,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Meadville,235,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Meadville,51,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Meadville,7,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Bude,235,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Bude,233,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Bude,16,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Pine Grove,75,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Pine Grove,12,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Pine Grove,2,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Wesley Chapel,35,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Wesley Chapel,45,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Wesley Chapel,1,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Eddiceton,248,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Eddiceton,40,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Eddiceton,8,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Lucien,126,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Lucien,14,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Lucien,2,,
4,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Mccall,202,,
4,Louis Fondren,Commissioner of Insurance,,D,Franklin,Mccall,42,,
4,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Mccall,7,,
5,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Bad Bayou,263,,
5,Louis Fondren,Commissioner of Insurance,,D,Franklin,Bad Bayou,16,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Bad Bayou,10,,
5,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Cains,179,,
5,Louis Fondren,Commissioner of Insurance,,D,Franklin,Cains,30,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Cains,9,,
5,Mike Chaney,Commissioner of Insurance,,R ,Franklin,Whittington,180,,
5,Louis Fondren,Commissioner of Insurance,,D,Franklin,Whittington,24,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,Whittington,10,,
5,Mike Chaney,Commissioner of Insurance,,R ,Franklin,TOTAL ,2184,,
5,Louis Fondren,Commissioner of Insurance,,D,Franklin,TOTAL ,934,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Franklin,TOTAL ,102,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Knoxville,60,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Knoxville,61,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Roxie,219,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Roxie,105,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Antioch,131,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Antioch,142,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Hamburg,125,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Hamburg,41,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Meadville,119,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Meadville,185,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Bude,310,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Bude,177,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Pine Grove,27,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Pine Grove,64,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Wesley Chapel,52,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Wesley Chapel,33,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Eddiceton,107,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Eddiceton,198,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Lucien,42,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Lucien,100,,
4,Bob M. Dearing ,State Senate ,37,D,Franklin,Mccall,78,,
4,Melanie Sojourner ,State Senate ,37,R,Franklin,Mccall,178,,
5,Bob M. Dearing ,State Senate ,37,D,Franklin,Bad Bayou,96,,
5,Melanie Sojourner ,State Senate ,37,R,Franklin,Bad Bayou,199,,
5,Bob M. Dearing ,State Senate ,37,D,Franklin,Cains,56,,
5,Melanie Sojourner ,State Senate ,37,R,Franklin,Cains,162,,
5,Bob M. Dearing ,State Senate ,37,D,Franklin,Whittington,48,,
5,Melanie Sojourner ,State Senate ,37,R,Franklin,Whittington,168,,
5,Bob M. Dearing ,State Senate ,37,D,Franklin,TOTAL ,1470,,
5,Melanie Sojourner ,State Senate ,37,R,Franklin,TOTAL ,1813,,
4,Bobby Moak,State House,53,D,Franklin,Knoxville,46,,
4,Bobby Moak,State House,53,D,Franklin,Roxie,302,,
4,Bobby Moak,State House,53,D,Franklin,Antioch,229,,
4,Bobby Moak,State House,53,D,Franklin,Hamburg,156,,
4,Bobby Moak,State House,53,D,Franklin,Meadville,X,,
4,Bobby Moak,State House,53,D,Franklin,Bude,436,,
4,Bobby Moak,State House,53,D,Franklin,Pine Grove,X,,
4,Bobby Moak,State House,53,D,Franklin,Wesley Chapel,73,,
4,Bobby Moak,State House,53,D,Franklin,Eddiceton,X,,
4,Bobby Moak,State House,53,D,Franklin,Lucien,X,,
4,Bobby Moak,State House,53,D,Franklin,Mccall,12,,
5,Bobby Moak,State House,53,D,Franklin,Bad Bayou,233,,
5,Bobby Moak,State House,53,D,Franklin,Cains,177,,
5,Bobby Moak,State House,53,D,Franklin,Whittington,172,,
5,Bobby Moak,State House,53,D,Franklin,TOTAL ,1836,,
4,Becky Currie,State House,92,R,Franklin,Knoxville,X,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Knoxville,X,,
4,Becky Currie,State House,92,R,Franklin,Roxie,X,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Roxie,X,,
4,Becky Currie,State House,92,R,Franklin,Antioch,X,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Antioch,X,,
4,Becky Currie,State House,92,R,Franklin,Hamburg,X,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Hamburg,X,,
4,Becky Currie,State House,92,R,Franklin,Meadville,186,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Meadville,116,,
4,Becky Currie,State House,92,R,Franklin,Bude,X,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Bude,X,,
4,Becky Currie,State House,92,R,Franklin,Pine Grove,67,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Pine Grove,23,,
4,Becky Currie,State House,92,R,Franklin,Wesley Chapel,X,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Wesley Chapel,X,,
4,Becky Currie,State House,92,R,Franklin,Eddiceton,236,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Eddiceton,68,,
4,Becky Currie,State House,92,R,Franklin,Lucien,107,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Lucien,34,,
4,Becky Currie,State House,92,R,Franklin,Mccall,172,,
4,Ken Dale Sullivan ,State House,92,D,Franklin,Mccall,67,,
5,Becky Currie,State House,92,R,Franklin,Bad Bayou,X,,
5,Ken Dale Sullivan ,State House,92,D,Franklin,Bad Bayou,X,,
5,Becky Currie,State House,92,R,Franklin,Cains,X,,
5,Ken Dale Sullivan ,State House,92,D,Franklin,Cains,X,,
5,Becky Currie,State House,92,R,Franklin,Whittington,X,,
5,Ken Dale Sullivan ,State House,92,D,Franklin,Whittington,X,,
5,Becky Currie,State House,92,R,Franklin,TOTAL ,768,,
5,Ken Dale Sullivan ,State House,92,D,Franklin,TOTAL ,308,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Knoxville,47,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Roxie,X,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Antioch,X,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Hamburg,X,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Meadville,X,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Bude,X,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Pine Grove,X,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Wesley Chapel,X,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Eddiceton,X,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Lucien,X,,
6,"Sam C. Mims, V ",State House,97,R,Franklin,Mccall,X,,
7,"Sam C. Mims, V ",State House,97,R,Franklin,Bad Bayou,X,,
7,"Sam C. Mims, V ",State House,97,R,Franklin,Cains,X,,
