page,candidate,office,district,party,county,precinct,votes,winner
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Box 1,40,
2,Johnny L. DuPree,Governor ,,D,Grenada,Box 1,40,
2,Bill Luckett ,Governor ,,D,Grenada,Box 1,206,
2,Guy Dale Shaw,Governor ,,D,Grenada,Box 1,94,
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Box 2 Grenada Co Office,42,
2,Johnny L. DuPree,Governor ,,D,Grenada,Box 2 Grenada Co Office,201,
2,Bill Luckett ,Governor ,,D,Grenada,Box 2 Grenada Co Office,191,
2,Guy Dale Shaw,Governor ,,D,Grenada,Box 2 Grenada Co Office,52,
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Box 3 City Auditorium,70,
2,Johnny L. DuPree,Governor ,,D,Grenada,Box 3 City Auditorium,335,
2,Bill Luckett ,Governor ,,D,Grenada,Box 3 City Auditorium,224,
2,Guy Dale Shaw,Governor ,,D,Grenada,Box 3 City Auditorium,56,
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Holcomb Community Center,55,
2,Johnny L. DuPree,Governor ,,D,Grenada,Holcomb Community Center,91,
2,Bill Luckett ,Governor ,,D,Grenada,Holcomb Community Center,258,
2,Guy Dale Shaw,Governor ,,D,Grenada,Holcomb Community Center,57,
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Box 4,83,
2,Johnny L. DuPree,Governor ,,D,Grenada,Box 4,420,
2,Bill Luckett ,Governor ,,D,Grenada,Box 4,306,
2,Guy Dale Shaw,Governor ,,D,Grenada,Box 4,46,
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Box 5,67,
2,Johnny L. DuPree,Governor ,,D,Grenada,Box 5,133,
2,Bill Luckett ,Governor ,,D,Grenada,Box 5,328,
2,Guy Dale Shaw,Governor ,,D,Grenada,Box 5,115,
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Tie Plant,63,
2,Johnny L. DuPree,Governor ,,D,Grenada,Tie Plant,172,
2,Bill Luckett ,Governor ,,D,Grenada,Tie Plant,259,
2,Guy Dale Shaw,Governor ,,D,Grenada,Tie Plant,80,
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Elliott Vol Fire Station,23,
2,Johnny L. DuPree,Governor ,,D,Grenada,Elliott Vol Fire Station,45,
2,Bill Luckett ,Governor ,,D,Grenada,Elliott Vol Fire Station,93,
2,Guy Dale Shaw,Governor ,,D,Grenada,Elliott Vol Fire Station,31,
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Sweethome Hol #2 Fire Stat,21,
2,Johnny L. DuPree,Governor ,,D,Grenada,Sweethome Hol #2 Fire Stat,49,
2,Bill Luckett ,Governor ,,D,Grenada,Sweethome Hol #2 Fire Stat,74,
2,Guy Dale Shaw,Governor ,,D,Grenada,Sweethome Hol #2 Fire Stat,44,
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Gore Springs Comm Center,30,
2,Johnny L. DuPree,Governor ,,D,Grenada,Gore Springs Comm Center,72,
2,Bill Luckett ,Governor ,,D,Grenada,Gore Springs Comm Center,115,
2,Guy Dale Shaw,Governor ,,D,Grenada,Gore Springs Comm Center,56,
2,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Futheyville 1st Pentecost,41,
2,Johnny L. DuPree,Governor ,,D,Grenada,Futheyville 1st Pentecost,85,
2,Bill Luckett ,Governor ,,D,Grenada,Futheyville 1st Pentecost,176,
2,Guy Dale Shaw,Governor ,,D,Grenada,Futheyville 1st Pentecost,82,
3,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Providence Gore Spr Comm,0,
3,Johnny L. DuPree,Governor ,,D,Grenada,Providence Gore Spr Comm,0,
3,Bill Luckett ,Governor ,,D,Grenada,Providence Gore Spr Comm,0,
3,Guy Dale Shaw,Governor ,,D,Grenada,Providence Gore Spr Comm,0,
3,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Mt Nebo Parker's Grocery,0,
3,Johnny L. DuPree,Governor ,,D,Grenada,Mt Nebo Parker's Grocery,0,
3,Bill Luckett ,Governor ,,D,Grenada,Mt Nebo Parker's Grocery,0,
3,Guy Dale Shaw,Governor ,,D,Grenada,Mt Nebo Parker's Grocery,0,
3,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Pleasant Grove Commun Cen,62,
3,Johnny L. DuPree,Governor ,,D,Grenada,Pleasant Grove Commun Cen,117,
3,Bill Luckett ,Governor ,,D,Grenada,Pleasant Grove Commun Cen,101,
3,Guy Dale Shaw,Governor ,,D,Grenada,Pleasant Grove Commun Cen,30,
3,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Geeslin,43,
3,Johnny L. DuPree,Governor ,,D,Grenada,Geeslin,71,
3,Bill Luckett ,Governor ,,D,Grenada,Geeslin,233,
3,Guy Dale Shaw,Governor ,,D,Grenada,Geeslin,126,
3,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Hardy,0,
3,Johnny L. DuPree,Governor ,,D,Grenada,Hardy,0,
3,Bill Luckett ,Governor ,,D,Grenada,Hardy,0,
3,Guy Dale Shaw,Governor ,,D,Grenada,Hardy,0,
3,"William Bond Compton, Jr. ",Governor ,,D,Grenada,Millcreek,x,
3,Johnny L. DuPree,Governor ,,D,Grenada,Millcreek,x,
3,Bill Luckett ,Governor ,,D,Grenada,Millcreek,x,
3,Guy Dale Shaw,Governor ,,D,Grenada,Millcreek,x,
3,"William Bond Compton, Jr. ",Governor ,,D,Grenada,TOTAL ,640,
3,Johnny L. DuPree,Governor ,,D,Grenada,TOTAL ,1831,
3,Bill Luckett ,Governor ,,D,Grenada,TOTAL ,2564,
