"candidate","office","district","party","county","precinct","votes","winner"
"Stacey E. Pickering","State Auditor",,"Republican","Benton","Ashland",7,
"Lynn Fitch","State Treasurer",,"Republican","Benton","Ashland",5,
"Lucien Smith","State Treasurer",,"Republican","Benton","Ashland",0,
"Lee Yancey","State Treasurer",,"Republican","Benton","Ashland",2,
"Cindy Hyde-Smith","Commissioner of Agriculture & Commerce",,"Republican","Benton","Ashland",2,
"Max Phillips","Commissioner of Agriculture & Commerce",,"Republican","Benton","Ashland",3,
"Dannie Reed","Commissioner of Agriculture & Commerce",,"Republican","Benton","Ashland",2,
"Mike Chaney","Commissioner of Insurance",,"Republican","Benton","Ashland",7,
"James Broadwater","Governor",,"Republican","Benton","Ashland",2,
"Phil Bryant","Governor",,"Republican","Benton","Ashland",3,
"Dave Dennis","Governor",,"Republican","Benton","Ashland",0,
"Hudson Holliday","Governor",,"Republican","Benton","Ashland",0,
"Ron Williams","Governor",,"Republican","Benton","Ashland",2,
"Billy Hewes","Lieutenant Governor",,"Republican","Benton","Ashland",5,
"Tate Reeves","Lieutenant Governor",,"Republican","Benton","Ashland",2,
"Ricky Dombrowski","Secretary of State",,"Republican","Benton","Ashland",4,
"Delbert Hosemann","Secretary of State",,"Republican","Benton","Ashland",3,
"Steve Simpson","Attorney General",,"Republican","Benton","Ashland",7,
"Michael Cobb","State Senate",2,"Republican","Benton","Ashland",6,
"James E. Benefield","State House",4,"Republican","Benton","Ashland",1,
"Alan Miller","State House",4,"Republican","Benton","Ashland",0,
"Steve E. Massengill","State House",13,"Republican","Benton","Ashland",3,
"Stacey E. Pickering","State Auditor",,"Republican","Benton","Canaan",11,
"Lynn Fitch","State Treasurer",,"Republican","Benton","Canaan",7,
"Lucien Smith","State Treasurer",,"Republican","Benton","Canaan",1,
"Lee Yancey","State Treasurer",,"Republican","Benton","Canaan",5,
"Cindy Hyde-Smith","Commissioner of Agriculture & Commerce",,"Republican","Benton","Canaan",7,
"Max Phillips","Commissioner of Agriculture & Commerce",,"Republican","Benton","Canaan",1,
"Dannie Reed","Commissioner of Agriculture & Commerce",,"Republican","Benton","Canaan",2,
"Mike Chaney","Commissioner of Insurance",,"Republican","Benton","Canaan",11,
"James Broadwater","Governor",,"Republican","Benton","Canaan",1,
"Phil Bryant","Governor",,"Republican","Benton","Canaan",10,
"Dave Dennis","Governor",,"Republican","Benton","Canaan",0,
"Hudson Holliday","Governor",,"Republican","Benton","Canaan",1,
"Ron Williams","Governor",,"Republican","Benton","Canaan",1,
"Billy Hewes","Lieutenant Governor",,"Republican","Benton","Canaan",5,
"Tate Reeves","Lieutenant Governor",,"Republican","Benton","Canaan",8,
"Ricky Dombrowski","Secretary of State",,"Republican","Benton","Canaan",4,
"Delbert Hosemann","Secretary of State",,"Republican","Benton","Canaan",8,
"Steve Simpson","Attorney General",,"Republican","Benton","Canaan",11,
"Michael Cobb","State Senate",2,"Republican","Benton","Canaan",11,
"James E. Benefield","State House",4,"Republican","Benton","Canaan",0,
"Alan Miller","State House",4,"Republican","Benton","Canaan",0,
"Steve E. Massengill","State House",13,"Republican","Benton","Canaan",11,
"Stacey E. Pickering","State Auditor",,"Republican","Benton","Floyd",11,
"Lynn Fitch","State Treasurer",,"Republican","Benton","Floyd",8,
"Lucien Smith","State Treasurer",,"Republican","Benton","Floyd",1,
"Lee Yancey","State Treasurer",,"Republican","Benton","Floyd",3,
"Cindy Hyde-Smith","Commissioner of Agriculture & Commerce",,"Republican","Benton","Floyd",4,
