candidate,office,district,party,county,precinct,votes,winner
James Broadwater,Governor,,Republican,Adams,"Dist. 5, Airport",0,
Phil Bryant,Governor,,Republican,Adams,"Dist. 5, Airport",36,
Dave Dennis,Governor,,Republican,Adams,"Dist. 5, Airport",0,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 5, Airport",0,
Ron Williams,Governor,,Republican,Adams,"Dist. 5, Airport",2,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 5, Airport",15,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 5, Airport",22,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 5, Airport",7,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 5, Airport",28,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 5, Airport",27,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 5, Airport",21,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 5, Airport",12,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 5, Airport",5,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 5, Airport",31,
James Broadwater,Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",4,
Phil Bryant,Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",23,
Dave Dennis,Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",11,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",10,
Ron Williams,Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",10,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",14,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 1, By-Pass Fire",20,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 1, By-Pass Fire",4,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 1, By-Pass Fire",29,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 1, By-Pass Fire",27,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 1, By-Pass Fire",19,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 1, By-Pass Fire",9,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 1, By-Pass Fire",10,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 1, By-Pass Fire",27,
James Broadwater,Governor,,Republican,Adams,"Dist. 1, Bellemonte",3,
Phil Bryant,Governor,,Republican,Adams,"Dist. 1, Bellemonte",102,
Dave Dennis,Governor,,Republican,Adams,"Dist. 1, Bellemonte",34,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 1, Bellemonte",1,
Ron Williams,Governor,,Republican,Adams,"Dist. 1, Bellemonte",10,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 1, Bellemonte",68,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 1, Bellemonte",80,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 1, Bellemonte",17,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 1, Bellemonte",127,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 1, Bellemonte",121,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 1, Bellemonte",76,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 1, Bellemonte",45,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 1, Bellemonte",17,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 1, Bellemonte",128,
James Broadwater,Governor,,Republican,Adams,"Dist. 2, Beau Pre",0,
Phil Bryant,Governor,,Republican,Adams,"Dist. 2, Beau Pre",43,
Dave Dennis,Governor,,Republican,Adams,"Dist. 2, Beau Pre",14,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 2, Beau Pre",0,
Ron Williams,Governor,,Republican,Adams,"Dist. 2, Beau Pre",1,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 2, Beau Pre",29,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 2, Beau Pre",29,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 2, Beau Pre",5,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 2, Beau Pre",50,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 2, Beau Pre",53,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 2, Beau Pre",36,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 2, Beau Pre",14,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 2, Beau Pre",7,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 2, Beau Pre",54,
James Broadwater,Governor,,Republican,Adams,"Dist. 3, Concord",0,
Phil Bryant,Governor,,Republican,Adams,"Dist. 3, Concord",5,
Dave Dennis,Governor,,Republican,Adams,"Dist. 3, Concord",0,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 3, Concord",0,
Ron Williams,Governor,,Republican,Adams,"Dist. 3, Concord",0,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 3, Concord",1,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 3, Concord",4,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 3, Concord",1,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 3, Concord",4,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 3, Concord",5,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 3, Concord",5,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 3, Concord",0,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 3, Concord",0,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 3, Concord",5,
James Broadwater,Governor,,Republican,Adams,"Dist. 1, Courthouse",1,
Phil Bryant,Governor,,Republican,Adams,"Dist. 1, Courthouse",45,
Dave Dennis,Governor,,Republican,Adams,"Dist. 1, Courthouse",20,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 1, Courthouse",2,
Ron Williams,Governor,,Republican,Adams,"Dist. 1, Courthouse",1,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 1, Courthouse",29,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 1, Courthouse",38,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 1, Courthouse",14,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 1, Courthouse",48,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 1, Courthouse",61,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 1, Courthouse",28,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 1, Courthouse",27,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 1, Courthouse",8,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 1, Courthouse",61,
James Broadwater,Governor,,Republican,Adams,"Dist. 4, Carpenter",0,
Phil Bryant,Governor,,Republican,Adams,"Dist. 4, Carpenter",15,
Dave Dennis,Governor,,Republican,Adams,"Dist. 4, Carpenter",7,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 4, Carpenter",0,
Ron Williams,Governor,,Republican,Adams,"Dist. 4, Carpenter",1,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 4, Carpenter",11,
Tate Reeves,Lieutenant Governor,,Republican,Adams,"Dist. 4, Carpenter",12,
Ricky Dombrowski,Secretary of State,,Republican,Adams,"Dist. 4, Carpenter",2,
Delbert Hosemann,Secretary of State,,Republican,Adams,"Dist. 4, Carpenter",18,
Steve Simpson,Attorney General,,Republican,Adams,"Dist. 4, Carpenter",22,
Lynn Fitch,State Treasurer,,Republican,Adams,"Dist. 4, Carpenter",8,
Lucien Smith,State Treasurer,,Republican,Adams,"Dist. 4, Carpenter",8,
Lee Yancey,State Treasurer,,Republican,Adams,"Dist. 4, Carpenter",5,
Stacey E. Pickering,State Auditor,,Republican,Adams,"Dist. 4, Carpenter",24,
James Broadwater,Governor,,Republican,Adams,"Dist. 2, Duncan Park",0,
Phil Bryant,Governor,,Republican,Adams,"Dist. 2, Duncan Park",66,
Dave Dennis,Governor,,Republican,Adams,"Dist. 2, Duncan Park",21,
Hudson Holliday,Governor,,Republican,Adams,"Dist. 2, Duncan Park",0,
Ron Williams,Governor,,Republican,Adams,"Dist. 2, Duncan Park",3,
Billy Hewes,Lieutenant Governor,,Republican,Adams,"Dist. 2, Duncan Park",30,
