candidate,office,district,party,county,precinct,votes,winner
James Broadwater,Governor,,Republican,Amite,East Gloster,0,
Phil Bryant,Governor,,Republican,Amite,East Gloster,3,
Dave Dennis,Governor,,Republican,Amite,East Gloster,1,
Hudson Holliday,Governor,,Republican,Amite,East Gloster,0,
Ron Williams,Governor,,Republican,Amite,East Gloster,1,
Billy Hewes,Lieutenant Governor,,Republican,Amite,East Gloster,5,
Tate Reeves,Lieutenant Governor,,Republican,Amite,East Gloster,0,
Ricky Dombrowski,Secretary of State,,Republican,Amite,East Gloster,1,
Delbert Hosemann,Secretary of State,,Republican,Amite,East Gloster,4,
Steve Simpson,Attorney General,,Republican,Amite,East Gloster,5,
Stacey E. Pickering,State Auditor,,Republican,Amite,East Gloster,5,
Lynn Fitch,State Treasurer,,Republican,Amite,East Gloster,0,
Lucien Smith,State Treasurer,,Republican,Amite,East Gloster,5,
Lee Yancey,State Treasurer,,Republican,Amite,East Gloster,0,
James Broadwater,Governor,,Republican,Amite,Liberty,0,
Phil Bryant,Governor,,Republican,Amite,Liberty,9,
Dave Dennis,Governor,,Republican,Amite,Liberty,1,
Hudson Holliday,Governor,,Republican,Amite,Liberty,1,
Ron Williams,Governor,,Republican,Amite,Liberty,0,
Billy Hewes,Lieutenant Governor,,Republican,Amite,Liberty,4,
Tate Reeves,Lieutenant Governor,,Republican,Amite,Liberty,5,
Ricky Dombrowski,Secretary of State,,Republican,Amite,Liberty,5,
Delbert Hosemann,Secretary of State,,Republican,Amite,Liberty,5,
Steve Simpson,Attorney General,,Republican,Amite,Liberty,8,
Stacey E. Pickering,State Auditor,,Republican,Amite,Liberty,10,
Lynn Fitch,State Treasurer,,Republican,Amite,Liberty,4,
Lucien Smith,State Treasurer,,Republican,Amite,Liberty,3,
Lee Yancey,State Treasurer,,Republican,Amite,Liberty,3,
James Broadwater,Governor,,Republican,Amite,New Zion,0,
Phil Bryant,Governor,,Republican,Amite,New Zion,10,
Dave Dennis,Governor,,Republican,Amite,New Zion,2,
Hudson Holliday,Governor,,Republican,Amite,New Zion,0,
Ron Williams,Governor,,Republican,Amite,New Zion,0,
Billy Hewes,Lieutenant Governor,,Republican,Amite,New Zion,2,
Tate Reeves,Lieutenant Governor,,Republican,Amite,New Zion,9,
Ricky Dombrowski,Secretary of State,,Republican,Amite,New Zion,2,
Delbert Hosemann,Secretary of State,,Republican,Amite,New Zion,10,
Steve Simpson,Attorney General,,Republican,Amite,New Zion,10,
Stacey E. Pickering,State Auditor,,Republican,Amite,New Zion,11,
Lynn Fitch,State Treasurer,,Republican,Amite,New Zion,3,
Lucien Smith,State Treasurer,,Republican,Amite,New Zion,2,
Lee Yancey,State Treasurer,,Republican,Amite,New Zion,7,
James Broadwater,Governor,,Republican,Amite,Zion Hill,0,
Phil Bryant,Governor,,Republican,Amite,Zion Hill,1,
Dave Dennis,Governor,,Republican,Amite,Zion Hill,0,
Hudson Holliday,Governor,,Republican,Amite,Zion Hill,0,
Ron Williams,Governor,,Republican,Amite,Zion Hill,0,
Billy Hewes,Lieutenant Governor,,Republican,Amite,Zion Hill,0,
Tate Reeves,Lieutenant Governor,,Republican,Amite,Zion Hill,0,
Ricky Dombrowski,Secretary of State,,Republican,Amite,Zion Hill,1,
Delbert Hosemann,Secretary of State,,Republican,Amite,Zion Hill,0,
Steve Simpson,Attorney General,,Republican,Amite,Zion Hill,1,
Stacey E. Pickering,State Auditor,,Republican,Amite,Zion Hill,2,
Lynn Fitch,State Treasurer,,Republican,Amite,Zion Hill,2,
Lucien Smith,State Treasurer,,Republican,Amite,Zion Hill,0,
Lee Yancey,State Treasurer,,Republican,Amite,Zion Hill,0,
James Broadwater,Governor,,Republican,Amite,Amite River,0,
Phil Bryant,Governor,,Republican,Amite,Amite River,1,
Dave Dennis,Governor,,Republican,Amite,Amite River,0,
Hudson Holliday,Governor,,Republican,Amite,Amite River,0,
Ron Williams,Governor,,Republican,Amite,Amite River,0,
Billy Hewes,Lieutenant Governor,,Republican,Amite,Amite River,0,
Tate Reeves,Lieutenant Governor,,Republican,Amite,Amite River,1,
Ricky Dombrowski,Secretary of State,,Republican,Amite,Amite River,0,
Delbert Hosemann,Secretary of State,,Republican,Amite,Amite River,1,
Steve Simpson,Attorney General,,Republican,Amite,Amite River,1,
Stacey E. Pickering,State Auditor,,Republican,Amite,Amite River,1,
Lynn Fitch,State Treasurer,,Republican,Amite,Amite River,1,
Lucien Smith,State Treasurer,,Republican,Amite,Amite River,0,
Lee Yancey,State Treasurer,,Republican,Amite,Amite River,0,
James Broadwater,Governor,,Republican,Amite,Ariel,0,
Phil Bryant,Governor,,Republican,Amite,Ariel,2,
Dave Dennis,Governor,,Republican,Amite,Ariel,0,
Hudson Holliday,Governor,,Republican,Amite,Ariel,0,
Ron Williams,Governor,,Republican,Amite,Ariel,0,
Billy Hewes,Lieutenant Governor,,Republican,Amite,Ariel,1,
Tate Reeves,Lieutenant Governor,,Republican,Amite,Ariel,1,
Ricky Dombrowski,Secretary of State,,Republican,Amite,Ariel,1,
Delbert Hosemann,Secretary of State,,Republican,Amite,Ariel,1,
Steve Simpson,Attorney General,,Republican,Amite,Ariel,2,
Stacey E. Pickering,State Auditor,,Republican,Amite,Ariel,2,
Lynn Fitch,State Treasurer,,Republican,Amite,Ariel,1,
Lucien Smith,State Treasurer,,Republican,Amite,Ariel,1,
Lee Yancey,State Treasurer,,Republican,Amite,Ariel,0,
James Broadwater,Governor,,Republican,Amite,Berwick,0,
Phil Bryant,Governor,,Republican,Amite,Berwick,0,
Dave Dennis,Governor,,Republican,Amite,Berwick,0,
Hudson Holliday,Governor,,Republican,Amite,Berwick,0,
Ron Williams,Governor,,Republican,Amite,Berwick,0,
