page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant ,Governor ,,R,Grenada,Box 1,509,
2,Johnny L. DuPree,Governor ,,D,Grenada,Box 1,53,
2,Phil Bryant ,Governor ,,R,Grenada,Box 2 Grenada Co Office,210,
2,Johnny L. DuPree,Governor ,,D,Grenada,Box 2 Grenada Co Office,320,
2,Phil Bryant ,Governor ,,R,Grenada,Box 3 City Auditorium,215,
2,Johnny L. DuPree,Governor ,,D,Grenada,Box 3 City Auditorium,668,
2,Phil Bryant ,Governor ,,R,Grenada,Holcomb Community Center,400,
2,Johnny L. DuPree,Governor ,,D,Grenada,Holcomb Community Center,121,
2,Phil Bryant ,Governor ,,R,Grenada,Box 4,192,
2,Johnny L. DuPree,Governor ,,D,Grenada,Box 4,902,
2,Phil Bryant ,Governor ,,R,Grenada,Box 5,770,
2,Johnny L. DuPree,Governor ,,D,Grenada,Box 5,177,
2,Phil Bryant ,Governor ,,R,Grenada,Tie Plant,526,
2,Johnny L. DuPree,Governor ,,D,Grenada,Tie Plant,263,
2,Phil Bryant ,Governor ,,R,Grenada,Elliott Vol Fire Station,205,
2,Johnny L. DuPree,Governor ,,D,Grenada,Elliott Vol Fire Station,43,
2,Phil Bryant ,Governor ,,R,Grenada,Sweethome Hol #2 Fire Stat,161,
2,Johnny L. DuPree,Governor ,,D,Grenada,Sweethome Hol #2 Fire Stat,65,
2,Phil Bryant ,Governor ,,R,Grenada,Gore Springs Comm Center,266,
2,Johnny L. DuPree,Governor ,,D,Grenada,Gore Springs Comm Center,92,
2,Phil Bryant ,Governor ,,R,Grenada,Futheyville 1st Pentecost,321,
2,Johnny L. DuPree,Governor ,,D,Grenada,Futheyville 1st Pentecost,128,
3,Phil Bryant ,Governor ,,R,Grenada,Providence Gore Spr Comm,0,
3,Johnny L. DuPree,Governor ,,D,Grenada,Providence Gore Spr Comm,0,
3,Phil Bryant ,Governor ,,R,Grenada,Mt Nebo Parker's Grocery,0,
3,Johnny L. DuPree,Governor ,,D,Grenada,Mt Nebo Parker's Grocery,0,
3,Phil Bryant ,Governor ,,R,Grenada,Pleasant Grove Commun Cen,169,
3,Johnny L. DuPree,Governor ,,D,Grenada,Pleasant Grove Commun Cen,229,
3,Phil Bryant ,Governor ,,R,Grenada,Geeslin,551,
3,Johnny L. DuPree,Governor ,,D,Grenada,Geeslin,110,
3,Phil Bryant ,Governor ,,R,Grenada,Hardy,0,
3,Johnny L. DuPree,Governor ,,D,Grenada,Hardy,0,
3,Phil Bryant ,Governor ,,R,Grenada,Millcreek,x,
3,Johnny L. DuPree,Governor ,,D,Grenada,Millcreek,x,
3,Phil Bryant ,Governor ,,R,Grenada,TOTAL ,4495,
3,Johnny L. DuPree,Governor ,,D,Grenada,TOTAL ,3171,
2,Tate Reeves,Lieutenant Governor,,R,Grenada,Box 1,532,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Grenada,Box 1,22,
2,Tate Reeves,Lieutenant Governor,,R,Grenada,Box 2 Grenada Co Office,261,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Grenada,Box 2 Grenada Co Office,146,
2,Tate Reeves,Lieutenant Governor,,R,Grenada,Box 3 City Auditorium,320,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Grenada,Box 3 City Auditorium,305,
2,Tate Reeves,Lieutenant Governor,,R,Grenada,Holcomb Community Center,430,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Grenada,Holcomb Community Center,68,
2,Tate Reeves,Lieutenant Governor,,R,Grenada,Box 4,325,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Grenada,Box 4,406,
2,Tate Reeves,Lieutenant Governor,,R,Grenada,Box 5,809,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Grenada,Box 5,90,
2,Tate Reeves,Lieutenant Governor,,R,Grenada,Tie Plant,586,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Grenada,Tie Plant,118,
2,Tate Reeves,Lieutenant Governor,,R,Grenada,Elliott Vol Fire Station,209,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Grenada,Elliott Vol Fire Station,25,
2,Tate Reeves,Lieutenant Governor,,R,Grenada,Sweethome Hol #2 Fire Stat,176,
2,Tracella Lou O'Hara Hill ,Lieutenant Governor,,Reform ,Grenada,Sweethome Hol #2 Fire Stat,31,
