page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant,Governor,,R,Coahoma,Lula,93,
2,Johnny L. DuPree,Governor,,D,Coahoma,Lula,76,
2,Phil Bryant,Governor,,R,Coahoma,Coahoma,17,
2,Johnny L. DuPree,Governor,,D,Coahoma,Coahoma,106,
2,Phil Bryant,Governor,,R,Coahoma,Lyon,461,
2,Johnny L. DuPree,Governor,,D,Coahoma,Lyon,158,
2,Phil Bryant,Governor,,R,Coahoma,Clarksdale Courthouse,212,
2,Johnny L. DuPree,Governor,,D,Coahoma,Clarksdale Courthouse,191,
2,Phil Bryant,Governor,,R,Coahoma,Friars Point,38,
2,Johnny L. DuPree,Governor,,D,Coahoma,Friars Point,226,
2,Phil Bryant,Governor,,R,Coahoma,Farrell,15,
2,Johnny L. DuPree,Governor,,D,Coahoma,Farrell,63,
2,Phil Bryant,Governor,,R,Coahoma,Sherard,6,
2,Johnny L. DuPree,Governor,,D,Coahoma,Sherard,14,
2,Phil Bryant,Governor,,R,Coahoma,Clarksdale # 2,553,
2,Johnny L. DuPree,Governor,,D,Coahoma,Clarksdale # 2,298,
2,Phil Bryant,Governor,,R,Coahoma,Jonestown,8,
2,Johnny L. DuPree,Governor,,D,Coahoma,Jonestown,270,
2,Phil Bryant,Governor,,R,Coahoma,Dublin,76,
2,Johnny L. DuPree,Governor,,D,Coahoma,Dublin,39,
2,Phil Bryant,Governor,,R,Coahoma,Clarksdale # 3,32,
2,Johnny L. DuPree,Governor,,D,Coahoma,Clarksdale # 3,220,
3,Phil Bryant,Governor,,R,Coahoma,Sasse Street Fire Station,7,
3,Johnny L. DuPree,Governor,,D,Coahoma,Sasse Street Fire Station,302,
3,Phil Bryant,Governor,,R,Coahoma,Cagle Crossing,32,
3,Johnny L. DuPree,Governor,,D,Coahoma,Cagle Crossing,13,
3,Phil Bryant,Governor,,R,Coahoma,Clarksdale # 4,34,
3,Johnny L. DuPree,Governor,,D,Coahoma,Clarksdale # 4,552,
3,Phil Bryant,Governor,,R,Coahoma,Clarksdale # 4 North,75,
3,Johnny L. DuPree,Governor,,D,Coahoma,Clarksdale # 4 North,60,
3,Phil Bryant,Governor,,R,Coahoma,Rena Lara,116,
3,Johnny L. DuPree,Governor,,D,Coahoma,Rena Lara,21,
3,Phil Bryant,Governor,,R,Coahoma,Bobo,24,
3,Johnny L. DuPree,Governor,,D,Coahoma,Bobo,29,
3,Phil Bryant,Governor,,R,Coahoma,Roundaway,19,
3,Johnny L. DuPree,Governor,,D,Coahoma,Roundaway,22,
3,Phil Bryant,Governor,,R,Coahoma,Clarksdale # 5,204,
3,Johnny L. DuPree,Governor,,D,Coahoma,Clarksdale # 5,467,
