page,candidate,office,district,party,county,precinct,votes,winner
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Minter City,6,
2,Johnny L. DuPree,Governor ,,D,Leflore,Minter City,17,
2,Bill Luckett ,Governor ,,D,Leflore,Minter City,35,
2,Guy Dale Shaw,Governor ,,D,Leflore,Minter City,4,
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,North Gwd,15,
2,Johnny L. DuPree,Governor ,,D,Leflore,North Gwd,101,
2,Bill Luckett ,Governor ,,D,Leflore,North Gwd,145,
2,Guy Dale Shaw,Governor ,,D,Leflore,North Gwd,19,
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Money,4,
2,Johnny L. DuPree,Governor ,,D,Leflore,Money,9,
2,Bill Luckett ,Governor ,,D,Leflore,Money,13,
2,Guy Dale Shaw,Governor ,,D,Leflore,Money,0,
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Central Gwd,22,
2,Johnny L. DuPree,Governor ,,D,Leflore,Central Gwd,136,
2,Bill Luckett ,Governor ,,D,Leflore,Central Gwd,62,
2,Guy Dale Shaw,Governor ,,D,Leflore,Central Gwd,5,
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,West Gwd,44,
2,Johnny L. DuPree,Governor ,,D,Leflore,West Gwd,264,
2,Bill Luckett ,Governor ,,D,Leflore,West Gwd,207,
2,Guy Dale Shaw,Governor ,,D,Leflore,West Gwd,26,
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Mvsu,5,
2,Johnny L. DuPree,Governor ,,D,Leflore,Mvsu,34,
2,Bill Luckett ,Governor ,,D,Leflore,Mvsu,20,
2,Guy Dale Shaw,Governor ,,D,Leflore,Mvsu,0,
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Schlater,16,
2,Johnny L. DuPree,Governor ,,D,Leflore,Schlater,41,
2,Bill Luckett ,Governor ,,D,Leflore,Schlater,83,
2,Guy Dale Shaw,Governor ,,D,Leflore,Schlater,5,
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Southwest Gwd,8,
2,Johnny L. DuPree,Governor ,,D,Leflore,Southwest Gwd,114,
2,Bill Luckett ,Governor ,,D,Leflore,Southwest Gwd,45,
2,Guy Dale Shaw,Governor ,,D,Leflore,Southwest Gwd,5,
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,North Itta Bena,44,
2,Johnny L. DuPree,Governor ,,D,Leflore,North Itta Bena,227,
2,Bill Luckett ,Governor ,,D,Leflore,North Itta Bena,158,
2,Guy Dale Shaw,Governor ,,D,Leflore,North Itta Bena,15,
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,South Itta Bena,12,
2,Johnny L. DuPree,Governor ,,D,Leflore,South Itta Bena,68,
2,Bill Luckett ,Governor ,,D,Leflore,South Itta Bena,47,
2,Guy Dale Shaw,Governor ,,D,Leflore,South Itta Bena,4,
2,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Rising Sun,34,
2,Johnny L. DuPree,Governor ,,D,Leflore,Rising Sun,129,
2,Bill Luckett ,Governor ,,D,Leflore,Rising Sun,74,
2,Guy Dale Shaw,Governor ,,D,Leflore,Rising Sun,11,
3,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Sidon,14,
3,Johnny L. DuPree,Governor ,,D,Leflore,Sidon,51,
3,Bill Luckett ,Governor ,,D,Leflore,Sidon,35,
3,Guy Dale Shaw,Governor ,,D,Leflore,Sidon,6,
3,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Morgan City ,8,
3,Johnny L. DuPree,Governor ,,D,Leflore,Morgan City ,25,
3,Bill Luckett ,Governor ,,D,Leflore,Morgan City ,27,
3,Guy Dale Shaw,Governor ,,D,Leflore,Morgan City ,9,
3,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Swiftown ,2,
3,Johnny L. DuPree,Governor ,,D,Leflore,Swiftown ,10,
3,Bill Luckett ,Governor ,,D,Leflore,Swiftown ,7,
3,Guy Dale Shaw,Governor ,,D,Leflore,Swiftown ,2,
3,"William Bond Compton, Jr. ",Governor ,,D,Leflore,South Gwd,12,
3,Johnny L. DuPree,Governor ,,D,Leflore,South Gwd,171,
3,Bill Luckett ,Governor ,,D,Leflore,South Gwd,54,
3,Guy Dale Shaw,Governor ,,D,Leflore,South Gwd,6,
3,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Southeast Gwd,40,
3,Johnny L. DuPree,Governor ,,D,Leflore,Southeast Gwd,269,
3,Bill Luckett ,Governor ,,D,Leflore,Southeast Gwd,167,
3,Guy Dale Shaw,Governor ,,D,Leflore,Southeast Gwd,14,
3,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Ne Gwd,21,
3,Johnny L. DuPree,Governor ,,D,Leflore,Ne Gwd,171,
3,Bill Luckett ,Governor ,,D,Leflore,Ne Gwd,105,
3,Guy Dale Shaw,Governor ,,D,Leflore,Ne Gwd,9,
3,"William Bond Compton, Jr. ",Governor ,,D,Leflore,Precinct 65,0,
3,Johnny L. DuPree,Governor ,,D,Leflore,Precinct 65,0,
3,Bill Luckett ,Governor ,,D,Leflore,Precinct 65,0,
3,Guy Dale Shaw,Governor ,,D,Leflore,Precinct 65,0,
3,"William Bond Compton, Jr. ",Governor ,,D,Leflore,East Gwd,45,
3,Johnny L. DuPree,Governor ,,D,Leflore,East Gwd,257,
3,Bill Luckett ,Governor ,,D,Leflore,East Gwd,132,
3,Guy Dale Shaw,Governor ,,D,Leflore,East Gwd,9,
3,"William Bond Compton, Jr. ",Governor ,,D,Leflore,TOTAL ,352,
3,Johnny L. DuPree,Governor ,,D,Leflore,TOTAL ,2094,
3,Bill Luckett ,Governor ,,D,Leflore,TOTAL ,1416,
3,Guy Dale Shaw,Governor ,,D,Leflore,TOTAL ,149,
2,Jim Hood,Attorney General ,,D,Leflore,Minter City,47,
2,Jim Hood,Attorney General ,,D,Leflore,North Gwd,235,
2,Jim Hood,Attorney General ,,D,Leflore,Money,22,
2,Jim Hood,Attorney General ,,D,Leflore,Central Gwd,97,
2,Jim Hood,Attorney General ,,D,Leflore,West Gwd,378,
2,Jim Hood,Attorney General ,,D,Leflore,Mvsu,54,
2,Jim Hood,Attorney General ,,D,Leflore,Schlater,114,
2,Jim Hood,Attorney General ,,D,Leflore,Southwest Gwd,101,
2,Jim Hood,Attorney General ,,D,Leflore,North Itta Bena,361,
2,Jim Hood,Attorney General ,,D,Leflore,South Itta Bena,109,
2,Jim Hood,Attorney General ,,D,Leflore,Rising Sun,186,
3,Jim Hood,Attorney General ,,D,Leflore,Sidon,70,
3,Jim Hood,Attorney General ,,D,Leflore,Morgan City ,38,
3,Jim Hood,Attorney General ,,D,Leflore,Swiftown ,18,
3,Jim Hood,Attorney General ,,D,Leflore,South Gwd,189,
3,Jim Hood,Attorney General ,,D,Leflore,Southeast Gwd,394,
3,Jim Hood,Attorney General ,,D,Leflore,Ne Gwd,237,
3,Jim Hood,Attorney General ,,D,Leflore,Precinct 65,0,
3,Jim Hood,Attorney General ,,D,Leflore,East Gwd,333,
3,Jim Hood,Attorney General ,,D,Leflore,TOTAL ,2983,
2,Connie Moran ,State Treasurer,,D,Leflore,Minter City,40,
2,Connie Moran ,State Treasurer,,D,Leflore,North Gwd,206,
2,Connie Moran ,State Treasurer,,D,Leflore,Money,20,
2,Connie Moran ,State Treasurer,,D,Leflore,Central Gwd,87,
2,Connie Moran ,State Treasurer,,D,Leflore,West Gwd,304,
2,Connie Moran ,State Treasurer,,D,Leflore,Mvsu,42,
2,Connie Moran ,State Treasurer,,D,Leflore,Schlater,98,
2,Connie Moran ,State Treasurer,,D,Leflore,Southwest Gwd,82,
2,Connie Moran ,State Treasurer,,D,Leflore,North Itta Bena,305,
2,Connie Moran ,State Treasurer,,D,Leflore,South Itta Bena,96,
2,Connie Moran ,State Treasurer,,D,Leflore,Rising Sun,159,
3,Connie Moran ,State Treasurer,,D,Leflore,Sidon,63,
3,Connie Moran ,State Treasurer,,D,Leflore,Morgan City ,31,
3,Connie Moran ,State Treasurer,,D,Leflore,Swiftown ,16,
3,Connie Moran ,State Treasurer,,D,Leflore,South Gwd,156,
3,Connie Moran ,State Treasurer,,D,Leflore,Southeast Gwd,329,
3,Connie Moran ,State Treasurer,,D,Leflore,Ne Gwd,174,
3,Connie Moran ,State Treasurer,,D,Leflore,Precinct 65,0,
3,Connie Moran ,State Treasurer,,D,Leflore,East Gwd,272,
3,Connie Moran ,State Treasurer,,D,Leflore,TOTAL ,2480,
2,Joel Gill ,Commissioner of Agriculture & Commerce,,D,Leflore,Minter City,41,
2,Joel Gill ,Commissioner of Agriculture & Commerce,,D,Leflore,North Gwd,205,
