candidate,office,district,party,county,precinct,votes,winner
William Bond Compton Jr.,U.S. Senate,,Democrat,Prentiss,Ingram,0,
Bill Marcy,U.S. Senate,,Democrat,Prentiss,Ingram,1,
Jonathan Rawl,U.S. Senate,,Democrat,Prentiss,Ingram,0,
Ron E. Dickey,U.S. House,1,Democrat,Prentiss,Ingram,1,
Rex N. Weathers,U.S. House,1,Democrat,Prentiss,Ingram,10,
Travis W. Childers,U.S. Senate,,Democrat,Prentiss,Marietta,81,
William Bond Compton Jr.,U.S. Senate,,Democrat,Prentiss,Marietta,2,
Bill Marcy,U.S. Senate,,Democrat,Prentiss,Marietta,2,
Jonathan Rawl,U.S. Senate,,Democrat,Prentiss,Marietta,0,
Ron E. Dickey,U.S. House,1,Democrat,Prentiss,Marietta,37,
Rex N. Weathers,U.S. House,1,Democrat,Prentiss,Marietta,22,
Travis W. Childers,U.S. Senate,,Democrat,Prentiss,New Site,35,
William Bond Compton Jr.,U.S. Senate,,Democrat,Prentiss,New Site,0,
Bill Marcy,U.S. Senate,,Democrat,Prentiss,New Site,2,
Jonathan Rawl,U.S. Senate,,Democrat,Prentiss,New Site,1,
Ron E. Dickey,U.S. House,1,Democrat,Prentiss,New Site,16,
Rex N. Weathers,U.S. House,1,Democrat,Prentiss,New Site,12,
Travis W. Childers,U.S. Senate,,Democrat,Prentiss,North Booneville,92,
William Bond Compton Jr.,U.S. Senate,,Democrat,Prentiss,North Booneville,4,
Bill Marcy,U.S. Senate,,Democrat,Prentiss,North Booneville,1,
Jonathan Rawl,U.S. Senate,,Democrat,Prentiss,North Booneville,0,
Ron E. Dickey,U.S. House,1,Democrat,Prentiss,North Booneville,58,
Rex N. Weathers,U.S. House,1,Democrat,Prentiss,North Booneville,19,
Travis W. Childers,U.S. Senate,,Democrat,Prentiss,Thrasher,68,
William Bond Compton Jr.,U.S. Senate,,Democrat,Prentiss,Thrasher,0,
Bill Marcy,U.S. Senate,,Democrat,Prentiss,Thrasher,1,
Jonathan Rawl,U.S. Senate,,Democrat,Prentiss,Thrasher,0,
Ron E. Dickey,U.S. House,1,Democrat,Prentiss,Thrasher,41,
Rex N. Weathers,U.S. House,1,Democrat,Prentiss,Thrasher,13,
Travis W. Childers,U.S. Senate,,Democrat,Prentiss,Tuscumbia-New Candler,65,
William Bond Compton Jr.,U.S. Senate,,Democrat,Prentiss,Tuscumbia-New Candler,1,
Bill Marcy,U.S. Senate,,Democrat,Prentiss,Tuscumbia-New Candler,2,
Jonathan Rawl,U.S. Senate,,Democrat,Prentiss,Tuscumbia-New Candler,0,
Ron E. Dickey,U.S. House,1,Democrat,Prentiss,Tuscumbia-New Candler,27,
Rex N. Weathers,U.S. House,1,Democrat,Prentiss,Tuscumbia-New Candler,29,
Travis W. Childers,U.S. Senate,,Democrat,Prentiss,West Booneville,219,
William Bond Compton Jr.,U.S. Senate,,Democrat,Prentiss,West Booneville,8,
Bill Marcy,U.S. Senate,,Democrat,Prentiss,West Booneville,7,
Jonathan Rawl,U.S. Senate,,Democrat,Prentiss,West Booneville,2,
Ron E. Dickey,U.S. House,1,Democrat,Prentiss,West Booneville,100,
Rex N. Weathers,U.S. House,1,Democrat,Prentiss,West Booneville,76,
Travis W. Childers,U.S. Senate,,Democrat,Prentiss,Wheeler,59,
William Bond Compton Jr.,U.S. Senate,,Democrat,Prentiss,Wheeler,3,
Bill Marcy,U.S. Senate,,Democrat,Prentiss,Wheeler,2,
Jonathan Rawl,U.S. Senate,,Democrat,Prentiss,Wheeler,0,
Ron E. Dickey,U.S. House,1,Democrat,Prentiss,Wheeler,29,
Rex N. Weathers,U.S. House,1,Democrat,Prentiss,Wheeler,15,
Travis W. Childers,U.S. Senate,,Democrat,Prentiss,,1217,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Prentiss,,27,
Bill Marcy,U.S. Senate,,Democrat,Prentiss,,34,
Jonathan Rawl,U.S. Senate,,Democrat,Prentiss,,9,
Ron E. Dickey,U.S. House,1,Democrat,Prentiss,,572,TRUE
Rex N. Weathers,U.S. House,1,Democrat,Prentiss,,383,
