page,candidate,office,district,party,county,precinct,votes,winner
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Antioch,29,
2,Thad Cochran,United States Senate,,Republican,Jasper,Antioch,114,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Antioch,3,
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Bay Springs Beat 3,243,
2,Thad Cochran,United States Senate,,Republican,Jasper,Bay Springs Beat 3,190,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Bay Springs Beat 3,7,
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Bay Springs Beat 4,179,
2,Thad Cochran,United States Senate,,Republican,Jasper,Bay Springs Beat 4,157,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Bay Springs Beat 4,14,
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Claiborne,187,
2,Thad Cochran,United States Senate,,Republican,Jasper,Claiborne,67,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Claiborne,5,
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Fellowship,9,
2,Thad Cochran,United States Senate,,Republican,Jasper,Fellowship,41,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Fellowship,2,
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Heidelberg,490,
2,Thad Cochran,United States Senate,,Republican,Jasper,Heidelberg,118,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Heidelberg,9,
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Holders,146,
2,Thad Cochran,United States Senate,,Republican,Jasper,Holders,138,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Holders,13,
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Louin,139,
2,Thad Cochran,United States Senate,,Republican,Jasper,Louin,141,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Louin,7,
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Midway,90,
2,Thad Cochran,United States Senate,,Republican,Jasper,Midway,66,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Midway,1,
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Montrose,92,
2,Thad Cochran,United States Senate,,Republican,Jasper,Montrose,90,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Montrose,2,
2,Travis W. Childers,United States Senate,,Democrat,Jasper,Moss First,7,
2,Thad Cochran,United States Senate,,Republican,Jasper,Moss First,12,
2,Shawn O'Hara,United States Senate,,Reform,Jasper,Moss First,0,
3,Travis W. Childers,United States Senate,,Democrat,Jasper,Moss Second,128,
3,Thad Cochran,United States Senate,,Republican,Jasper,Moss Second,220,
3,Shawn O'Hara,United States Senate,,Reform,Jasper,Moss Second,18,
