candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Panola,Batesville #3,1,
Thad Cochran,U.S. Senate,,Republican,Panola,Batesville #3,61,
Chris McDaniel,U.S. Senate,,Republican,Panola,Batesville #3,78,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Cold Springs,0,
Thad Cochran,U.S. Senate,,Republican,Panola,Cold Springs,3,
Chris McDaniel,U.S. Senate,,Republican,Panola,Cold Springs,18,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Cole's Point,3,
Thad Cochran,U.S. Senate,,Republican,Panola,Cole's Point,45,
Chris McDaniel,U.S. Senate,,Republican,Panola,Cole's Point,41,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Como,0,
Thad Cochran,U.S. Senate,,Republican,Panola,Como,58,
Chris McDaniel,U.S. Senate,,Republican,Panola,Como,63,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Courtland,0,
Thad Cochran,U.S. Senate,,Republican,Panola,Courtland,34,
Chris McDaniel,U.S. Senate,,Republican,Panola,Courtland,37,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Crenshaw,0,
Thad Cochran,U.S. Senate,,Republican,Panola,Crenshaw,22,
Chris McDaniel,U.S. Senate,,Republican,Panola,Crenshaw,30,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Curtis,0,
Thad Cochran,U.S. Senate,,Republican,Panola,Curtis,11,
Chris McDaniel,U.S. Senate,,Republican,Panola,Curtis,10,
Thomas L. Carey,U.S. Senate,,Republican,Panola,East Batesville,0,
Thad Cochran,U.S. Senate,,Republican,Panola,East Batesville,173,
Chris McDaniel,U.S. Senate,,Republican,Panola,East Batesville,127,
Thomas L. Carey,U.S. Senate,,Republican,Panola,East Batesville #4,3,
Thad Cochran,U.S. Senate,,Republican,Panola,East Batesville #4,118,
Chris McDaniel,U.S. Senate,,Republican,Panola,East Batesville #4,39,
Thomas L. Carey,U.S. Senate,,Republican,Panola,East Sardis,1,
Thad Cochran,U.S. Senate,,Republican,Panola,East Sardis,58,
Chris McDaniel,U.S. Senate,,Republican,Panola,East Sardis,46,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Enon,0,
Thad Cochran,U.S. Senate,,Republican,Panola,Enon,16,
Chris McDaniel,U.S. Senate,,Republican,Panola,Enon,14,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Eureka,2,
Thad Cochran,U.S. Senate,,Republican,Panola,Eureka,75,
Chris McDaniel,U.S. Senate,,Republican,Panola,Eureka,99,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Longtown,2,
Thad Cochran,U.S. Senate,,Republican,Panola,Longtown,14,
Chris McDaniel,U.S. Senate,,Republican,Panola,Longtown,13,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Macedonia-Concord,0,
Thad Cochran,U.S. Senate,,Republican,Panola,Macedonia-Concord,3,
Chris McDaniel,U.S. Senate,,Republican,Panola,Macedonia-Concord,3,
Thomas L. Carey,U.S. Senate,,Republican,Panola,North Batesville #A,2,
Thad Cochran,U.S. Senate,,Republican,Panola,North Batesville #A,88,
Chris McDaniel,U.S. Senate,,Republican,Panola,North Batesville #A,54,
Thomas L. Carey,U.S. Senate,,Republican,Panola,North Batesville #B,0,
Thad Cochran,U.S. Senate,,Republican,Panola,North Batesville #B,6,
Chris McDaniel,U.S. Senate,,Republican,Panola,North Batesville #B,25,
Thomas L. Carey,U.S. Senate,,Republican,Panola,North Springport,1,
Thad Cochran,U.S. Senate,,Republican,Panola,North Springport,59,
Chris McDaniel,U.S. Senate,,Republican,Panola,North Springport,56,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Pleasant Grove,1,
Thad Cochran,U.S. Senate,,Republican,Panola,Pleasant Grove,15,
Chris McDaniel,U.S. Senate,,Republican,Panola,Pleasant Grove,29,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Pleasant Mount,1,
Thad Cochran,U.S. Senate,,Republican,Panola,Pleasant Mount,18,
Chris McDaniel,U.S. Senate,,Republican,Panola,Pleasant Mount,28,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Pope,1,
Thad Cochran,U.S. Senate,,Republican,Panola,Pope,77,
Chris McDaniel,U.S. Senate,,Republican,Panola,Pope,81,
Thomas L. Carey,U.S. Senate,,Republican,Panola,South Sardis,1,
Thad Cochran,U.S. Senate,,Republican,Panola,South Sardis,61,
Chris McDaniel,U.S. Senate,,Republican,Panola,South Sardis,34,
Thomas L. Carey,U.S. Senate,,Republican,Panola,South Springport,4,
Thad Cochran,U.S. Senate,,Republican,Panola,South Springport,74,
Chris McDaniel,U.S. Senate,,Republican,Panola,South Springport,91,
Thomas L. Carey,U.S. Senate,,Republican,Panola,Tocowa,2,
Thad Cochran,U.S. Senate,,Republican,Panola,Tocowa,84,
Chris McDaniel,U.S. Senate,,Republican,Panola,Tocowa,79,
Thomas L. Carey,U.S. Senate,,Republican,Panola,West Sardis,0,
Thad Cochran,U.S. Senate,,Republican,Panola,West Sardis,9,
Chris McDaniel,U.S. Senate,,Republican,Panola,West Sardis,9,
Thomas L. Carey,U.S. Senate,,Republican,Panola,,25,
Thad Cochran,U.S. Senate,,Republican,Panola,,1182,TRUE
Chris McDaniel,U.S. Senate,,Republican,Panola,,1104,
