candidate,office,district,party,county,precinct,votes,winner
Bill Marcy,U.S. Senate,,Democrat,Greene,North Leakesville,4,
Jonathan Rawl,U.S. Senate,,Democrat,Greene,North Leakesville,0,
Trish Causey,U.S. House,4,Democrat,Greene,North Leakesville,5,
Matt Moore,U.S. House,4,Democrat,Greene,North Leakesville,19,
Travis W. Childers,U.S. Senate,,Democrat,Greene,Piave,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Greene,Piave,0,
Bill Marcy,U.S. Senate,,Democrat,Greene,Piave,0,
Jonathan Rawl,U.S. Senate,,Democrat,Greene,Piave,0,
Trish Causey,U.S. House,4,Democrat,Greene,Piave,0,
Matt Moore,U.S. House,4,Democrat,Greene,Piave,0,
Travis W. Childers,U.S. Senate,,Democrat,Greene,State Line,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Greene,State Line,12,
Bill Marcy,U.S. Senate,,Democrat,Greene,State Line,7,
Jonathan Rawl,U.S. Senate,,Democrat,Greene,State Line,7,
Trish Causey,U.S. House,4,Democrat,Greene,State Line,15,
Matt Moore,U.S. House,4,Democrat,Greene,State Line,32,
Travis W. Childers,U.S. Senate,,Democrat,Greene,Vernal,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Greene,Vernal,6,
Bill Marcy,U.S. Senate,,Democrat,Greene,Vernal,7,
Jonathan Rawl,U.S. Senate,,Democrat,Greene,Vernal,0,
Trish Causey,U.S. House,4,Democrat,Greene,Vernal,9,
Matt Moore,U.S. House,4,Democrat,Greene,Vernal,15,
Travis W. Childers,U.S. Senate,,Democrat,Greene,Wade,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Greene,Wade,0,
Bill Marcy,U.S. Senate,,Democrat,Greene,Wade,0,
Jonathan Rawl,U.S. Senate,,Democrat,Greene,Wade,0,
Trish Causey,U.S. House,4,Democrat,Greene,Wade,2,
Matt Moore,U.S. House,4,Democrat,Greene,Wade,0,
Travis W. Childers,U.S. Senate,,Democrat,Greene,Washington Neely,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Greene,Washington Neely,2,
Bill Marcy,U.S. Senate,,Democrat,Greene,Washington Neely,0,
Jonathan Rawl,U.S. Senate,,Democrat,Greene,Washington Neely,0,
Trish Causey,U.S. House,4,Democrat,Greene,Washington Neely,3,
Matt Moore,U.S. House,4,Democrat,Greene,Washington Neely,3,
Travis W. Childers,U.S. Senate,,Democrat,Greene,,94,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Greene,,41,
Bill Marcy,U.S. Senate,,Democrat,Greene,,24,
Jonathan Rawl,U.S. Senate,,Democrat,Greene,,10,
Trish Causey,U.S. House,4,Democrat,Greene,,67,
Matt Moore,U.S. House,4,Democrat,Greene,,101,TRUE
