candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Benton,"Ashland, District 3",48,
William Bond Compton Jr.,U.S. Senate,,Democrat,Benton,"Ashland, District 3",3,
Bill Marcy,U.S. Senate,,Democrat,Benton,"Ashland, District 3",3,
Jonathan Rawl,U.S. Senate,,Democrat,Benton,"Ashland, District 3",4,
Ron E. Dickey,U.S. House,1,Democrat,Benton,"Ashland, District 3",34,
Rex N. Weathers,U.S. House,1,Democrat,Benton,"Ashland, District 3",14,
Travis W. Childers,U.S. Senate,,Democrat,Benton,"Canaan, District 1",51,
William Bond Compton Jr.,U.S. Senate,,Democrat,Benton,"Canaan, District 1",6,
Bill Marcy,U.S. Senate,,Democrat,Benton,"Canaan, District 1",3,
Jonathan Rawl,U.S. Senate,,Democrat,Benton,"Canaan, District 1",1,
Ron E. Dickey,U.S. House,1,Democrat,Benton,"Canaan, District 1",32,
Rex N. Weathers,U.S. House,1,Democrat,Benton,"Canaan, District 1",24,
Travis W. Childers,U.S. Senate,,Democrat,Benton,"Floyd, District 4",43,
William Bond Compton Jr.,U.S. Senate,,Democrat,Benton,"Floyd, District 4",2,
Bill Marcy,U.S. Senate,,Democrat,Benton,"Floyd, District 4",0,
Jonathan Rawl,U.S. Senate,,Democrat,Benton,"Floyd, District 4",0,
Ron E. Dickey,U.S. House,1,Democrat,Benton,"Floyd, District 4",32,
Rex N. Weathers,U.S. House,1,Democrat,Benton,"Floyd, District 4",7,
Travis W. Childers,U.S. Senate,,Democrat,Benton,"Hickory Flat, District 5",32,
William Bond Compton Jr.,U.S. Senate,,Democrat,Benton,"Hickory Flat, District 5",0,
Bill Marcy,U.S. Senate,,Democrat,Benton,"Hickory Flat, District 5",2,
Jonathan Rawl,U.S. Senate,,Democrat,Benton,"Hickory Flat, District 5",0,
Ron E. Dickey,U.S. House,1,Democrat,Benton,"Hickory Flat, District 5",19,
Rex N. Weathers,U.S. House,1,Democrat,Benton,"Hickory Flat, District 5",8,
Travis W. Childers,U.S. Senate,,Democrat,Benton,"Lamar, District 2",84,
William Bond Compton Jr.,U.S. Senate,,Democrat,Benton,"Lamar, District 2",13,
Bill Marcy,U.S. Senate,,Democrat,Benton,"Lamar, District 2",9,
Jonathan Rawl,U.S. Senate,,Democrat,Benton,"Lamar, District 2",4,
Ron E. Dickey,U.S. House,1,Democrat,Benton,"Lamar, District 2",62,
Rex N. Weathers,U.S. House,1,Democrat,Benton,"Lamar, District 2",32,
Travis W. Childers,U.S. Senate,,Democrat,Benton,,258,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Benton,,24,
Bill Marcy,U.S. Senate,,Democrat,Benton,,17,
Jonathan Rawl,U.S. Senate,,Democrat,Benton,,9,
Ron E. Dickey,U.S. House,1,Democrat,Benton,,179,TRUE
Rex N. Weathers,U.S. House,1,Democrat,Benton,,85,
