page,candidate,office,district,party,county,precinct,votes,winner
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Alphaba-Cockrum,61,
2,Thad Cochran,United States Senate,,Republican,Desoto,Alphaba-Cockrum,246,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Alphaba-Cockrum,22,
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Bridgetown,154,
2,Thad Cochran,United States Senate,,Republican,Desoto,Bridgetown,596,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Bridgetown,36,
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Colonial Hills,68,
2,Thad Cochran,United States Senate,,Republican,Desoto,Colonial Hills,198,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Colonial Hills,17,
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Cumberland,260,
2,Thad Cochran,United States Senate,,Republican,Desoto,Cumberland,322,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Cumberland,11,
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Desoto Central,352,
2,Thad Cochran,United States Senate,,Republican,Desoto,Desoto Central,829,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Desoto Central,25,
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Elmore,81,
2,Thad Cochran,United States Senate,,Republican,Desoto,Elmore,275,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Elmore,8,
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Eudora,117,
2,Thad Cochran,United States Senate,,Republican,Desoto,Eudora,310,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Eudora,20,
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Fairhaven,250,
2,Thad Cochran,United States Senate,,Republican,Desoto,Fairhaven,350,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Fairhaven,16,
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Greenbrook North,295,
2,Thad Cochran,United States Senate,,Republican,Desoto,Greenbrook North,429,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Greenbrook North,23,
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Greenbrook South,340,
2,Thad Cochran,United States Senate,,Republican,Desoto,Greenbrook South,771,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Greenbrook South,39,
2,Travis W. Childers,United States Senate,,Democrat,Desoto,Hacks Cross Road,229,
2,Thad Cochran,United States Senate,,Republican,Desoto,Hacks Cross Road,334,
2,Shawn O'Hara,United States Senate,,Reform,Desoto,Hacks Cross Road,20,
3,Travis W. Childers,United States Senate,,Democrat,Desoto,Hernando Central,197,
3,Thad Cochran,United States Senate,,Republican,Desoto,Hernando Central,651,
3,Shawn O'Hara,United States Senate,,Reform,Desoto,Hernando Central,40,
3,Travis W. Childers,United States Senate,,Democrat,Desoto,Hernando East,344,
3,Thad Cochran,United States Senate,,Republican,Desoto,Hernando East,1381,
3,Shawn O'Hara,United States Senate,,Reform,Desoto,Hernando East,81,
3,Travis W. Childers,United States Senate,,Democrat,Desoto,Hernando West,259,
3,Thad Cochran,United States Senate,,Republican,Desoto,Hernando West,763,
3,Shawn O'Hara,United States Senate,,Reform,Desoto,Hernando West,26,
3,Travis W. Childers,United States Senate,,Democrat,Desoto,Horn Lake Central,151,
3,Thad Cochran,United States Senate,,Republican,Desoto,Horn Lake Central,253,
3,Shawn O'Hara,United States Senate,,Reform,Desoto,Horn Lake Central,14,
3,Travis W. Childers,United States Senate,,Democrat,Desoto,Horn Lake East,214,
