candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,Hebron 52,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,Hebron 52,1,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,Hebron 52,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,Hebron 52,0,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,Hebron 52,4,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,Hebron 52,2,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,Hebron 52,1,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,Melba 34,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,Melba 34,0,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,Melba 34,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,Melba 34,0,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,Melba 34,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,Melba 34,6,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,Melba 34,0,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,Mt Carmel 42,39,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,Mt Carmel 42,8,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,Mt Carmel 42,8,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,Mt Carmel 42,2,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,Mt Carmel 42,9,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,Mt Carmel 42,29,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,Mt Carmel 42,15,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,North East Prentiss 43,74,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,North East Prentiss 43,11,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,North East Prentiss 43,8,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,North East Prentiss 43,4,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,North East Prentiss 43,18,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,North East Prentiss 43,49,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,North East Prentiss 43,26,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,North West Prentiss 53,26,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,North West Prentiss 53,6,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,North West Prentiss 53,3,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,North West Prentiss 53,4,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,North West Prentiss 53,4,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,North West Prentiss 53,16,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,North West Prentiss 53,10,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,Red House 55,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,Red House 55,3,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,Red House 55,5,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,Red House 55,2,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,Red House 55,3,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,Red House 55,11,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,Red House 55,11,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,Son's Academy 25,25,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,Son's Academy 25,5,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,Son's Academy 25,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,Son's Academy 25,0,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,Son's Academy 25,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,Son's Academy 25,16,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,Son's Academy 25,8,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,South Prentiss 12,37,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,South Prentiss 12,7,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,South Prentiss 12,6,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,South Prentiss 12,1,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,South Prentiss 12,6,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,South Prentiss 12,25,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,South Prentiss 12,13,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,South Prentiss 13,31,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,South Prentiss 13,8,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,South Prentiss 13,14,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,South Prentiss 13,2,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,South Prentiss 13,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,South Prentiss 13,24,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,South Prentiss 13,19,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,Whiting 56,42,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,Whiting 56,6,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,Whiting 56,9,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,Whiting 56,5,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,Whiting 56,9,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,Whiting 56,28,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,Whiting 56,14,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,Williamson Mill 44,24,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,Williamson Mill 44,3,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,Williamson Mill 44,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,Williamson Mill 44,2,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,Williamson Mill 44,3,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,Williamson Mill 44,14,
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,Williamson Mill 44,6,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson Davis,,572,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson Davis,,82,
Bill Marcy,U.S. Senate,,Democrat,Jefferson Davis,,88,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson Davis,,37,
Jim Lilijeberg,U.S. House,3,Democrat,Jefferson Davis,,90,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jefferson Davis,,419,TRUE
Dennis C. Quinn,U.S. House,3,Democrat,Jefferson Davis,,183,
