candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Attala,Aponaug,24,
Chris McDaniel,U.S. Senate,,Republican,Attala,Aponaug,40,
Thad Cochran,U.S. Senate,,Republican,Attala,Berea,16,
Chris McDaniel,U.S. Senate,,Republican,Attala,Berea,33,
Thad Cochran,U.S. Senate,,Republican,Attala,Carmack,35,
Chris McDaniel,U.S. Senate,,Republican,Attala,Carmack,56,
Thad Cochran,U.S. Senate,,Republican,Attala,East,192,
Chris McDaniel,U.S. Senate,,Republican,Attala,East,131,
Thad Cochran,U.S. Senate,,Republican,Attala,Ethel,37,
Chris McDaniel,U.S. Senate,,Republican,Attala,Ethel,60,
Thad Cochran,U.S. Senate,,Republican,Attala,Hesterville,29,
Chris McDaniel,U.S. Senate,,Republican,Attala,Hesterville,38,
Thad Cochran,U.S. Senate,,Republican,Attala,Liberty Chapel,32,
Chris McDaniel,U.S. Senate,,Republican,Attala,Liberty Chapel,42,
Thad Cochran,U.S. Senate,,Republican,Attala,Mcadams,24,
Chris McDaniel,U.S. Senate,,Republican,Attala,Mcadams,25,
Thad Cochran,U.S. Senate,,Republican,Attala,Mccool,29,
Chris McDaniel,U.S. Senate,,Republican,Attala,Mccool,40,
Thad Cochran,U.S. Senate,,Republican,Attala,Newport,37,
Chris McDaniel,U.S. Senate,,Republican,Attala,Newport,29,
Thad Cochran,U.S. Senate,,Republican,Attala,North Central,50,
Chris McDaniel,U.S. Senate,,Republican,Attala,North Central,59,
Thad Cochran,U.S. Senate,,Republican,Attala,North East,76,
Chris McDaniel,U.S. Senate,,Republican,Attala,North East,63,
Thad Cochran,U.S. Senate,,Republican,Attala,North West,57,
Chris McDaniel,U.S. Senate,,Republican,Attala,North West,69,
Thad Cochran,U.S. Senate,,Republican,Attala,Possumneck,23,
Chris McDaniel,U.S. Senate,,Republican,Attala,Possumneck,35,
Thad Cochran,U.S. Senate,,Republican,Attala,Providence,33,
Chris McDaniel,U.S. Senate,,Republican,Attala,Providence,52,
Thad Cochran,U.S. Senate,,Republican,Attala,Sallis,51,
Chris McDaniel,U.S. Senate,,Republican,Attala,Sallis,62,
Thad Cochran,U.S. Senate,,Republican,Attala,South Central,96,
Chris McDaniel,U.S. Senate,,Republican,Attala,South Central,102,
Thad Cochran,U.S. Senate,,Republican,Attala,South West,13,
Chris McDaniel,U.S. Senate,,Republican,Attala,South West,28,
Thad Cochran,U.S. Senate,,Republican,Attala,Thompson,27,
Chris McDaniel,U.S. Senate,,Republican,Attala,Thompson,28,
Thad Cochran,U.S. Senate,,Republican,Attala,Williamsville,165,
Chris McDaniel,U.S. Senate,,Republican,Attala,Williamsville,200,
Thad Cochran,U.S. Senate,,Republican,Attala,Zama,18,
Chris McDaniel,U.S. Senate,,Republican,Attala,Zama,43,
Thad Cochran,U.S. Senate,,Republican,Attala,,1064,
Chris McDaniel,U.S. Senate,,Republican,Attala,,1235,TRUE
