candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Humphreys,Belzoni North - 1bnh34 1021,36,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Belzoni North - 1bnh34 1021,8,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Belzoni North - 1bnh51 1020,94,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Belzoni North - 1bnh51 1020,6,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Belzoni North - 2bn 2020,41,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Belzoni North - 2bn 2020,3,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Belzoni North - 4 bn 4010,146,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Belzoni North - 4 bn 4010,33,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Belzoni South - 3bs 3010,22,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Belzoni South - 3bs 3010,3,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Belzoni South - 4bs 4020,82,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Belzoni South - 4bs 4020,28,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Belzoni South - 5bs 5010,15,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Belzoni South - 5bs 5010,2,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Fourmile North - 1fm 1010,16,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Fourmile North - 1fm 1010,3,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Gooden Lake North - 2gn 2030,21,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Gooden Lake North - 2gn 2030,5,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Isola North - 2in 2010,146,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Isola North - 2in 2010,37,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Lake City South - 3ls 3030,30,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Lake City South - 3ls 3030,13,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Louise South - 5ls 5030,43,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Louise South - 5ls 5030,19,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Midnight South - 5ms 5020,20,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Midnight South - 5ms 5020,10,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Putnam South - 4ps 4030,51,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Putnam South - 4ps 4030,22,
Thad Cochran,U.S. Senate,,Republican,Humphreys,Silver City South - 3ss 3020,50,
Chris McDaniel,U.S. Senate,,Republican,Humphreys,Silver City South - 3ss 3020,22,
Thad Cochran,U.S. Senate,,Republican,Humphreys,,813,TRUE
Chris McDaniel,U.S. Senate,,Republican,Humphreys,,214,
