candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Noxubee,Brooksville,1,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Brooksville,88,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Brooksville,46,
Hardy Caraway,U.S. House,3,Republican,Noxubee,Brooksville,4,
Gregg Harper,U.S. House,3,Republican,Noxubee,Brooksville,118,
Thomas L. Carey,U.S. Senate,,Republican,Noxubee,Cliftonville,0,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Cliftonville,4,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Cliftonville,11,
Hardy Caraway,U.S. House,3,Republican,Noxubee,Cliftonville,0,
Gregg Harper,U.S. House,3,Republican,Noxubee,Cliftonville,14,
Thomas L. Carey,U.S. Senate,,Republican,Noxubee,District 3 Central,0,
Thad Cochran,U.S. Senate,,Republican,Noxubee,District 3 Central,57,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,District 3 Central,27,
Hardy Caraway,U.S. House,3,Republican,Noxubee,District 3 Central,0,
Gregg Harper,U.S. House,3,Republican,Noxubee,District 3 Central,78,
Thomas L. Carey,U.S. Senate,,Republican,Noxubee,Earl Nash Gym,1,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Earl Nash Gym,82,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Earl Nash Gym,62,
Hardy Caraway,U.S. House,3,Republican,Noxubee,Earl Nash Gym,6,
Gregg Harper,U.S. House,3,Republican,Noxubee,Earl Nash Gym,120,
Thomas L. Carey,U.S. Senate,,Republican,Noxubee,Mashulaville,0,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Mashulaville,34,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Mashulaville,43,
Hardy Caraway,U.S. House,3,Republican,Noxubee,Mashulaville,0,
Gregg Harper,U.S. House,3,Republican,Noxubee,Mashulaville,75,
Thomas L. Carey,U.S. Senate,,Republican,Noxubee,Prairie Point,0,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Prairie Point,17,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Prairie Point,23,
Hardy Caraway,U.S. House,3,Republican,Noxubee,Prairie Point,1,
Gregg Harper,U.S. House,3,Republican,Noxubee,Prairie Point,34,
Thomas L. Carey,U.S. Senate,,Republican,Noxubee,Shuqualak,0,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Shuqualak,38,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Shuqualak,38,
Hardy Caraway,U.S. House,3,Republican,Noxubee,Shuqualak,4,
Gregg Harper,U.S. House,3,Republican,Noxubee,Shuqualak,61,
Thomas L. Carey,U.S. Senate,,Republican,Noxubee,Summerville,0,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Summerville,21,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Summerville,26,
Hardy Caraway,U.S. House,3,Republican,Noxubee,Summerville,2,
Gregg Harper,U.S. House,3,Republican,Noxubee,Summerville,44,
Thomas L. Carey,U.S. Senate,,Republican,Noxubee,Vo-Tech,0,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Vo-Tech,0,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Vo-Tech,0,
Hardy Caraway,U.S. House,3,Republican,Noxubee,Vo-Tech,0,
Gregg Harper,U.S. House,3,Republican,Noxubee,Vo-Tech,0,
Thomas L. Carey,U.S. Senate,,Republican,Noxubee,,2,
Thad Cochran,U.S. Senate,,Republican,Noxubee,,341,TRUE
Chris McDaniel,U.S. Senate,,Republican,Noxubee,,276,
Hardy Caraway,U.S. House,3,Republican,Noxubee,,17,
Gregg Harper,U.S. House,3,Republican,Noxubee,,544,TRUE
