page,candidate,office,district,party,county,precinct,votes,winner
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Bassfield 26,134,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Bassfield 26,132,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Bassfield 26,5,
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Bassfield 31,226,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Bassfield 31,100,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Bassfield 31,6,
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Bassfield 32,255,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Bassfield 32,81,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Bassfield 32,9,
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Bournham 21,0,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Bournham 21,0,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Bournham 21,0,
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Carson 22,59,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Carson 22,100,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Carson 22,5,
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Clem 41,51,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Clem 41,61,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Clem 41,3,
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Good Hope 33,58,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Good Hope 33,74,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Good Hope 33,2,
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Granby 11,56,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Granby 11,31,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Granby 11,1,
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Green's Creek 23,61,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Green's Creek 23,111,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Green's Creek 23,5,
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Gwinville 51,68,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Gwinville 51,23,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Gwinville 51,3,
2,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Hathorn 24,32,
2,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Hathorn 24,68,
2,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Hathorn 24,4,
3,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Hebron 52,37,
3,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Hebron 52,43,
3,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Hebron 52,0,
3,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Mubass,X,
3,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Mubass,X,
3,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Mubass,X,
3,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Melba 34,9,
3,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Melba 34,22,
3,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Melba 34,0,
3,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,Mt. Carmel 42,104,
3,Thad Cochran,United States Senate,,Republican,Jefferson Davis,Mt. Carmel 42,19,
3,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,Mt. Carmel 42,3,
3,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,North East Prentiss 43,263,
3,Thad Cochran,United States Senate,,Republican,Jefferson Davis,North East Prentiss 43,113,
3,Shawn O'Hara,United States Senate,,Reform,Jefferson Davis,North East Prentiss 43,9,
3,Travis W. Childers,United States Senate,,Democrat,Jefferson Davis,North West Prentiss 53,107,
3,Thad Cochran,United States Senate,,Republican,Jefferson Davis,North West Prentiss 53,49,
