candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Adams,"Dist. 1, Bellemont",3,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 1, Bellemont",395,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 1, Bellemont",276,
Hardy Caraway,U.S. House,3,Republican,Adams,"Dist. 1, Bellemont",35,
Gregg Harper,U.S. House,3,Republican,Adams,"Dist. 1, Bellemont",601,
Thomas L. Carey,U.S. Senate,,Republican,Adams,"Dist. 1, By-Pass Fire",0,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 1, By-Pass Fire",41,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 1, By-Pass Fire",56,
Hardy Caraway,U.S. House,3,Republican,Adams,"Dist. 1, By-Pass Fire",6,
Gregg Harper,U.S. House,3,Republican,Adams,"Dist. 1, By-Pass Fire",82,
Thomas L. Carey,U.S. Senate,,Republican,Adams,"Dist. 1, Courthouse",1,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 1, Courthouse",187,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 1, Courthouse",78,
Hardy Caraway,U.S. House,3,Republican,Adams,"Dist. 1, Courthouse",19,
Gregg Harper,U.S. House,3,Republican,Adams,"Dist. 1, Courthouse",216,
Thomas L. Carey,U.S. Senate,,Republican,Adams,"Dist. 2, Beau Pre",1,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 2, Beau Pre",100,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 2, Beau Pre",79,
Hardy Caraway,U.S. House,3,Republican,Adams,"Dist. 2, Beau Pre",12,
Gregg Harper,U.S. House,3,Republican,Adams,"Dist. 2, Beau Pre",155,
Thomas L. Carey,U.S. Senate,,Republican,Adams,"Dist. 2, Duncan Park",2,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 2, Duncan Park",155,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 2, Duncan Park",76,
Hardy Caraway,U.S. House,3,Republican,Adams,"Dist. 2, Duncan Park",11,
Gregg Harper,U.S. House,3,Republican,Adams,"Dist. 2, Duncan Park",202,
Thomas L. Carey,U.S. Senate,,Republican,Adams,"Dist. 2, Kingston",1,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 2, Kingston",49,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 2, Kingston",145,
Hardy Caraway,U.S. House,3,Republican,Adams,"Dist. 2, Kingston",14,
Gregg Harper,U.S. House,3,Republican,Adams,"Dist. 2, Kingston",162,
Thomas L. Carey,U.S. Senate,,Republican,Adams,"Dist. 2, Liberty Park",3,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 2, Liberty Park",138,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 2, Liberty Park",126,
Hardy Caraway,U.S. House,3,Republican,Adams,"Dist. 2, Liberty Park",12,
Gregg Harper,U.S. House,3,Republican,Adams,"Dist. 2, Liberty Park",245,
Thomas L. Carey,U.S. Senate,,Republican,Adams,"Dist. 3, Concord",0,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 3, Concord",7,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 3, Concord",10,
Hardy Caraway,U.S. House,3,Republican,Adams,"Dist. 3, Concord",2,
Gregg Harper,U.S. House,3,Republican,Adams,"Dist. 3, Concord",10,
Thomas L. Carey,U.S. Senate,,Republican,Adams,"Dist. 3, Maryland Hgts.",0,
Thad Cochran,U.S. Senate,,Republican,Adams,"Dist. 3, Maryland Hgts.",14,
Chris McDaniel,U.S. Senate,,Republican,Adams,"Dist. 3, Maryland Hgts.",3,
