candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Lafayette,Abbeville,78,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Abbeville,96,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Airport Grocery,82,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Airport Grocery,91,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Anchor-Taylor 4,65,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Anchor-Taylor 4,93,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Burgess,100,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Burgess,47,
Thad Cochran,U.S. Senate,,Republican,Lafayette,College Hill,289,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,College Hill,149,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,78,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,86,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Harmontown,38,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Harmontown,99,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Oxford 1,635,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Oxford 1,211,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Oxford 2,983,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Oxford 2,337,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Oxford 3,300,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Oxford 3,95,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Oxford 4,662,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Oxford 4,223,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Oxford 5,299,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Oxford 5,71,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Paris,49,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Paris,79,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Philadelphia,31,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Philadelphia,40,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Taylor 3,49,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Taylor 3,22,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Tula,48,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Tula,61,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Union West 4,42,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Union West 4,33,
Thad Cochran,U.S. Senate,,Republican,Lafayette,Yocona Community Center,98,
Chris McDaniel,U.S. Senate,,Republican,Lafayette,Yocona Community Center,103,
Thad Cochran,U.S. Senate,,Republican,Lafayette,,3926,TRUE
Chris McDaniel,U.S. Senate,,Republican,Lafayette,,1936,
