candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Covington,Collins,4,
Thad Cochran,U.S. Senate,,Republican,Covington,Collins,99,
Chris McDaniel,U.S. Senate,,Republican,Covington,Collins,251,
Hardy Caraway,U.S. House,3,Republican,Covington,Collins,33,
Gregg Harper,U.S. House,3,Republican,Covington,Collins,306,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Dry Creek,1,
Thad Cochran,U.S. Senate,,Republican,Covington,Dry Creek,6,
Chris McDaniel,U.S. Senate,,Republican,Covington,Dry Creek,11,
Hardy Caraway,U.S. House,3,Republican,Covington,Dry Creek,1,
Gregg Harper,U.S. House,3,Republican,Covington,Dry Creek,17,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Killmer,0,
Thad Cochran,U.S. Senate,,Republican,Covington,Killmer,9,
Chris McDaniel,U.S. Senate,,Republican,Covington,Killmer,16,
Hardy Caraway,U.S. House,3,Republican,Covington,Killmer,2,
Gregg Harper,U.S. House,3,Republican,Covington,Killmer,23,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Lone Star/Black Jack,4,
Thad Cochran,U.S. Senate,,Republican,Covington,Lone Star/Black Jack,26,
Chris McDaniel,U.S. Senate,,Republican,Covington,Lone Star/Black Jack,59,
Hardy Caraway,U.S. House,3,Republican,Covington,Lone Star/Black Jack,11,
Gregg Harper,U.S. House,3,Republican,Covington,Lone Star/Black Jack,76,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Mitchell,1,
Thad Cochran,U.S. Senate,,Republican,Covington,Mitchell,22,
Chris McDaniel,U.S. Senate,,Republican,Covington,Mitchell,75,
Hardy Caraway,U.S. House,3,Republican,Covington,Mitchell,10,
Gregg Harper,U.S. House,3,Republican,Covington,Mitchell,83,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Mt. Olive,2,
Thad Cochran,U.S. Senate,,Republican,Covington,Mt. Olive,84,
Chris McDaniel,U.S. Senate,,Republican,Covington,Mt. Olive,120,
Hardy Caraway,U.S. House,3,Republican,Covington,Mt. Olive,12,
Gregg Harper,U.S. House,3,Republican,Covington,Mt. Olive,185,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Okahay,3,
Thad Cochran,U.S. Senate,,Republican,Covington,Okahay,7,
Chris McDaniel,U.S. Senate,,Republican,Covington,Okahay,46,
Hardy Caraway,U.S. House,3,Republican,Covington,Okahay,13,
Gregg Harper,U.S. House,3,Republican,Covington,Okahay,36,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Richmond,3,
Thad Cochran,U.S. Senate,,Republican,Covington,Richmond,68,
Chris McDaniel,U.S. Senate,,Republican,Covington,Richmond,213,
Hardy Caraway,U.S. House,3,Republican,Covington,Richmond,37,
Gregg Harper,U.S. House,3,Republican,Covington,Richmond,235,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Rock Hill,3,
Thad Cochran,U.S. Senate,,Republican,Covington,Rock Hill,12,
Chris McDaniel,U.S. Senate,,Republican,Covington,Rock Hill,41,
Hardy Caraway,U.S. House,3,Republican,Covington,Rock Hill,6,
Gregg Harper,U.S. House,3,Republican,Covington,Rock Hill,45,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Sanford,3,
Thad Cochran,U.S. Senate,,Republican,Covington,Sanford,66,
Chris McDaniel,U.S. Senate,,Republican,Covington,Sanford,262,
Hardy Caraway,U.S. House,3,Republican,Covington,Sanford,25,
Gregg Harper,U.S. House,3,Republican,Covington,Sanford,284,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Seminary,11,
Thad Cochran,U.S. Senate,,Republican,Covington,Seminary,134,
Chris McDaniel,U.S. Senate,,Republican,Covington,Seminary,398,
Hardy Caraway,U.S. House,3,Republican,Covington,Seminary,45,
Gregg Harper,U.S. House,3,Republican,Covington,Seminary,474,
Thomas L. Carey,U.S. Senate,,Republican,Covington,South Collins,6,
Thad Cochran,U.S. Senate,,Republican,Covington,South Collins,46,
Chris McDaniel,U.S. Senate,,Republican,Covington,South Collins,99,
Hardy Caraway,U.S. House,3,Republican,Covington,South Collins,20,
Gregg Harper,U.S. House,3,Republican,Covington,South Collins,126,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Station Creek,0,
Thad Cochran,U.S. Senate,,Republican,Covington,Station Creek,27,
Chris McDaniel,U.S. Senate,,Republican,Covington,Station Creek,40,
Hardy Caraway,U.S. House,3,Republican,Covington,Station Creek,6,
Gregg Harper,U.S. House,3,Republican,Covington,Station Creek,59,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Strahan,0,
Thad Cochran,U.S. Senate,,Republican,Covington,Strahan,19,
Chris McDaniel,U.S. Senate,,Republican,Covington,Strahan,31,
Hardy Caraway,U.S. House,3,Republican,Covington,Strahan,1,
Gregg Harper,U.S. House,3,Republican,Covington,Strahan,49,
Thomas L. Carey,U.S. Senate,,Republican,Covington,West Collins,1,
Thad Cochran,U.S. Senate,,Republican,Covington,West Collins,9,
Chris McDaniel,U.S. Senate,,Republican,Covington,West Collins,29,
Hardy Caraway,U.S. House,3,Republican,Covington,West Collins,4,
Gregg Harper,U.S. House,3,Republican,Covington,West Collins,29,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Williamsburg,1,
Thad Cochran,U.S. Senate,,Republican,Covington,Williamsburg,45,
Chris McDaniel,U.S. Senate,,Republican,Covington,Williamsburg,76,
Hardy Caraway,U.S. House,3,Republican,Covington,Williamsburg,8,
Gregg Harper,U.S. House,3,Republican,Covington,Williamsburg,107,
Thomas L. Carey,U.S. Senate,,Republican,Covington,Yawn,0,
Thad Cochran,U.S. Senate,,Republican,Covington,Yawn,22,
Chris McDaniel,U.S. Senate,,Republican,Covington,Yawn,62,
Hardy Caraway,U.S. House,3,Republican,Covington,Yawn,8,
Gregg Harper,U.S. House,3,Republican,Covington,Yawn,74,
Thomas L. Carey,U.S. Senate,,Republican,Covington,,43,
Thad Cochran,U.S. Senate,,Republican,Covington,,701,
Chris McDaniel,U.S. Senate,,Republican,Covington,,1829,TRUE
Hardy Caraway,U.S. House,3,Republican,Covington,,242,
Gregg Harper,U.S. House,3,Republican,Covington,,2208,TRUE
