candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Lincoln,Alexander Jr High,63,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lincoln,Alexander Jr High,4,
Bill Marcy,U.S. Senate,,Democrat,Lincoln,Alexander Jr High,5,
Jonathan Rawl,U.S. Senate,,Democrat,Lincoln,Alexander Jr High,3,
Jim Lilijeberg,U.S. House,3,Democrat,Lincoln,Alexander Jr High,10,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lincoln,Alexander Jr High,31,
Dennis C. Quinn,U.S. House,3,Democrat,Lincoln,Alexander Jr High,22,
Travis W. Childers,U.S. Senate,,Democrat,Lincoln,Arlington,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lincoln,Arlington,2,
Bill Marcy,U.S. Senate,,Democrat,Lincoln,Arlington,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lincoln,Arlington,2,
Jim Lilijeberg,U.S. House,3,Democrat,Lincoln,Arlington,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lincoln,Arlington,8,
Dennis C. Quinn,U.S. House,3,Democrat,Lincoln,Arlington,7,
Travis W. Childers,U.S. Senate,,Democrat,Lincoln,Big Springs,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lincoln,Big Springs,2,
Bill Marcy,U.S. Senate,,Democrat,Lincoln,Big Springs,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lincoln,Big Springs,1,
Jim Lilijeberg,U.S. House,3,Democrat,Lincoln,Big Springs,2,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lincoln,Big Springs,7,
Dennis C. Quinn,U.S. House,3,Democrat,Lincoln,Big Springs,4,
Travis W. Childers,U.S. Senate,,Democrat,Lincoln,Bogue Chitto,39,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lincoln,Bogue Chitto,5,
Bill Marcy,U.S. Senate,,Democrat,Lincoln,Bogue Chitto,7,
Jonathan Rawl,U.S. Senate,,Democrat,Lincoln,Bogue Chitto,4,
Jim Lilijeberg,U.S. House,3,Democrat,Lincoln,Bogue Chitto,6,
