candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Tate,Arkabutla,66,
Chris McDaniel,U.S. Senate,,Republican,Tate,Arkabutla,138,
Thad Cochran,U.S. Senate,,Republican,Tate,Coldwater 3,75,
Chris McDaniel,U.S. Senate,,Republican,Tate,Coldwater 3,128,
Thad Cochran,U.S. Senate,,Republican,Tate,Evansville,14,
Chris McDaniel,U.S. Senate,,Republican,Tate,Evansville,38,
Thad Cochran,U.S. Senate,,Republican,Tate,Independence,100,
Chris McDaniel,U.S. Senate,,Republican,Tate,Independence,302,
Thad Cochran,U.S. Senate,,Republican,Tate,Looxahoma,51,
Chris McDaniel,U.S. Senate,,Republican,Tate,Looxahoma,156,
Thad Cochran,U.S. Senate,,Republican,Tate,Palestine,39,
Chris McDaniel,U.S. Senate,,Republican,Tate,Palestine,60,
Thad Cochran,U.S. Senate,,Republican,Tate,Poagville 4,67,
Chris McDaniel,U.S. Senate,,Republican,Tate,Poagville 4,179,
Thad Cochran,U.S. Senate,,Republican,Tate,Poagville 5,28,
Chris McDaniel,U.S. Senate,,Republican,Tate,Poagville 5,65,
Thad Cochran,U.S. Senate,,Republican,Tate,Sarah,13,
Chris McDaniel,U.S. Senate,,Republican,Tate,Sarah,24,
Thad Cochran,U.S. Senate,,Republican,Tate,Senatobia 1,303,
Chris McDaniel,U.S. Senate,,Republican,Tate,Senatobia 1,342,
Thad Cochran,U.S. Senate,,Republican,Tate,Senatobia 2,137,
Chris McDaniel,U.S. Senate,,Republican,Tate,Senatobia 2,233,
Thad Cochran,U.S. Senate,,Republican,Tate,Senatobia 3,25,
Chris McDaniel,U.S. Senate,,Republican,Tate,Senatobia 3,27,
Thad Cochran,U.S. Senate,,Republican,Tate,Senatobia 4,127,
Chris McDaniel,U.S. Senate,,Republican,Tate,Senatobia 4,173,
Thad Cochran,U.S. Senate,,Republican,Tate,Sherrod,22,
Chris McDaniel,U.S. Senate,,Republican,Tate,Sherrod,63,
Thad Cochran,U.S. Senate,,Republican,Tate,Strayhorn 1,22,
Chris McDaniel,U.S. Senate,,Republican,Tate,Strayhorn 1,87,
Thad Cochran,U.S. Senate,,Republican,Tate,Strayhorn 2,29,
Chris McDaniel,U.S. Senate,,Republican,Tate,Strayhorn 2,77,
Thad Cochran,U.S. Senate,,Republican,Tate,Taylor,11,
Chris McDaniel,U.S. Senate,,Republican,Tate,Taylor,26,
Thad Cochran,U.S. Senate,,Republican,Tate,Thyatira,23,
Chris McDaniel,U.S. Senate,,Republican,Tate,Thyatira,45,
Thad Cochran,U.S. Senate,,Republican,Tate,Tyro,15,
Chris McDaniel,U.S. Senate,,Republican,Tate,Tyro,46,
Thad Cochran,U.S. Senate,,Republican,Tate,Wyatte,21,
Chris McDaniel,U.S. Senate,,Republican,Tate,Wyatte,52,
Thad Cochran,U.S. Senate,,Republican,Tate,,1188,
Chris McDaniel,U.S. Senate,,Republican,Tate,,2261,TRUE
