candidate,office,district,party,county,precinct,votes,winner
Chris McDaniel,U.S. Senate,,Republican,Pike,(10) Braswell Education Complex,54,
Hardy Caraway,U.S. House,3,Republican,Pike,(10) Braswell Education Complex,7,
Gregg Harper,U.S. House,3,Republican,Pike,(10) Braswell Education Complex,105,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(11) Leggett Community,0,
Thad Cochran,U.S. Senate,,Republican,Pike,(11) Leggett Community,33,
Chris McDaniel,U.S. Senate,,Republican,Pike,(11) Leggett Community,24,
Hardy Caraway,U.S. House,3,Republican,Pike,(11) Leggett Community,3,
Gregg Harper,U.S. House,3,Republican,Pike,(11) Leggett Community,47,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(12) Mepa Bldg. Hwy 98 East,2,
Thad Cochran,U.S. Senate,,Republican,Pike,(12) Mepa Bldg. Hwy 98 East,112,
Chris McDaniel,U.S. Senate,,Republican,Pike,(12) Mepa Bldg. Hwy 98 East,121,
Hardy Caraway,U.S. House,3,Republican,Pike,(12) Mepa Bldg. Hwy 98 East,5,
Gregg Harper,U.S. House,3,Republican,Pike,(12) Mepa Bldg. Hwy 98 East,215,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(13) Holmesville Comm.,1,
Thad Cochran,U.S. Senate,,Republican,Pike,(13) Holmesville Comm.,49,
Chris McDaniel,U.S. Senate,,Republican,Pike,(13) Holmesville Comm.,64,
Hardy Caraway,U.S. House,3,Republican,Pike,(13) Holmesville Comm.,7,
Gregg Harper,U.S. House,3,Republican,Pike,(13) Holmesville Comm.,104,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(14) Calvary Baptist Church,3,
Thad Cochran,U.S. Senate,,Republican,Pike,(14) Calvary Baptist Church,68,
Chris McDaniel,U.S. Senate,,Republican,Pike,(14) Calvary Baptist Church,103,
Hardy Caraway,U.S. House,3,Republican,Pike,(14) Calvary Baptist Church,22,
Gregg Harper,U.S. House,3,Republican,Pike,(14) Calvary Baptist Church,145,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(15) Old Jones School,3,
Thad Cochran,U.S. Senate,,Republican,Pike,(15) Old Jones School,98,
Chris McDaniel,U.S. Senate,,Republican,Pike,(15) Old Jones School,94,
Hardy Caraway,U.S. House,3,Republican,Pike,(15) Old Jones School,12,
Gregg Harper,U.S. House,3,Republican,Pike,(15) Old Jones School,172,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(16) Summit City Hall,1,
Thad Cochran,U.S. Senate,,Republican,Pike,(16) Summit City Hall,103,
Chris McDaniel,U.S. Senate,,Republican,Pike,(16) Summit City Hall,76,
Hardy Caraway,U.S. House,3,Republican,Pike,(16) Summit City Hall,8,
Gregg Harper,U.S. House,3,Republican,Pike,(16) Summit City Hall,164,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(17) Southwest BSU Bldg.,2,
Thad Cochran,U.S. Senate,,Republican,Pike,(17) Southwest BSU Bldg.,101,
Chris McDaniel,U.S. Senate,,Republican,Pike,(17) Southwest BSU Bldg.,100,
Hardy Caraway,U.S. House,3,Republican,Pike,(17) Southwest BSU Bldg.,8,
Gregg Harper,U.S. House,3,Republican,Pike,(17) Southwest BSU Bldg.,191,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(18) Johnston Chapel Meth.,3,
Thad Cochran,U.S. Senate,,Republican,Pike,(18) Johnston Chapel Meth.,128,
Chris McDaniel,U.S. Senate,,Republican,Pike,(18) Johnston Chapel Meth.,167,
Hardy Caraway,U.S. House,3,Republican,Pike,(18) Johnston Chapel Meth.,17,
Gregg Harper,U.S. House,3,Republican,Pike,(18) Johnston Chapel Meth.,275,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(19) Pisgah Methodist Church,3,
Thad Cochran,U.S. Senate,,Republican,Pike,(19) Pisgah Methodist Church,249,
Chris McDaniel,U.S. Senate,,Republican,Pike,(19) Pisgah Methodist Church,172,
Hardy Caraway,U.S. House,3,Republican,Pike,(19) Pisgah Methodist Church,29,
Gregg Harper,U.S. House,3,Republican,Pike,(19) Pisgah Methodist Church,379,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(20) Pike Co. Nat. Bank,6,
Thad Cochran,U.S. Senate,,Republican,Pike,(20) Pike Co. Nat. Bank,77,
Chris McDaniel,U.S. Senate,,Republican,Pike,(20) Pike Co. Nat. Bank,89,
Hardy Caraway,U.S. House,3,Republican,Pike,(20) Pike Co. Nat. Bank,17,
Gregg Harper,U.S. House,3,Republican,Pike,(20) Pike Co. Nat. Bank,145,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(21) Unity Missionary Baptist Church,3,
Thad Cochran,U.S. Senate,,Republican,Pike,(21) Unity Missionary Baptist Church,55,
Chris McDaniel,U.S. Senate,,Republican,Pike,(21) Unity Missionary Baptist Church,84,
Hardy Caraway,U.S. House,3,Republican,Pike,(21) Unity Missionary Baptist Church,19,
Gregg Harper,U.S. House,3,Republican,Pike,(21) Unity Missionary Baptist Church,115,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(22) Church of Christ,2,
Thad Cochran,U.S. Senate,,Republican,Pike,(22) Church of Christ,128,
Chris McDaniel,U.S. Senate,,Republican,Pike,(22) Church of Christ,73,
Hardy Caraway,U.S. House,3,Republican,Pike,(22) Church of Christ,7,
Gregg Harper,U.S. House,3,Republican,Pike,(22) Church of Christ,191,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(23) West McComb Bapt. Church,0,
Thad Cochran,U.S. Senate,,Republican,Pike,(23) West McComb Bapt. Church,119,
Chris McDaniel,U.S. Senate,,Republican,Pike,(23) West McComb Bapt. Church,104,
Hardy Caraway,U.S. House,3,Republican,Pike,(23) West McComb Bapt. Church,10,
Gregg Harper,U.S. House,3,Republican,Pike,(23) West McComb Bapt. Church,207,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(24) St. Mary of the Pines,3,
Thad Cochran,U.S. Senate,,Republican,Pike,(24) St. Mary of the Pines,79,
Chris McDaniel,U.S. Senate,,Republican,Pike,(24) St. Mary of the Pines,107,
Hardy Caraway,U.S. House,3,Republican,Pike,(24) St. Mary of the Pines,16,
Gregg Harper,U.S. House,3,Republican,Pike,(24) St. Mary of the Pines,167,
Thomas L. Carey,U.S. Senate,,Republican,Pike,(25) Osyka City Hall,2,
Thad Cochran,U.S. Senate,,Republican,Pike,(25) Osyka City Hall,26,
Chris McDaniel,U.S. Senate,,Republican,Pike,(25) Osyka City Hall,60,
Hardy Caraway,U.S. House,3,Republican,Pike,(25) Osyka City Hall,8,
Gregg Harper,U.S. House,3,Republican,Pike,(25) Osyka City Hall,71,
Thomas L. Carey,U.S. Senate,,Republican,Pike,,41,
Thad Cochran,U.S. Senate,,Republican,Pike,,1811,TRUE
Chris McDaniel,U.S. Senate,,Republican,Pike,,1718,
Hardy Caraway,U.S. House,3,Republican,Pike,,221,
Gregg Harper,U.S. House,3,Republican,Pike,,3195,TRUE
