candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Antioch,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Antioch,1,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Antioch,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Antioch,1,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Antioch,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Antioch,4,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Antioch,3,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Bay Springs Beat 3,53,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Bay Springs Beat 3,10,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Bay Springs Beat 3,7,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Bay Springs Beat 3,7,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Bay Springs Beat 3,24,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Bay Springs Beat 3,38,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Bay Springs Beat 3,16,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Bay Springs Beat 4,50,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Bay Springs Beat 4,14,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Bay Springs Beat 4,4,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Bay Springs Beat 4,7,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Bay Springs Beat 4,16,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Bay Springs Beat 4,40,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Bay Springs Beat 4,18,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Claiborne,34,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Claiborne,10,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Claiborne,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Claiborne,3,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Claiborne,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Claiborne,32,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Claiborne,11,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Fellowship,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Fellowship,1,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Fellowship,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Fellowship,1,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Fellowship,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Fellowship,2,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Fellowship,0,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Heidelberg Beat 5,133,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Heidelberg Beat 5,34,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Heidelberg Beat 5,18,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Heidelberg Beat 5,13,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Heidelberg Beat 5,20,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Heidelberg Beat 5,104,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Heidelberg Beat 5,50,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Holders,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Holders,7,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Holders,5,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Holders,5,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Holders,7,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Holders,17,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Holders,9,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Louin,22,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Louin,15,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Louin,5,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Louin,4,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Louin,9,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Louin,20,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Louin,16,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Midway,20,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Midway,17,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Midway,13,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Midway,1,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Midway,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Midway,36,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Midway,8,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Montrose,35,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Montrose,6,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Montrose,5,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Montrose,4,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Montrose,16,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Montrose,22,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Montrose,10,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Moss First,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Moss First,0,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Moss First,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Moss First,0,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Moss First,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Moss First,0,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Moss First,0,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Moss Second,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Moss Second,7,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Moss Second,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Moss Second,1,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Moss Second,3,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Moss Second,14,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Moss Second,2,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Oak Bowery,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Oak Bowery,5,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Oak Bowery,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Oak Bowery,2,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Oak Bowery,16,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Oak Bowery,9,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Oak Bowery,4,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Palestine,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Palestine,2,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Palestine,2,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Palestine,1,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Palestine,2,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Palestine,19,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Palestine,2,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Paulding,40,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Paulding,13,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Paulding,7,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Paulding,2,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Paulding,6,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Paulding,36,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Paulding,15,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Philadelphia,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Philadelphia,9,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Philadelphia,4,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Philadelphia,4,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Philadelphia,3,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Philadelphia,26,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Philadelphia,13,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Rose Hill,22,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jasper,Rose Hill,12,
Bill Marcy,U.S. Senate,,Democrat,Jasper,Rose Hill,10,
Jonathan Rawl,U.S. Senate,,Democrat,Jasper,Rose Hill,2,
Jim Lilijeberg,U.S. House,3,Democrat,Jasper,Rose Hill,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Jasper,Rose Hill,25,
Dennis C. Quinn,U.S. House,3,Democrat,Jasper,Rose Hill,12,
Travis W. Childers,U.S. Senate,,Democrat,Jasper,Stringer,25,
