candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Panola,Batesville #3,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Batesville #3,2,
Bill Marcy,U.S. Senate,,Democrat,Panola,Batesville #3,3,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Batesville #3,0,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Batesville #3,3,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Batesville #3,12,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Cold Springs,37,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Cold Springs,3,
Bill Marcy,U.S. Senate,,Democrat,Panola,Cold Springs,1,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Cold Springs,0,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Cold Springs,3,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Cold Springs,37,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Cole's Point,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Cole's Point,1,
Bill Marcy,U.S. Senate,,Democrat,Panola,Cole's Point,0,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Cole's Point,0,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Cole's Point,1,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Cole's Point,4,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Como,135,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Como,7,
Bill Marcy,U.S. Senate,,Democrat,Panola,Como,2,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Como,4,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Como,6,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Como,147,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Courtland,111,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Courtland,4,
Bill Marcy,U.S. Senate,,Democrat,Panola,Courtland,5,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Courtland,0,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Courtland,8,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Courtland,115,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Crenshaw,71,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Crenshaw,4,
Bill Marcy,U.S. Senate,,Democrat,Panola,Crenshaw,1,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Crenshaw,0,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Crenshaw,1,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Crenshaw,82,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Curtis,80,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Curtis,6,
Bill Marcy,U.S. Senate,,Democrat,Panola,Curtis,2,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Curtis,0,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Curtis,3,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Curtis,87,
Travis W. Childers,U.S. Senate,,Democrat,Panola,East Batesville,34,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,East Batesville,4,
Bill Marcy,U.S. Senate,,Democrat,Panola,East Batesville,1,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,East Batesville,1,
Damien Fairconetue,U.S. House,2,Democrat,Panola,East Batesville,5,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,East Batesville,35,
Travis W. Childers,U.S. Senate,,Democrat,Panola,East Batesville #4,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,East Batesville #4,1,
Bill Marcy,U.S. Senate,,Democrat,Panola,East Batesville #4,3,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,East Batesville #4,0,
Damien Fairconetue,U.S. House,2,Democrat,Panola,East Batesville #4,3,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,East Batesville #4,12,
Travis W. Childers,U.S. Senate,,Democrat,Panola,East Sardis,22,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,East Sardis,4,
Bill Marcy,U.S. Senate,,Democrat,Panola,East Sardis,3,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,East Sardis,2,
Damien Fairconetue,U.S. House,2,Democrat,Panola,East Sardis,10,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,East Sardis,17,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Enon,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Enon,1,
Bill Marcy,U.S. Senate,,Democrat,Panola,Enon,0,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Enon,2,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Enon,1,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Enon,11,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Eureka,23,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Eureka,2,
Bill Marcy,U.S. Senate,,Democrat,Panola,Eureka,2,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Eureka,1,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Eureka,6,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Eureka,18,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Longtown,29,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Longtown,1,
Bill Marcy,U.S. Senate,,Democrat,Panola,Longtown,4,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Longtown,1,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Longtown,2,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Longtown,36,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Macedonia-Concord,57,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Macedonia-Concord,4,
Bill Marcy,U.S. Senate,,Democrat,Panola,Macedonia-Concord,1,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Macedonia-Concord,1,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Macedonia-Concord,1,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Macedonia-Concord,65,
Travis W. Childers,U.S. Senate,,Democrat,Panola,North Batesville #A,32,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,North Batesville #A,1,
Bill Marcy,U.S. Senate,,Democrat,Panola,North Batesville #A,0,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,North Batesville #A,1,
Damien Fairconetue,U.S. House,2,Democrat,Panola,North Batesville #A,2,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,North Batesville #A,29,
Travis W. Childers,U.S. Senate,,Democrat,Panola,North Batesville #B,146,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,North Batesville #B,8,
Bill Marcy,U.S. Senate,,Democrat,Panola,North Batesville #B,5,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,North Batesville #B,2,
Damien Fairconetue,U.S. House,2,Democrat,Panola,North Batesville #B,1,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,North Batesville #B,166,
Travis W. Childers,U.S. Senate,,Democrat,Panola,North Springport,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,North Springport,0,
Bill Marcy,U.S. Senate,,Democrat,Panola,North Springport,3,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,North Springport,1,
Damien Fairconetue,U.S. House,2,Democrat,Panola,North Springport,2,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,North Springport,20,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Pleasant Grove,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Pleasant Grove,0,
Bill Marcy,U.S. Senate,,Democrat,Panola,Pleasant Grove,1,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Pleasant Grove,1,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Pleasant Grove,1,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Pleasant Grove,22,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Pleasant Mount,48,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Pleasant Mount,4,
Bill Marcy,U.S. Senate,,Democrat,Panola,Pleasant Mount,1,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Pleasant Mount,0,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Pleasant Mount,7,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Pleasant Mount,46,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Pope,44,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Pope,3,
Bill Marcy,U.S. Senate,,Democrat,Panola,Pope,3,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Pope,1,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Pope,5,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Pope,53,
Travis W. Childers,U.S. Senate,,Democrat,Panola,South Sardis,94,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,South Sardis,3,
Bill Marcy,U.S. Senate,,Democrat,Panola,South Sardis,13,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,South Sardis,3,
Damien Fairconetue,U.S. House,2,Democrat,Panola,South Sardis,9,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,South Sardis,118,
Travis W. Childers,U.S. Senate,,Democrat,Panola,South Springport,61,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,South Springport,2,
Bill Marcy,U.S. Senate,,Democrat,Panola,South Springport,3,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,South Springport,1,
Damien Fairconetue,U.S. House,2,Democrat,Panola,South Springport,0,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,South Springport,68,
Travis W. Childers,U.S. Senate,,Democrat,Panola,Tocowa,43,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,Tocowa,4,
Bill Marcy,U.S. Senate,,Democrat,Panola,Tocowa,3,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,Tocowa,0,
Damien Fairconetue,U.S. House,2,Democrat,Panola,Tocowa,4,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Tocowa,46,
Travis W. Childers,U.S. Senate,,Democrat,Panola,West Sardis,84,
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,West Sardis,4,
Bill Marcy,U.S. Senate,,Democrat,Panola,West Sardis,1,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,West Sardis,1,
Damien Fairconetue,U.S. House,2,Democrat,Panola,West Sardis,0,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,West Sardis,101,
Travis W. Childers,U.S. Senate,,Democrat,Panola,,1226,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Panola,,73,
Bill Marcy,U.S. Senate,,Democrat,Panola,,61,
Jonathan Rawl,U.S. Senate,,Democrat,Panola,,23,
Damien Fairconetue,U.S. House,2,Democrat,Panola,,84,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,,1347,TRUE
