page,candidate,office,district,party,county,precinct,votes,winner
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Iuka,308,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,Iuka,627,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Iuka,21,
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Belmont,179,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,Belmont,376,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Belmont,11,
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Burnsville,64,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,Burnsville,233,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Burnsville,8,
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Coles Mill,53,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,Coles Mill,171,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Coles Mill,6,
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Cotton Springs,30,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,Cotton Springs,94,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Cotton Springs,9,
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Dennis,39,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,Dennis,100,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Dennis,4,
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,East Iuka,202,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,East Iuka,371,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,East Iuka,16,
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Golden,76,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,Golden,251,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Golden,5,
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Hubbard Salem,17,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,Hubbard Salem,37,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Hubbard Salem,0,
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,North Belmont,34,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,North Belmont,134,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,North Belmont,2,
2,Travis W. Childers,United States Senate,,Democrat,Tishomingo,North Burnsville,58,
2,Thad Cochran,United States Senate,,Republican,Tishomingo,North Burnsville,135,
2,Shawn O'Hara,United States Senate,,Reform,Tishomingo,North Burnsville,2,
3,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Paden,34,
3,Thad Cochran,United States Senate,,Republican,Tishomingo,Paden,94,
3,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Paden,5,
3,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Springhill,90,
3,Thad Cochran,United States Senate,,Republican,Tishomingo,Springhill,131,
3,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Springhill,5,
3,Travis W. Childers,United States Senate,,Democrat,Tishomingo,Tishomingo,241,
3,Thad Cochran,United States Senate,,Republican,Tishomingo,Tishomingo,334,
3,Shawn O'Hara,United States Senate,,Reform,Tishomingo,Tishomingo,16,
3,Travis W. Childers,United States Senate,,Democrat,Tishomingo,TOTAL,1425,
3,Thad Cochran,United States Senate,,Republican,Tishomingo,TOTAL,3088,
3,Shawn O'Hara,United States Senate,,Reform,Tishomingo,TOTAL,110,
2,Ron E. Dickey,U.S. House,1,Democrat,Tishomingo,Iuka,198,
2,Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Iuka,680,
2,Danny Bedwell,U.S. House,1,Libertarian,Tishomingo,Iuka,42,
2,Lajena Walley,U.S. House,1,Reform,Tishomingo,Iuka,9,
2,Ron E. Dickey,U.S. House,1,Democrat,Tishomingo,Belmont,72,
2,Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Belmont,455,
2,Danny Bedwell,U.S. House,1,Libertarian,Tishomingo,Belmont,10,
2,Lajena Walley,U.S. House,1,Reform,Tishomingo,Belmont,9,
2,Ron E. Dickey,U.S. House,1,Democrat,Tishomingo,Burnsville,43,
2,Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Burnsville,244,
2,Danny Bedwell,U.S. House,1,Libertarian,Tishomingo,Burnsville,9,
2,Lajena Walley,U.S. House,1,Reform,Tishomingo,Burnsville,2,
2,Ron E. Dickey,U.S. House,1,Democrat,Tishomingo,Coles Mill,40,
2,Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Coles Mill,167,
2,Danny Bedwell,U.S. House,1,Libertarian,Tishomingo,Coles Mill,9,
2,Lajena Walley,U.S. House,1,Reform,Tishomingo,Coles Mill,2,
2,Ron E. Dickey,U.S. House,1,Democrat,Tishomingo,Cotton Springs,15,
2,Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Cotton Springs,107,
2,Danny Bedwell,U.S. House,1,Libertarian,Tishomingo,Cotton Springs,4,
2,Lajena Walley,U.S. House,1,Reform,Tishomingo,Cotton Springs,3,
2,Ron E. Dickey,U.S. House,1,Democrat,Tishomingo,Dennis,22,
2,Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Dennis,117,
2,Danny Bedwell,U.S. House,1,Libertarian,Tishomingo,Dennis,2,
2,Lajena Walley,U.S. House,1,Reform,Tishomingo,Dennis,1,
2,Ron E. Dickey,U.S. House,1,Democrat,Tishomingo,East Iuka,128,
