candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Webster,Bellefontaine,1,
Thad Cochran,U.S. Senate,,Republican,Webster,Bellefontaine,32,
Chris McDaniel,U.S. Senate,,Republican,Webster,Bellefontaine,42,
Alan Nunnelee,U.S. House,1,Republican,Webster,Bellefontaine,56,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Big Black,3,
Thad Cochran,U.S. Senate,,Republican,Webster,Big Black,48,
Chris McDaniel,U.S. Senate,,Republican,Webster,Big Black,67,
Alan Nunnelee,U.S. House,1,Republican,Webster,Big Black,105,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Bluff Springs,0,
Thad Cochran,U.S. Senate,,Republican,Webster,Bluff Springs,13,
Chris McDaniel,U.S. Senate,,Republican,Webster,Bluff Springs,11,
Alan Nunnelee,U.S. House,1,Republican,Webster,Bluff Springs,16,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Cadaretta,0,
Thad Cochran,U.S. Senate,,Republican,Webster,Cadaretta,27,
Chris McDaniel,U.S. Senate,,Republican,Webster,Cadaretta,21,
Alan Nunnelee,U.S. House,1,Republican,Webster,Cadaretta,38,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Clarkson,2,
Thad Cochran,U.S. Senate,,Republican,Webster,Clarkson,55,
Chris McDaniel,U.S. Senate,,Republican,Webster,Clarkson,45,
Alan Nunnelee,U.S. House,1,Republican,Webster,Clarkson,88,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Cumberland,4,
Thad Cochran,U.S. Senate,,Republican,Webster,Cumberland,60,
Chris McDaniel,U.S. Senate,,Republican,Webster,Cumberland,37,
Alan Nunnelee,U.S. House,1,Republican,Webster,Cumberland,86,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Eupora No. 1,2,
Thad Cochran,U.S. Senate,,Republican,Webster,Eupora No. 1,95,
Chris McDaniel,U.S. Senate,,Republican,Webster,Eupora No. 1,83,
Alan Nunnelee,U.S. House,1,Republican,Webster,Eupora No. 1,142,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Eupora No. 2,4,
Thad Cochran,U.S. Senate,,Republican,Webster,Eupora No. 2,46,
Chris McDaniel,U.S. Senate,,Republican,Webster,Eupora No. 2,42,
Alan Nunnelee,U.S. House,1,Republican,Webster,Eupora No. 2,74,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Eupora No. 3,1,
Thad Cochran,U.S. Senate,,Republican,Webster,Eupora No. 3,50,
Chris McDaniel,U.S. Senate,,Republican,Webster,Eupora No. 3,29,
Alan Nunnelee,U.S. House,1,Republican,Webster,Eupora No. 3,66,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Fame,1,
Thad Cochran,U.S. Senate,,Republican,Webster,Fame,37,
Chris McDaniel,U.S. Senate,,Republican,Webster,Fame,36,
Alan Nunnelee,U.S. House,1,Republican,Webster,Fame,65,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Fay,1,
Thad Cochran,U.S. Senate,,Republican,Webster,Fay,20,
Chris McDaniel,U.S. Senate,,Republican,Webster,Fay,28,
Alan Nunnelee,U.S. House,1,Republican,Webster,Fay,38,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Grady,0,
Thad Cochran,U.S. Senate,,Republican,Webster,Grady,33,
Chris McDaniel,U.S. Senate,,Republican,Webster,Grady,29,
Alan Nunnelee,U.S. House,1,Republican,Webster,Grady,55,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Maben,4,
Thad Cochran,U.S. Senate,,Republican,Webster,Maben,60,
Chris McDaniel,U.S. Senate,,Republican,Webster,Maben,53,
Alan Nunnelee,U.S. House,1,Republican,Webster,Maben,102,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Mantee,0,
Thad Cochran,U.S. Senate,,Republican,Webster,Mantee,78,
Chris McDaniel,U.S. Senate,,Republican,Webster,Mantee,61,
Alan Nunnelee,U.S. House,1,Republican,Webster,Mantee,128,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Mathiston,1,
Thad Cochran,U.S. Senate,,Republican,Webster,Mathiston,73,
Chris McDaniel,U.S. Senate,,Republican,Webster,Mathiston,74,
Alan Nunnelee,U.S. House,1,Republican,Webster,Mathiston,127,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Tomnolen,0,
Thad Cochran,U.S. Senate,,Republican,Webster,Tomnolen,36,
Chris McDaniel,U.S. Senate,,Republican,Webster,Tomnolen,45,
Alan Nunnelee,U.S. House,1,Republican,Webster,Tomnolen,71,
Thomas L. Carey,U.S. Senate,,Republican,Webster,Walthall,1,
Thad Cochran,U.S. Senate,,Republican,Webster,Walthall,55,
Chris McDaniel,U.S. Senate,,Republican,Webster,Walthall,57,
Alan Nunnelee,U.S. House,1,Republican,Webster,Walthall,92,
Thomas L. Carey,U.S. Senate,,Republican,Webster,,25,
Thad Cochran,U.S. Senate,,Republican,Webster,,818,TRUE
Chris McDaniel,U.S. Senate,,Republican,Webster,,760,
Alan Nunnelee,U.S. House,1,Republican,Webster,,1349,TRUE
