candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Jefferson Davis,Mt Carmel 42,1,
Chris McDaniel,U.S. Senate,,Republican,Jefferson Davis,Mt Carmel 42,4,
Hardy Caraway,U.S. House,3,Republican,Jefferson Davis,Mt Carmel 42,0,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Mt Carmel 42,5,
Thomas L. Carey,U.S. Senate,,Republican,Jefferson Davis,North East Prentiss 43,0,
Thad Cochran,U.S. Senate,,Republican,Jefferson Davis,North East Prentiss 43,29,
Chris McDaniel,U.S. Senate,,Republican,Jefferson Davis,North East Prentiss 43,51,
Hardy Caraway,U.S. House,3,Republican,Jefferson Davis,North East Prentiss 43,4,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,North East Prentiss 43,73,
Thomas L. Carey,U.S. Senate,,Republican,Jefferson Davis,North West Prentiss 53,0,
Thad Cochran,U.S. Senate,,Republican,Jefferson Davis,North West Prentiss 53,18,
Chris McDaniel,U.S. Senate,,Republican,Jefferson Davis,North West Prentiss 53,26,
Hardy Caraway,U.S. House,3,Republican,Jefferson Davis,North West Prentiss 53,2,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,North West Prentiss 53,39,
Thomas L. Carey,U.S. Senate,,Republican,Jefferson Davis,Red House 55,1,
Thad Cochran,U.S. Senate,,Republican,Jefferson Davis,Red House 55,29,
Chris McDaniel,U.S. Senate,,Republican,Jefferson Davis,Red House 55,9,
Hardy Caraway,U.S. House,3,Republican,Jefferson Davis,Red House 55,6,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Red House 55,30,
Thomas L. Carey,U.S. Senate,,Republican,Jefferson Davis,Son's Academy 25,1,
Thad Cochran,U.S. Senate,,Republican,Jefferson Davis,Son's Academy 25,6,
Chris McDaniel,U.S. Senate,,Republican,Jefferson Davis,Son's Academy 25,19,
Hardy Caraway,U.S. House,3,Republican,Jefferson Davis,Son's Academy 25,1,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Son's Academy 25,23,
Thomas L. Carey,U.S. Senate,,Republican,Jefferson Davis,South Prentiss 12,6,
Thad Cochran,U.S. Senate,,Republican,Jefferson Davis,South Prentiss 12,72,
Chris McDaniel,U.S. Senate,,Republican,Jefferson Davis,South Prentiss 12,98,
Hardy Caraway,U.S. House,3,Republican,Jefferson Davis,South Prentiss 12,7,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,South Prentiss 12,158,
Thomas L. Carey,U.S. Senate,,Republican,Jefferson Davis,South Prentiss 13,0,
Thad Cochran,U.S. Senate,,Republican,Jefferson Davis,South Prentiss 13,34,
Chris McDaniel,U.S. Senate,,Republican,Jefferson Davis,South Prentiss 13,26,
Hardy Caraway,U.S. House,3,Republican,Jefferson Davis,South Prentiss 13,2,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,South Prentiss 13,56,
Thomas L. Carey,U.S. Senate,,Republican,Jefferson Davis,Whiting 56,0,
Thad Cochran,U.S. Senate,,Republican,Jefferson Davis,Whiting 56,8,
Chris McDaniel,U.S. Senate,,Republican,Jefferson Davis,Whiting 56,4,
Hardy Caraway,U.S. House,3,Republican,Jefferson Davis,Whiting 56,2,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Whiting 56,10,
Thomas L. Carey,U.S. Senate,,Republican,Jefferson Davis,Williamson Mill 44,1,
Thad Cochran,U.S. Senate,,Republican,Jefferson Davis,Williamson Mill 44,29,
Chris McDaniel,U.S. Senate,,Republican,Jefferson Davis,Williamson Mill 44,58,
Hardy Caraway,U.S. House,3,Republican,Jefferson Davis,Williamson Mill 44,3,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Williamson Mill 44,81,
Thomas L. Carey,U.S. Senate,,Republican,Jefferson Davis,,11,
Thad Cochran,U.S. Senate,,Republican,Jefferson Davis,,434,
Chris McDaniel,U.S. Senate,,Republican,Jefferson Davis,,665,TRUE
Hardy Caraway,U.S. House,3,Republican,Jefferson Davis,,100,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,,932,TRUE
