page,candidate,office,district,party,county,precinct,votes,winner
2,Travis W. Childers,United States Senate,,Democrat,Panola,Batesville #3,47,
2,Thad Cochran,United States Senate,,Republican,Panola,Batesville #3,210,
2,Shawn O'Hara,United States Senate,,Reform,Panola,Batesville #3,7,
2,Travis W. Childers,United States Senate,,Democrat,Panola,Cold Springs,69,
2,Thad Cochran,United States Senate,,Republican,Panola,Cold Springs,41,
2,Shawn O'Hara,United States Senate,,Reform,Panola,Cold Springs,2,
2,Travis W. Childers,United States Senate,,Democrat,Panola,Cole's Point,30,
2,Thad Cochran,United States Senate,,Republican,Panola,Cole's Point,120,
2,Shawn O'Hara,United States Senate,,Reform,Panola,Cole's Point,10,
2,Travis W. Childers,United States Senate,,Democrat,Panola,Como,316,
2,Thad Cochran,United States Senate,,Republican,Panola,Como,180,
2,Shawn O'Hara,United States Senate,,Reform,Panola,Como,9,
2,Travis W. Childers,United States Senate,,Democrat,Panola,Courtland,321,
2,Thad Cochran,United States Senate,,Republican,Panola,Courtland,133,
2,Shawn O'Hara,United States Senate,,Reform,Panola,Courtland,5,
2,Travis W. Childers,United States Senate,,Democrat,Panola,Crenshaw,136,
2,Thad Cochran,United States Senate,,Republican,Panola,Crenshaw,52,
2,Shawn O'Hara,United States Senate,,Reform,Panola,Crenshaw,1,
2,Travis W. Childers,United States Senate,,Democrat,Panola,Curtis,174,
2,Thad Cochran,United States Senate,,Republican,Panola,Curtis,42,
2,Shawn O'Hara,United States Senate,,Reform,Panola,Curtis,3,
2,Travis W. Childers,United States Senate,,Democrat,Panola,East Batesville,82,
2,Thad Cochran,United States Senate,,Republican,Panola,East Batesville,413,
2,Shawn O'Hara,United States Senate,,Reform,Panola,East Batesville,4,
2,Travis W. Childers,United States Senate,,Democrat,Panola,East Batesville #4,63,
2,Thad Cochran,United States Senate,,Republican,Panola,East Batesville #4,232,
2,Shawn O'Hara,United States Senate,,Reform,Panola,East Batesville #4,4,
2,Travis W. Childers,United States Senate,,Democrat,Panola,East Sardis,38,
2,Thad Cochran,United States Senate,,Republican,Panola,East Sardis,146,
2,Shawn O'Hara,United States Senate,,Reform,Panola,East Sardis,6,
2,Travis W. Childers,United States Senate,,Democrat,Panola,Enon,18,
2,Thad Cochran,United States Senate,,Republican,Panola,Enon,47,
2,Shawn O'Hara,United States Senate,,Reform,Panola,Enon,3,
3,Travis W. Childers,United States Senate,,Democrat,Panola,Eureka,92,
3,Thad Cochran,United States Senate,,Republican,Panola,Eureka,304,
3,Shawn O'Hara,United States Senate,,Reform,Panola,Eureka,7,
3,Travis W. Childers,United States Senate,,Democrat,Panola,Longtown,67,
3,Thad Cochran,United States Senate,,Republican,Panola,Longtown,49,
3,Shawn O'Hara,United States Senate,,Reform,Panola,Longtown,1,
3,Travis W. Childers,United States Senate,,Democrat,Panola,Macedonia-Concord,119,
3,Thad Cochran,United States Senate,,Republican,Panola,Macedonia-Concord,21,
3,Shawn O'Hara,United States Senate,,Reform,Panola,Macedonia-Concord,0,
3,Travis W. Childers,United States Senate,,Democrat,Panola,North Batesville #A,102,
3,Thad Cochran,United States Senate,,Republican,Panola,North Batesville #A,223,
3,Shawn O'Hara,United States Senate,,Reform,Panola,North Batesville #A,6,
3,Travis W. Childers,United States Senate,,Democrat,Panola,North Batesville #B,327,
3,Thad Cochran,United States Senate,,Republican,Panola,North Batesville #B,47,
3,Shawn O'Hara,United States Senate,,Reform,Panola,North Batesville #B,4,
3,Travis W. Childers,United States Senate,,Democrat,Panola,North Springport,94,
3,Thad Cochran,United States Senate,,Republican,Panola,North Springport,163,
3,Shawn O'Hara,United States Senate,,Reform,Panola,North Springport,7,
3,Travis W. Childers,United States Senate,,Democrat,Panola,Pleasant Grove,41,
3,Thad Cochran,United States Senate,,Republican,Panola,Pleasant Grove,61,
3,Shawn O'Hara,United States Senate,,Reform,Panola,Pleasant Grove,1,
3,Travis W. Childers,United States Senate,,Democrat,Panola,Pleasant Mount,88,
3,Thad Cochran,United States Senate,,Republican,Panola,Pleasant Mount,76,
3,Shawn O'Hara,United States Senate,,Reform,Panola,Pleasant Mount,4,
3,Travis W. Childers,United States Senate,,Democrat,Panola,Pope,123,
3,Thad Cochran,United States Senate,,Republican,Panola,Pope,240,
3,Shawn O'Hara,United States Senate,,Reform,Panola,Pope,6,
3,Travis W. Childers,United States Senate,,Democrat,Panola,South Sardis,313,
3,Thad Cochran,United States Senate,,Republican,Panola,South Sardis,140,
3,Shawn O'Hara,United States Senate,,Reform,Panola,South Sardis,4,
3,Travis W. Childers,United States Senate,,Democrat,Panola,South Springport,152,
3,Thad Cochran,United States Senate,,Republican,Panola,South Springport,264,
3,Shawn O'Hara,United States Senate,,Reform,Panola,South Springport,13,
4,Travis W. Childers,United States Senate,,Democrat,Panola,Tocowa,101,
4,Thad Cochran,United States Senate,,Republican,Panola,Tocowa,289,
4,Shawn O'Hara,United States Senate,,Reform,Panola,Tocowa,5,
4,Travis W. Childers,United States Senate,,Democrat,Panola,West Sardis,252,
4,Thad Cochran,United States Senate,,Republican,Panola,West Sardis,42,
4,Shawn O'Hara,United States Senate,,Reform,Panola,West Sardis,1,
