candidate,office,district,party,county,precinct,votes,winner
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Dantzler,0,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Dantzler,3,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Dantzler,1,
Trish Causey,U.S. House,4,Democrat,Forrest,Dantzler,6,
Matt Moore,U.S. House,4,Democrat,Forrest,Dantzler,4,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Dixie,15,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Dixie,5,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Dixie,0,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Dixie,1,
Trish Causey,U.S. House,4,Democrat,Forrest,Dixie,12,
Matt Moore,U.S. House,4,Democrat,Forrest,Dixie,10,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Dixie Pine Central,54,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Dixie Pine Central,21,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Dixie Pine Central,11,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Dixie Pine Central,10,
Trish Causey,U.S. House,4,Democrat,Forrest,Dixie Pine Central,41,
Matt Moore,U.S. House,4,Democrat,Forrest,Dixie Pine Central,38,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Eatonville,23,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Eatonville,2,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Eatonville,6,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Eatonville,1,
Trish Causey,U.S. House,4,Democrat,Forrest,Eatonville,13,
Matt Moore,U.S. House,4,Democrat,Forrest,Eatonville,15,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Glendale,104,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Glendale,6,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Glendale,12,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Glendale,4,
Trish Causey,U.S. House,4,Democrat,Forrest,Glendale,68,
Matt Moore,U.S. House,4,Democrat,Forrest,Glendale,48,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Hattiesburg Cultural Center,57,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Hattiesburg Cultural Center,11,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Hattiesburg Cultural Center,5,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Hattiesburg Cultural Center,6,
Trish Causey,U.S. House,4,Democrat,Forrest,Hattiesburg Cultural Center,40,
Matt Moore,U.S. House,4,Democrat,Forrest,Hattiesburg Cultural Center,30,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Highland Park,38,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Highland Park,5,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Highland Park,2,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Highland Park,0,
Trish Causey,U.S. House,4,Democrat,Forrest,Highland Park,21,
Matt Moore,U.S. House,4,Democrat,Forrest,Highland Park,22,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Kamper Park,42,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Kamper Park,9,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Kamper Park,6,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Kamper Park,6,
Trish Causey,U.S. House,4,Democrat,Forrest,Kamper Park,29,
Matt Moore,U.S. House,4,Democrat,Forrest,Kamper Park,33,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Leeville,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Leeville,6,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Leeville,4,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Leeville,3,
Trish Causey,U.S. House,4,Democrat,Forrest,Leeville,9,
Matt Moore,U.S. House,4,Democrat,Forrest,Leeville,12,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Lillie Burney,47,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Lillie Burney,7,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Lillie Burney,5,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Lillie Burney,4,
Trish Causey,U.S. House,4,Democrat,Forrest,Lillie Burney,22,
Matt Moore,U.S. House,4,Democrat,Forrest,Lillie Burney,32,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Maxie,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Maxie,4,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Maxie,0,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Maxie,3,
Trish Causey,U.S. House,4,Democrat,Forrest,Maxie,0,
Matt Moore,U.S. House,4,Democrat,Forrest,Maxie,11,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Mclaurin,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Mclaurin,2,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Mclaurin,0,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Mclaurin,0,
Trish Causey,U.S. House,4,Democrat,Forrest,Mclaurin,1,
Matt Moore,U.S. House,4,Democrat,Forrest,Mclaurin,1,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,North Heights,38,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,North Heights,8,
Bill Marcy,U.S. Senate,,Democrat,Forrest,North Heights,7,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,North Heights,8,
Trish Causey,U.S. House,4,Democrat,Forrest,North Heights,31,
Matt Moore,U.S. House,4,Democrat,Forrest,North Heights,23,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Petal Civic Center,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Petal Civic Center,4,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Petal Civic Center,1,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Petal Civic Center,3,
Trish Causey,U.S. House,4,Democrat,Forrest,Petal Civic Center,10,
Matt Moore,U.S. House,4,Democrat,Forrest,Petal Civic Center,11,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Petal Masonic,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Petal Masonic,1,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Petal Masonic,0,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Petal Masonic,1,
Trish Causey,U.S. House,4,Democrat,Forrest,Petal Masonic,5,
Matt Moore,U.S. House,4,Democrat,Forrest,Petal Masonic,3,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Pinecrest,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Pinecrest,5,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Pinecrest,2,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Pinecrest,2,
Trish Causey,U.S. House,4,Democrat,Forrest,Pinecrest,11,
Matt Moore,U.S. House,4,Democrat,Forrest,Pinecrest,12,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Rawls Springs,38,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Rawls Springs,9,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Rawls Springs,6,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Rawls Springs,7,
Trish Causey,U.S. House,4,Democrat,Forrest,Rawls Springs,36,
Matt Moore,U.S. House,4,Democrat,Forrest,Rawls Springs,23,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Rowan,59,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Rowan,19,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Rowan,10,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Rowan,6,
Trish Causey,U.S. House,4,Democrat,Forrest,Rowan,52,
Matt Moore,U.S. House,4,Democrat,Forrest,Rowan,41,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Salvation Army,67,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Salvation Army,19,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Salvation Army,7,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Salvation Army,11,
Trish Causey,U.S. House,4,Democrat,Forrest,Salvation Army,46,
Matt Moore,U.S. House,4,Democrat,Forrest,Salvation Army,49,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Sigler Center,43,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Sigler Center,9,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Sigler Center,3,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Sigler Center,8,
Trish Causey,U.S. House,4,Democrat,Forrest,Sigler Center,28,
Matt Moore,U.S. House,4,Democrat,Forrest,Sigler Center,30,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Sunrise,15,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Sunrise,3,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Sunrise,1,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Sunrise,2,
Trish Causey,U.S. House,4,Democrat,Forrest,Sunrise,11,
Matt Moore,U.S. House,4,Democrat,Forrest,Sunrise,10,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Thames,37,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Thames,4,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Thames,4,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Thames,1,
Trish Causey,U.S. House,4,Democrat,Forrest,Thames,26,
Matt Moore,U.S. House,4,Democrat,Forrest,Thames,19,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Timberton,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Timberton,0,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Timberton,4,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Timberton,0,
Trish Causey,U.S. House,4,Democrat,Forrest,Timberton,6,
Matt Moore,U.S. House,4,Democrat,Forrest,Timberton,3,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Train Depot,27,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Train Depot,2,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Train Depot,5,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Train Depot,2,
Trish Causey,U.S. House,4,Democrat,Forrest,Train Depot,19,
Matt Moore,U.S. House,4,Democrat,Forrest,Train Depot,15,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,West Hills,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,West Hills,2,
Bill Marcy,U.S. Senate,,Democrat,Forrest,West Hills,1,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,West Hills,1,
Trish Causey,U.S. House,4,Democrat,Forrest,West Hills,8,
Matt Moore,U.S. House,4,Democrat,Forrest,West Hills,2,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,West Petal,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,West Petal,3,
Bill Marcy,U.S. Senate,,Democrat,Forrest,West Petal,4,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,West Petal,0,
Trish Causey,U.S. House,4,Democrat,Forrest,West Petal,5,
Matt Moore,U.S. House,4,Democrat,Forrest,West Petal,6,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Westside,36,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Westside,12,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Westside,12,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Westside,4,
Trish Causey,U.S. House,4,Democrat,Forrest,Westside,23,
Matt Moore,U.S. House,4,Democrat,Forrest,Westside,36,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Richburg,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Richburg,4,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Richburg,3,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Richburg,2,
Trish Causey,U.S. House,4,Democrat,Forrest,Richburg,7,
Matt Moore,U.S. House,4,Democrat,Forrest,Richburg,18,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,Sheeplo,37,
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,Sheeplo,9,
Bill Marcy,U.S. Senate,,Democrat,Forrest,Sheeplo,2,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,Sheeplo,4,
Trish Causey,U.S. House,4,Democrat,Forrest,Sheeplo,23,
Matt Moore,U.S. House,4,Democrat,Forrest,Sheeplo,24,
Travis W. Childers,U.S. Senate,,Democrat,Forrest,,991,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Forrest,,211,
Bill Marcy,U.S. Senate,,Democrat,Forrest,,145,
Jonathan Rawl,U.S. Senate,,Democrat,Forrest,,116,
Trish Causey,U.S. House,4,Democrat,Forrest,,719,TRUE
Matt Moore,U.S. House,4,Democrat,Forrest,,707,
