candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Holmes,1 Acona,74,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,1 Acona,17,
Bill Marcy,U.S. Senate,,Democrat,Holmes,1 Acona,18,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,1 Acona,10,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,1 Acona,2,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,1 Acona,152,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,1 Durant St. Anderson,35,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,1 Durant St. Anderson,8,
Bill Marcy,U.S. Senate,,Democrat,Holmes,1 Durant St. Anderson,2,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,1 Durant St. Anderson,2,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,1 Durant St. Anderson,1,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,1 Durant St. Anderson,64,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,2 Lexington Sandhill,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,2 Lexington Sandhill,0,
Bill Marcy,U.S. Senate,,Democrat,Holmes,2 Lexington Sandhill,0,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,2 Lexington Sandhill,0,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,2 Lexington Sandhill,0,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,2 Lexington Sandhill,0,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 1 Lexington,89,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 1 Lexington,34,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 1 Lexington,26,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 1 Lexington,7,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 1 Lexington,6,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 1 Lexington,215,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 2 Durant,42,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 2 Durant,9,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 2 Durant,11,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 2 Durant,5,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 2 Durant,4,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 2 Durant,70,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 2 Sub Durant,44,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 2 Sub Durant,13,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 2 Sub Durant,14,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 2 Sub Durant,7,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 2 Sub Durant,5,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 2 Sub Durant,83,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 2 West,57,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 2 West,7,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 2 West,4,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 2 West,3,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 2 West,2,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 2 West,78,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 3 Coxburg (A-Z),4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 3 Coxburg (A-Z),1,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 3 Coxburg (A-Z),5,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 3 Coxburg (A-Z),0,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 3 Coxburg (A-Z),2,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 3 Coxburg (A-Z),8,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 3 Ebenezer (A-Z),29,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 3 Ebenezer (A-Z),3,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 3 Ebenezer (A-Z),15,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 3 Ebenezer (A-Z),2,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 3 Ebenezer (A-Z),4,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 3 Ebenezer (A-Z),53,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 3 Goodman,50,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 3 Goodman,18,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 3 Goodman,10,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 3 Goodman,3,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 3 Goodman,7,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 3 Goodman,92,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 3 Pickens,101,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 3 Pickens,15,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 3 Pickens,22,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 3 Pickens,9,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 3 Pickens,3,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 3 Pickens,149,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 4 Lexington,165,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 4 Lexington,33,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 4 Lexington,35,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 4 Lexington,15,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 4 Lexington,9,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 4 Lexington,296,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 4 Thornton (A-Z),33,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 4 Thornton (A-Z),9,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 4 Thornton (A-Z),10,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 4 Thornton (A-Z),6,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 4 Thornton (A-Z),0,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 4 Thornton (A-Z),77,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 4 Walden Chapel (A-Z),24,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 4 Walden Chapel (A-Z),5,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 4 Walden Chapel (A-Z),3,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 4 Walden Chapel (A-Z),3,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 4 Walden Chapel (A-Z),3,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 4 Walden Chapel (A-Z),37,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 5 Cruger (A-Z),24,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 5 Cruger (A-Z),6,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 5 Cruger (A-Z),4,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 5 Cruger (A-Z),5,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 5 Cruger (A-Z),1,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 5 Cruger (A-Z),48,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 5 Lexington (A-Z),29,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 5 Lexington (A-Z),10,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 5 Lexington (A-Z),6,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 5 Lexington (A-Z),2,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 5 Lexington (A-Z),3,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 5 Lexington (A-Z),54,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,Beat 5 Tchula,120,
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,Beat 5 Tchula,24,
Bill Marcy,U.S. Senate,,Democrat,Holmes,Beat 5 Tchula,32,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,Beat 5 Tchula,7,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,Beat 5 Tchula,2,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,Beat 5 Tchula,209,
Travis W. Childers,U.S. Senate,,Democrat,Holmes,,920,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Holmes,,212,
Bill Marcy,U.S. Senate,,Democrat,Holmes,,217,
Jonathan Rawl,U.S. Senate,,Democrat,Holmes,,86,
Damien Fairconetue,U.S. House,2,Democrat,Holmes,,54,
Bennie G. Thompson,U.S. House,2,Democrat,Holmes,,1685,TRUE
