candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Carroll,430 School,14,
Chris McDaniel,U.S. Senate,,Republican,Carroll,430 School,27,
Thad Cochran,U.S. Senate,,Republican,Carroll,Black Hawk,42,
Chris McDaniel,U.S. Senate,,Republican,Carroll,Black Hawk,37,
Thad Cochran,U.S. Senate,,Republican,Carroll,Calvary,20,
Chris McDaniel,U.S. Senate,,Republican,Carroll,Calvary,23,
Thad Cochran,U.S. Senate,,Republican,Carroll,Carrollton,94,
Chris McDaniel,U.S. Senate,,Republican,Carroll,Carrollton,61,
Thad Cochran,U.S. Senate,,Republican,Carroll,East Valden,82,
Chris McDaniel,U.S. Senate,,Republican,Carroll,East Valden,71,
Thad Cochran,U.S. Senate,,Republican,Carroll,Fire Tower,44,
Chris McDaniel,U.S. Senate,,Republican,Carroll,Fire Tower,49,
Thad Cochran,U.S. Senate,,Republican,Carroll,Gravel Hill,127,
Chris McDaniel,U.S. Senate,,Republican,Carroll,Gravel Hill,73,
Thad Cochran,U.S. Senate,,Republican,Carroll,Jefferson,39,
Chris McDaniel,U.S. Senate,,Republican,Carroll,Jefferson,49,
Thad Cochran,U.S. Senate,,Republican,Carroll,McCarley,56,
Chris McDaniel,U.S. Senate,,Republican,Carroll,McCarley,54,
Thad Cochran,U.S. Senate,,Republican,Carroll,North Carrollton,123,
Chris McDaniel,U.S. Senate,,Republican,Carroll,North Carrollton,85,
Thad Cochran,U.S. Senate,,Republican,Carroll,Rays Shop,127,
Chris McDaniel,U.S. Senate,,Republican,Carroll,Rays Shop,178,
Thad Cochran,U.S. Senate,,Republican,Carroll,Salem,22,
Chris McDaniel,U.S. Senate,,Republican,Carroll,Salem,13,
Thad Cochran,U.S. Senate,,Republican,Carroll,West Carroll,89,
Chris McDaniel,U.S. Senate,,Republican,Carroll,West Carroll,68,
Thad Cochran,U.S. Senate,,Republican,Carroll,West Valden,47,
Chris McDaniel,U.S. Senate,,Republican,Carroll,West Valden,41,
Thad Cochran,U.S. Senate,,Republican,Carroll,,926,TRUE
Chris McDaniel,U.S. Senate,,Republican,Carroll,,829,
