candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Banks/Hambrick,25,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Banks/Hambrick,9,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Banks/Hambrick,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Banks/Hambrick,0,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Banks/Hambrick,4,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Banks/Hambrick,35,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Courthouse,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Courthouse,2,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Courthouse,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Courthouse,1,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Courthouse,1,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Courthouse,14,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Evansville-Highway 61,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Evansville-Highway 61,14,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Evansville-Highway 61,4,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Evansville-Highway 61,2,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Evansville-Highway 61,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Evansville-Highway 61,43,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Justice Court Building,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Justice Court Building,6,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Justice Court Building,3,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Justice Court Building,1,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Justice Court Building,4,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Justice Court Building,27,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Mhoon Landing,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Mhoon Landing,1,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Mhoon Landing,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Mhoon Landing,0,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Mhoon Landing,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Mhoon Landing,1,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Prichard,33,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Prichard,5,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Prichard,4,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Prichard,1,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Prichard,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Prichard,48,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Robinsonville,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Robinsonville,1,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Robinsonville,2,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Robinsonville,0,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Robinsonville,2,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Robinsonville,11,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Supt. Of Education,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Supt. Of Education,3,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Supt. Of Education,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Supt. Of Education,0,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Supt. Of Education,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Supt. Of Education,11,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Tunica,31,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Tunica,7,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Tunica,4,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Tunica,8,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Tunica,8,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Tunica,50,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Two-Mile Lake,15,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Two-Mile Lake,5,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Two-Mile Lake,5,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Two-Mile Lake,1,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Two-Mile Lake,1,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Two-Mile Lake,36,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,Watsonville,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,Watsonville,0,
Bill Marcy,U.S. Senate,,Democrat,Tunica,Watsonville,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,Watsonville,0,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,Watsonville,0,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Watsonville,6,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,West End Store,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,West End Store,1,
Bill Marcy,U.S. Senate,,Democrat,Tunica,West End Store,2,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,West End Store,0,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,West End Store,2,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,West End Store,7,
Travis W. Childers,U.S. Senate,,Democrat,Tunica,,169,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Tunica,,54,
Bill Marcy,U.S. Senate,,Democrat,Tunica,,26,
Jonathan Rawl,U.S. Senate,,Democrat,Tunica,,14,
Damien Fairconetue,U.S. House,2,Democrat,Tunica,,22,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,,289,TRUE
