candidate,office,district,party,county,precinct,votes,winner
Bill Marcy,U.S. Senate,,Democrat,Union,Ingomar,0,
Jonathan Rawl,U.S. Senate,,Democrat,Union,Ingomar,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,Ingomar,18,
Rex N. Weathers,U.S. House,1,Democrat,Union,Ingomar,10,
Travis W. Childers,U.S. Senate,,Democrat,Union,Jericho,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,Jericho,0,
Bill Marcy,U.S. Senate,,Democrat,Union,Jericho,1,
Jonathan Rawl,U.S. Senate,,Democrat,Union,Jericho,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,Jericho,5,
Rex N. Weathers,U.S. House,1,Democrat,Union,Jericho,2,
Travis W. Childers,U.S. Senate,,Democrat,Union,Keownville,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,Keownville,3,
Bill Marcy,U.S. Senate,,Democrat,Union,Keownville,1,
Jonathan Rawl,U.S. Senate,,Democrat,Union,Keownville,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,Keownville,8,
Rex N. Weathers,U.S. House,1,Democrat,Union,Keownville,11,
Travis W. Childers,U.S. Senate,,Democrat,Union,King's Chapel,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,King's Chapel,0,
Bill Marcy,U.S. Senate,,Democrat,Union,King's Chapel,1,
Jonathan Rawl,U.S. Senate,,Democrat,Union,King's Chapel,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,King's Chapel,8,
Rex N. Weathers,U.S. House,1,Democrat,Union,King's Chapel,5,
Travis W. Childers,U.S. Senate,,Democrat,Union,Macedonia,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,Macedonia,0,
Bill Marcy,U.S. Senate,,Democrat,Union,Macedonia,1,
Jonathan Rawl,U.S. Senate,,Democrat,Union,Macedonia,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,Macedonia,4,
Rex N. Weathers,U.S. House,1,Democrat,Union,Macedonia,3,
Travis W. Childers,U.S. Senate,,Democrat,Union,Myrtle,35,
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,Myrtle,3,
Bill Marcy,U.S. Senate,,Democrat,Union,Myrtle,3,
Jonathan Rawl,U.S. Senate,,Democrat,Union,Myrtle,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,Myrtle,26,
Rex N. Weathers,U.S. House,1,Democrat,Union,Myrtle,10,
Travis W. Childers,U.S. Senate,,Democrat,Union,NE Community College,71,
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,NE Community College,3,
Bill Marcy,U.S. Senate,,Democrat,Union,NE Community College,0,
Jonathan Rawl,U.S. Senate,,Democrat,Union,NE Community College,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,NE Community College,46,
Rex N. Weathers,U.S. House,1,Democrat,Union,NE Community College,16,
Travis W. Childers,U.S. Senate,,Democrat,Union,Pinedale,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,Pinedale,1,
Bill Marcy,U.S. Senate,,Democrat,Union,Pinedale,1,
Jonathan Rawl,U.S. Senate,,Democrat,Union,Pinedale,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,Pinedale,3,
Rex N. Weathers,U.S. House,1,Democrat,Union,Pinedale,3,
Travis W. Childers,U.S. Senate,,Democrat,Union,Pleasant Ridge,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,Pleasant Ridge,0,
Bill Marcy,U.S. Senate,,Democrat,Union,Pleasant Ridge,0,
Jonathan Rawl,U.S. Senate,,Democrat,Union,Pleasant Ridge,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,Pleasant Ridge,6,
Rex N. Weathers,U.S. House,1,Democrat,Union,Pleasant Ridge,5,
Travis W. Childers,U.S. Senate,,Democrat,Union,Sportsplex,52,
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,Sportsplex,3,
Bill Marcy,U.S. Senate,,Democrat,Union,Sportsplex,1,
Jonathan Rawl,U.S. Senate,,Democrat,Union,Sportsplex,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,Sportsplex,31,
Rex N. Weathers,U.S. House,1,Democrat,Union,Sportsplex,15,
Travis W. Childers,U.S. Senate,,Democrat,Union,West Union,20,
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,West Union,0,
Bill Marcy,U.S. Senate,,Democrat,Union,West Union,0,
Jonathan Rawl,U.S. Senate,,Democrat,Union,West Union,0,
Ron E. Dickey,U.S. House,1,Democrat,Union,West Union,14,
Rex N. Weathers,U.S. House,1,Democrat,Union,West Union,3,
Travis W. Childers,U.S. Senate,,Democrat,Union,,515,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Union,,20,
Bill Marcy,U.S. Senate,,Democrat,Union,,12,
Jonathan Rawl,U.S. Senate,,Democrat,Union,,1,
Ron E. Dickey,U.S. House,1,Democrat,Union,,303,TRUE
Rex N. Weathers,U.S. House,1,Democrat,Union,,159,
