candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Blue Cane,16,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Blue Cane,6,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Brazil,3,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Brazil,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Cascilla,28,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Cascilla,30,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #1,43,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #1,20,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #2,74,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #2,31,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #3,39,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #3,19,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Enid,21,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Enid,23,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Glendora,6,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Glendora,4,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Leverette,10,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Leverette,9,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Murphreesboro,18,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Murphreesboro,32,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Paynes,24,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Paynes,25,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Phillip,24,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Phillip,10,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Rosebloom,25,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Rosebloom,22,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Springhill,37,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Springhill,17,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Sumner Beat #2,67,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Sumner Beat #2,23,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Sumner Beat #5,16,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Sumner Beat #5,9,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Teasdale,46,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Teasdale,33,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Tippo,46,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Tippo,6,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Tutwiler,21,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Tutwiler,5,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Webb Beat #4,11,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Webb Beat #4,6,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Webb Beat #5,20,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Webb Beat #5,2,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,,595,TRUE
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,,332,
