page,candidate,office,district,party,county,precinct,votes,winner
2,Travis W. Childers,United States Senate,,Democrat,Smith,Ag-Complex,62,
2,Thad Cochran,United States Senate,,Republican,Smith,Ag-Complex,225,
2,Shawn O'Hara,United States Senate,,Reform,Smith,Ag-Complex,7,
2,Travis W. Childers,United States Senate,,Democrat,Smith,Burns,45,
2,Thad Cochran,United States Senate,,Republican,Smith,Burns,89,
2,Shawn O'Hara,United States Senate,,Reform,Smith,Burns,0,
2,Travis W. Childers,United States Senate,,Democrat,Smith,Cedar Grove,40,
2,Thad Cochran,United States Senate,,Republican,Smith,Cedar Grove,51,
2,Shawn O'Hara,United States Senate,,Reform,Smith,Cedar Grove,1,
2,Travis W. Childers,United States Senate,,Democrat,Smith,Center Ridge,30,
2,Thad Cochran,United States Senate,,Republican,Smith,Center Ridge,169,
2,Shawn O'Hara,United States Senate,,Reform,Smith,Center Ridge,10,
2,Travis W. Childers,United States Senate,,Democrat,Smith,Clear Springs-Pineville,19,
2,Thad Cochran,United States Senate,,Republican,Smith,Clear Springs-Pineville,111,
2,Shawn O'Hara,United States Senate,,Reform,Smith,Clear Springs-Pineville,8,
2,Travis W. Childers,United States Senate,,Democrat,Smith,Lorena-Spinola,34,
2,Thad Cochran,United States Senate,,Republican,Smith,Lorena-Spinola,129,
2,Shawn O'Hara,United States Senate,,Reform,Smith,Lorena-Spinola,3,
2,Travis W. Childers,United States Senate,,Democrat,Smith,Mize,51,
2,Thad Cochran,United States Senate,,Republican,Smith,Mize,171,
2,Shawn O'Hara,United States Senate,,Reform,Smith,Mize,12,
2,Travis W. Childers,United States Senate,,Democrat,Smith,North Raleigh,129,
2,Thad Cochran,United States Senate,,Republican,Smith,North Raleigh,242,
2,Shawn O'Hara,United States Senate,,Reform,Smith,North Raleigh,10,
2,Travis W. Childers,United States Senate,,Democrat,Smith,Polkville -77,25,
2,Thad Cochran,United States Senate,,Republican,Smith,Polkville -77,172,
2,Shawn O'Hara,United States Senate,,Reform,Smith,Polkville -77,6,
2,Travis W. Childers,United States Senate,,Democrat,Smith,Polkville -79,6,
2,Thad Cochran,United States Senate,,Republican,Smith,Polkville -79,55,
2,Shawn O'Hara,United States Senate,,Reform,Smith,Polkville -79,1,
2,Travis W. Childers,United States Senate,,Democrat,Smith,Shady Grove,36,
2,Thad Cochran,United States Senate,,Republican,Smith,Shady Grove,204,
2,Shawn O'Hara,United States Senate,,Reform,Smith,Shady Grove,13,
3,Travis W. Childers,United States Senate,,Democrat,Smith,Summerland,203,
3,Thad Cochran,United States Senate,,Republican,Smith,Summerland,115,
3,Shawn O'Hara,United States Senate,,Reform,Smith,Summerland,8,
3,Travis W. Childers,United States Senate,,Democrat,Smith,Sylvarena,29,
3,Thad Cochran,United States Senate,,Republican,Smith,Sylvarena,98,
3,Shawn O'Hara,United States Senate,,Reform,Smith,Sylvarena,3,
3,Travis W. Childers,United States Senate,,Democrat,Smith,Taylorsville,95,
3,Thad Cochran,United States Senate,,Republican,Smith,Taylorsville,358,
3,Shawn O'Hara,United States Senate,,Reform,Smith,Taylorsville,16,
3,Travis W. Childers,United States Senate,,Democrat,Smith,Union-New Home,99,
3,Thad Cochran,United States Senate,,Republican,Smith,Union-New Home,146,
3,Shawn O'Hara,United States Senate,,Reform,Smith,Union-New Home,8,
3,Travis W. Childers,United States Senate,,Democrat,Smith,Warren Hill,194,
3,Thad Cochran,United States Senate,,Republican,Smith,Warren Hill,15,
3,Shawn O'Hara,United States Senate,,Reform,Smith,Warren Hill,0,
3,Travis W. Childers,United States Senate,,Democrat,Smith,West Raleigh,31,
3,Thad Cochran,United States Senate,,Republican,Smith,West Raleigh,153,
3,Shawn O'Hara,United States Senate,,Reform,Smith,West Raleigh,4,
3,Travis W. Childers,United States Senate,,Democrat,Smith,White Oak,31,
3,Thad Cochran,United States Senate,,Republican,Smith,White Oak,140,
3,Shawn O'Hara,United States Senate,,Reform,Smith,White Oak,4,
3,Travis W. Childers,United States Senate,,Democrat,Smith,Zion Hill-New Haven,117,
3,Thad Cochran,United States Senate,,Republican,Smith,Zion Hill-New Haven,247,
3,Shawn O'Hara,United States Senate,,Reform,Smith,Zion Hill-New Haven,12,
3,Travis W. Childers,United States Senate,,Democrat,Smith,TOTAL,1276,
3,Thad Cochran,United States Senate,,Republican,Smith,TOTAL,2890,
3,Shawn O'Hara,United States Senate,,Reform,Smith,TOTAL,126,
2,Gregg Harper,U.S. House,3,Republican,Smith,Ag-Complex,254,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Ag-Complex,26,
2,Roger Gerrard,U.S. House,3,Independent,Smith,Ag-Complex,10,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,Ag-Complex,3,
2,Gregg Harper,U.S. House,3,Republican,Smith,Burns,102,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Burns,30,
2,Roger Gerrard,U.S. House,3,Independent,Smith,Burns,2,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,Burns,0,
2,Gregg Harper,U.S. House,3,Republican,Smith,Cedar Grove,54,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Cedar Grove,39,
2,Roger Gerrard,U.S. House,3,Independent,Smith,Cedar Grove,1,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,Cedar Grove,0,
2,Gregg Harper,U.S. House,3,Republican,Smith,Center Ridge,201,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Center Ridge,15,
2,Roger Gerrard,U.S. House,3,Independent,Smith,Center Ridge,7,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,Center Ridge,0,
2,Gregg Harper,U.S. House,3,Republican,Smith,Clear Springs-Pineville,132,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Clear Springs-Pineville,2,
2,Roger Gerrard,U.S. House,3,Independent,Smith,Clear Springs-Pineville,4,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,Clear Springs-Pineville,1,
2,Gregg Harper,U.S. House,3,Republican,Smith,Lorena-Spinola,144,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Lorena-Spinola,20,
2,Roger Gerrard,U.S. House,3,Independent,Smith,Lorena-Spinola,6,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,Lorena-Spinola,3,
2,Gregg Harper,U.S. House,3,Republican,Smith,Mize,202,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Mize,21,
2,Roger Gerrard,U.S. House,3,Independent,Smith,Mize,13,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,Mize,2,
2,Gregg Harper,U.S. House,3,Republican,Smith,North Raleigh,258,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,North Raleigh,102,
2,Roger Gerrard,U.S. House,3,Independent,Smith,North Raleigh,12,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,North Raleigh,8,
2,Gregg Harper,U.S. House,3,Republican,Smith,Polkville -77,187,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Polkville -77,12,
2,Roger Gerrard,U.S. House,3,Independent,Smith,Polkville -77,6,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,Polkville -77,0,
2,Gregg Harper,U.S. House,3,Republican,Smith,Polkville -79,55,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Polkville -79,2,
2,Roger Gerrard,U.S. House,3,Independent,Smith,Polkville -79,4,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,Polkville -79,2,
2,Gregg Harper,U.S. House,3,Republican,Smith,Shady Grove,230,
2,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Shady Grove,21,
2,Roger Gerrard,U.S. House,3,Independent,Smith,Shady Grove,6,
2,Barbara Dale Washer,U.S. House,3,Reform,Smith,Shady Grove,1,
3,Gregg Harper,U.S. House,3,Republican,Smith,Summerland,128,
3,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Summerland,179,
3,Roger Gerrard,U.S. House,3,Independent,Smith,Summerland,9,
3,Barbara Dale Washer,U.S. House,3,Reform,Smith,Summerland,3,
3,Gregg Harper,U.S. House,3,Republican,Smith,Sylvarena,116,
3,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Sylvarena,8,
3,Roger Gerrard,U.S. House,3,Independent,Smith,Sylvarena,7,
3,Barbara Dale Washer,U.S. House,3,Reform,Smith,Sylvarena,2,
3,Gregg Harper,U.S. House,3,Republican,Smith,Taylorsville,424,
3,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Taylorsville,41,
3,Roger Gerrard,U.S. House,3,Independent,Smith,Taylorsville,14,
3,Barbara Dale Washer,U.S. House,3,Reform,Smith,Taylorsville,3,
3,Gregg Harper,U.S. House,3,Republican,Smith,Union-New Home,173,
3,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Union-New Home,72,
3,Roger Gerrard,U.S. House,3,Independent,Smith,Union-New Home,4,
3,Barbara Dale Washer,U.S. House,3,Reform,Smith,Union-New Home,1,
3,Gregg Harper,U.S. House,3,Republican,Smith,Warren Hill,21,
3,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Warren Hill,182,
3,Roger Gerrard,U.S. House,3,Independent,Smith,Warren Hill,2,
3,Barbara Dale Washer,U.S. House,3,Reform,Smith,Warren Hill,0,
3,Gregg Harper,U.S. House,3,Republican,Smith,West Raleigh,160,
3,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,West Raleigh,16,
3,Roger Gerrard,U.S. House,3,Independent,Smith,West Raleigh,6,
3,Barbara Dale Washer,U.S. House,3,Reform,Smith,West Raleigh,5,
3,Gregg Harper,U.S. House,3,Republican,Smith,White Oak,160,
3,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,White Oak,9,
3,Roger Gerrard,U.S. House,3,Independent,Smith,White Oak,6,
3,Barbara Dale Washer,U.S. House,3,Reform,Smith,White Oak,1,
3,Gregg Harper,U.S. House,3,Republican,Smith,Zion Hill-New Haven,283,
3,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,Zion Hill-New Haven,78,
3,Roger Gerrard,U.S. House,3,Independent,Smith,Zion Hill-New Haven,10,
3,Barbara Dale Washer,U.S. House,3,Reform,Smith,Zion Hill-New Haven,7,
3,Gregg Harper,U.S. House,3,Republican,Smith,TOTAL,3284,
3,Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Smith,TOTAL,875,
3,Roger Gerrard,U.S. House,3,Independent,Smith,TOTAL,129,
3,Barbara Dale Washer,U.S. House,3,Reform,Smith,TOTAL,42,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
