candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Banks/Hambrick,0,
Thad Cochran,U.S. Senate,,Republican,Tunica,Banks/Hambrick,1,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Banks/Hambrick,3,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Courthouse,1,
Thad Cochran,U.S. Senate,,Republican,Tunica,Courthouse,70,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Courthouse,24,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Evansville-Highway 61,1,
Thad Cochran,U.S. Senate,,Republican,Tunica,Evansville-Highway 61,16,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Evansville-Highway 61,5,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Justice Court Building,0,
Thad Cochran,U.S. Senate,,Republican,Tunica,Justice Court Building,33,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Justice Court Building,13,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Mhoon Landing,1,
Thad Cochran,U.S. Senate,,Republican,Tunica,Mhoon Landing,8,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Mhoon Landing,9,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Prichard,0,
Thad Cochran,U.S. Senate,,Republican,Tunica,Prichard,7,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Prichard,1,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Robinsonville,0,
Thad Cochran,U.S. Senate,,Republican,Tunica,Robinsonville,7,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Robinsonville,5,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Supt. Of Education,0,
Thad Cochran,U.S. Senate,,Republican,Tunica,Supt. Of Education,40,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Supt. Of Education,8,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Tunica,0,
Thad Cochran,U.S. Senate,,Republican,Tunica,Tunica,19,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Tunica,13,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Two-Mile Lake,0,
Thad Cochran,U.S. Senate,,Republican,Tunica,Two-Mile Lake,29,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Two-Mile Lake,4,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,Watsonville,0,
Thad Cochran,U.S. Senate,,Republican,Tunica,Watsonville,0,
Chris McDaniel,U.S. Senate,,Republican,Tunica,Watsonville,2,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,West End Store,0,
Thad Cochran,U.S. Senate,,Republican,Tunica,West End Store,9,
Chris McDaniel,U.S. Senate,,Republican,Tunica,West End Store,2,
Thomas L. Carey,U.S. Senate,,Republican,Tunica,,3,
Thad Cochran,U.S. Senate,,Republican,Tunica,,239,TRUE
Chris McDaniel,U.S. Senate,,Republican,Tunica,,89,
