candidate,office,district,party,county,precinct,votes
Brian Flowers,U.S. House,2,REP,Montgomery,Duck Hill,201
Bennie G Thompson,U.S. House,2,DEM,Montgomery,Duck Hill,114
Brian Flowers,U.S. House,2,REP,Montgomery,East Winona,105
Bennie G Thompson,U.S. House,2,DEM,Montgomery,East Winona,155
Brian Flowers,U.S. House,2,REP,Montgomery,Kilmichael,136
Bennie G Thompson,U.S. House,2,DEM,Montgomery,Kilmichael,133
Brian Flowers,U.S. House,2,REP,Montgomery,Lodi,39
Bennie G Thompson,U.S. House,2,DEM,Montgomery,Lodi,101
Brian Flowers,U.S. House,2,REP,Montgomery,North Duck Hill,154
Bennie G Thompson,U.S. House,2,DEM,Montgomery,North Duck Hill,74
Brian Flowers,U.S. House,2,REP,Montgomery,North Kilmichael,14
Bennie G Thompson,U.S. House,2,DEM,Montgomery,North Kilmichael,41
Brian Flowers,U.S. House,2,REP,Montgomery,North Mt Pisgah Sweethome,60
Bennie G Thompson,U.S. House,2,DEM,Montgomery,North Mt Pisgah Sweethome,31
Brian Flowers,U.S. House,2,REP,Montgomery,North Winona,345
Bennie G Thompson,U.S. House,2,DEM,Montgomery,North Winona,96
Brian Flowers,U.S. House,2,REP,Montgomery,Nations,139
Bennie G Thompson,U.S. House,2,DEM,Montgomery,Nations,16
Brian Flowers,U.S. House,2,REP,Montgomery,Poplar Creek,64
Bennie G Thompson,U.S. House,2,DEM,Montgomery,Poplar Creek,5
Brian Flowers,U.S. House,2,REP,Montgomery,South Winona,140
Bennie G Thompson,U.S. House,2,DEM,Montgomery,South Winona,341
Brian Flowers,U.S. House,2,REP,Montgomery,Southeast Winona,53
Bennie G Thompson,U.S. House,2,DEM,Montgomery,Southeast Winona,45
Brian Flowers,U.S. House,2,REP,Montgomery,Stewart,49
Bennie G Thompson,U.S. House,2,DEM,Montgomery,Stewart,4
Brian Flowers,U.S. House,2,REP,Montgomery,West Winona,273
Bennie G Thompson,U.S. House,2,DEM,Montgomery,West Winona,69
