candidate,office,district,party,county,precinct,votes
Michael Guest,U.S. House,3,REP,Noxubee,Brooksville,249
Shuwaski A. Young,U.S. House,3,DEM,Noxubee,Brooksville,347
Michael Guest,U.S. House,3,REP,Noxubee,Cliftonville,42
Shuwaski A. Young,U.S. House,3,DEM,Noxubee,Cliftonville,212
Michael Guest,U.S. House,3,REP,Noxubee,District 3 Central,155
Shuwaski A. Young,U.S. House,3,DEM,Noxubee,District 3 Central,513
Michael Guest,U.S. House,3,REP,Noxubee,Mashulaville,140
Shuwaski A. Young,U.S. House,3,DEM,Noxubee,Mashulaville,60
Michael Guest,U.S. House,3,REP,Noxubee,Noxubee Human Resource Bldg,169
Shuwaski A. Young,U.S. House,3,DEM,Noxubee,Noxubee Human Resource Bldg,400
Michael Guest,U.S. House,3,REP,Noxubee,Prairie Point,114
Shuwaski A. Young,U.S. House,3,DEM,Noxubee,Prairie Point,182
Michael Guest,U.S. House,3,REP,Noxubee,Shuqualak,110
Shuwaski A. Young,U.S. House,3,DEM,Noxubee,Shuqualak,274
Michael Guest,U.S. House,3,REP,Noxubee,Summerville,60
Shuwaski A. Young,U.S. House,3,DEM,Noxubee,Summerville,18
