candidate,office,district,party,county,precinct,votes
Brian Flowers,U.S. House,2,REP,Tunica,Austin Park,16
Bennie G Thompson,U.S. House,2,DEM,Tunica,Austin Park,22
Brian Flowers,U.S. House,2,REP,Tunica,Dundee Community Center,47
Bennie G Thompson,U.S. House,2,DEM,Tunica,Dundee Community Center,122
Brian Flowers,U.S. House,2,REP,Tunica,Hambrick,3
Bennie G Thompson,U.S. House,2,DEM,Tunica,Hambrick,110
Brian Flowers,U.S. House,2,REP,Tunica,Mhoon Landing,52
Bennie G Thompson,U.S. House,2,DEM,Tunica,Mhoon Landing,1
Brian Flowers,U.S. House,2,REP,Tunica,New Sub Park,38
Bennie G Thompson,U.S. House,2,DEM,Tunica,New Sub Park,104
Brian Flowers,U.S. House,2,REP,Tunica,Robinsonville Community Center,12
Bennie G Thompson,U.S. House,2,DEM,Tunica,Robinsonville Community Center,81
Brian Flowers,U.S. House,2,REP,Tunica,Tunica,164
Bennie G Thompson,U.S. House,2,DEM,Tunica,Tunica,71
Brian Flowers,U.S. House,2,REP,Tunica,Tunica Auditorium,18
Bennie G Thompson,U.S. House,2,DEM,Tunica,Tunica Auditorium,129
Brian Flowers,U.S. House,2,REP,Tunica,Tunica Economic Complex,55
Bennie G Thompson,U.S. House,2,DEM,Tunica,Tunica Economic Complex,48
Brian Flowers,U.S. House,2,REP,Tunica,Verner Park,20
Bennie G Thompson,U.S. House,2,DEM,Tunica,Verner Park,96
Brian Flowers,U.S. House,2,REP,Tunica,White Oak Rec. Center,35
Bennie G Thompson,U.S. House,2,DEM,Tunica,White Oak Rec. Center,92
Brian Flowers,U.S. House,2,REP,Tunica,Workforce Center,23
Bennie G Thompson,U.S. House,2,DEM,Tunica,Workforce Center,46
