county,precinct,office,district,candidate,party,votes
Smith,Ag-Complex,U.S. House,3,Michael Guest,REP,300
Smith,Burns,U.S. House,3,Michael Guest,REP,131
Smith,Cedar Grove,U.S. House,3,Michael Guest,REP,63
Smith,Center Ridge,U.S. House,3,Michael Guest,REP,229
Smith,Clear Springs-Pineville,U.S. House,3,Michael Guest,REP,160
Smith,Lorena-Sophia,U.S. House,3,Michael Guest,REP,190
Smith,Mize,U.S. House,3,Michael Guest,REP,354
Smith,North Raleigh,U.S. House,3,Michael Guest,REP,223
Smith,Polkville,U.S. House,3,Michael Guest,REP,276
Smith,Shady Grove,U.S. House,3,Michael Guest,REP,241
Smith,Summerland,U.S. House,3,Michael Guest,REP,140
Smith,Sylvarena,U.S. House,3,Michael Guest,REP,121
Smith,Taylorsville,U.S. House,3,Michael Guest,REP,439
Smith,Union-New Home,U.S. House,3,Michael Guest,REP,201
Smith,Warren Hill,U.S. House,3,Michael Guest,REP,37
Smith,West Raleigh,U.S. House,3,Michael Guest,REP,174
Smith,White Oak,U.S. House,3,Michael Guest,REP,165
Smith,Zion Hill-New Haven,U.S. House,3,Michael Guest,REP,359
Smith,Ag-Complex,U.S. House,3,Shuwaski A. Young,DEM,22
Smith,Burns,U.S. House,3,Shuwaski A. Young,DEM,26
Smith,Cedar Grove,U.S. House,3,Shuwaski A. Young,DEM,19
Smith,Center Ridge,U.S. House,3,Shuwaski A. Young,DEM,9
Smith,Clear Springs-Pineville,U.S. House,3,Shuwaski A. Young,DEM,4
Smith,Lorena-Sophia,U.S. House,3,Shuwaski A. Young,DEM,21
Smith,Mize,U.S. House,3,Shuwaski A. Young,DEM,9
Smith,North Raleigh,U.S. House,3,Shuwaski A. Young,DEM,92
Smith,Polkville,U.S. House,3,Shuwaski A. Young,DEM,6
Smith,Shady Grove,U.S. House,3,Shuwaski A. Young,DEM,3
Smith,Summerland,U.S. House,3,Shuwaski A. Young,DEM,185
Smith,Sylvarena,U.S. House,3,Shuwaski A. Young,DEM,5
Smith,Taylorsville,U.S. House,3,Shuwaski A. Young,DEM,23
Smith,Union-New Home,U.S. House,3,Shuwaski A. Young,DEM,60
Smith,Warren Hill,U.S. House,3,Shuwaski A. Young,DEM,138
Smith,West Raleigh,U.S. House,3,Shuwaski A. Young,DEM,4
Smith,White Oak,U.S. House,3,Shuwaski A. Young,DEM,5
Smith,Zion Hill-New Haven,U.S. House,3,Shuwaski A. Young,DEM,63
